seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.009584664536741214,1,3.0,3,1,0,0.2413259672984026,0.16092864,0.0,0.0,0.13065389117571885,0.13864022,-25.48011192332268,-25.548216,11.207667731629392,13.0,0.04
31,313,0.009584664536741214,1,3.0,3,1,0,0.26090527752843445,0.38208598,0.0,0.0,0.12547114700638978,0.12218641,-25.702141236421724,-26.55972,10.667731629392971,12.0,0.04
32,313,0.009584664536741214,1,3.0,3,1,0,0.2584694061897764,0.35372022,0.0,0.0,0.13174001317571885,0.14008416,-25.42909901597444,-24.649237,11.53035143769968,13.0,0.04
33,313,0.012779552715654952,1,4.0,4,1,0,0.24017358749904152,0.32338032,0.0,0.0,0.14524162971246007,0.15816367,-24.82641468051118,-24.157173,12.332268370607029,14.0,0.04
34,313,0.009584664536741214,1,3.0,3,1,0,0.24883835904888177,0.30290478,0.0,0.0,0.1365919892204473,0.150358,-25.30683779233227,-24.132975,11.36741214057508,13.0,0.04
35,313,0.009584664536741214,1,3.0,3,1,0,0.25147793739776364,0.2735714,0.0,0.0,0.13027472409904153,0.1357635,-25.500358242811505,-25.68129,11.405750798722044,13.0,0.04
36,313,0.012779552715654952,1,4.0,4,1,0,0.25131596876517576,0.09909042,0.0,0.0,0.1324129126134185,0.123318166,-25.391762642172523,-26.1172,11.022364217252397,13.0,0.04
37,313,0.009584664536741214,1,3.0,3,1,0,0.2552340168073483,0.33376083,0.0,0.0,0.13505495430351439,0.13814625,-25.279019428115014,-25.121458,11.437699680511182,13.0,0.04
38,313,0.012779552715654952,1,4.0,4,1,0,0.26380415776166133,0.036900956,0.0,0.0,0.1328608978881789,0.13541274,-25.403772345047923,-25.57768,10.87220447284345,13.0,0.04
39,313,0.009584664536741214,1,3.0,3,1,0,0.2477032209667732,0.19940646,0.0,0.0,0.13037433111821087,0.13106342,-25.395954833865815,-24.887245,11.252396166134185,13.0,0.04
40,313,0.009584664536741214,1,3.0,3,1,0,0.24513550828115013,0.20049582,0.0,0.0,0.1318128192204473,0.1347699,-25.475467271565496,-25.37668,11.23003194888179,13.0,0.04
41,313,0.009584664536741214,1,3.0,3,1,0,0.25794475159744407,0.34819275,0.0,0.0,0.13346707874121405,0.1380872,-25.38712561980831,-25.68463,11.488817891373802,13.0,0.04
