condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,0,1.0,1,16,1.0,0.42000002,0.42000002,1.0543426,0.08823835,0.0,0.0,0.0,0.0,0.0,-28.133818,26.0,2.3196,0.77320004,0.22,0.0,100,0.13735205,-0.00039915967,52.973232,1.6093633,26.470123,1.0,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,1,1.0,2,32,0.42000002,-0.15999997,-0.15999997,0.9757627,0.10573949,0.0,0.0,0.0,0.0,0.15999997,-25.809076,26.000002,2.146721,0.71557367,0.16800001,0.0,125,0.13332689,-0.00031546596,47.857384,1.6090887,23.912287,1.0,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,2,0.0,2,32,-0.15999997,-0.16319996,-0.16319996,1.0287665,0.093590856,0.0,0.0,0.0031999992,0.15999997,0.16319996,-27.418348,26.000002,2.2633317,0.7544439,0.16000001,0.0,125,0.13924116,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,3,0.0,2,32,-0.16319996,-0.16646396,-0.16646396,1.0567282,0.08775497,0.0,0.0,0.0032639992,0.16319996,0.16646396,-27.865595,26.000002,2.3248487,0.77494955,0.080000006,0.0,125,0.16220476,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,4,0.0,2,32,-0.16646396,-0.16979323,-0.16979323,1.0374532,0.09173749,0.0,0.0,0.0033292791,0.16646396,0.16979323,-27.886726,26.000002,2.2824426,0.7608142,0.128,0.0,125,0.16041438,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,5,0.0,2,32,-0.16979323,-0.1731891,-0.1731891,1.0147665,0.09665704,0.0,0.0,0.0033958645,0.16979323,0.1731891,-27.259226,26.000002,2.2325308,0.744177,0.18400002,0.0,125,0.1491058,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,6,0.0,2,32,-0.1731891,-0.17665288,-0.17665288,0.99846375,0.100354366,0.0,0.0,0.003463782,0.1731891,0.17665288,-26.882446,26.000002,2.196664,0.73222136,0.17600001,0.0,125,0.14274396,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,7,0.0,2,32,-0.17665288,-0.18018593,-0.18018593,1.0548644,0.0881324,0.0,0.0,0.0035330574,0.17665288,0.18018593,-27.150614,26.000002,2.320748,0.7735827,0.120000005,0.0,125,0.16583338,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,8,0.0,2,32,-0.18018593,-0.18378964,-0.18378964,1.0244746,0.094520345,0.0,0.0,0.0036037185,0.18018593,0.18378964,-27.691532,26.000002,2.253889,0.7512964,0.14400001,0.0,125,0.18104522,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,9,0.0,2,32,-0.18378964,-0.18746543,-0.18746543,0.9608188,0.10944129,0.0,0.0,0.0036757928,0.18378964,0.18746543,-26.04252,26.000002,2.1138437,0.7046146,0.208,0.0,125,0.1444902,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,10,0.0,2,32,-0.18746543,-0.19121474,-0.19121474,1.0319643,0.09290427,0.0,0.0,0.0037493084,0.18746543,0.19121474,-28.387926,26.000002,2.2703667,0.7567889,0.18400002,0.0,125,0.16005246,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,11,0.0,2,32,-0.19121474,-0.19503903,-0.19503903,1.0182122,0.09589319,0.0,0.0,0.0038242948,0.19121474,0.19503903,-26.770313,26.000002,2.2401116,0.74670386,0.136,0.0,125,0.12059929,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,12,0.0,2,32,-0.19503903,-0.19893982,-0.19893982,1.0437624,0.0904144,0.0,0.0,0.0039007806,0.19503903,0.19893982,-27.40375,26.000002,2.2963233,0.7654411,0.14400001,0.0,125,0.14740422,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,13,0.0,2,32,-0.19893982,-0.20291862,-0.20291862,1.0194255,0.095625654,0.0,0.0,0.0039787963,0.19893982,0.20291862,-27.863289,26.0,2.242781,0.74759364,0.12,0.0,100,0.16303538,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,14,0.0,2,32,-0.20291862,-0.206977,-0.206977,1.0190483,0.09570875,0.0,0.0,0.004058372,0.20291862,0.206977,-27.68261,26.000002,2.241951,0.747317,0.192,0.0,125,0.13542853,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,15,0.0,2,32,-0.206977,-0.21111654,-0.21111654,1.0602385,0.08704853,0.0,0.0,0.00413954,0.206977,0.21111654,-28.086329,26.000002,2.3325713,0.77752376,0.128,0.0,125,0.14101748,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,16,0.0,2,32,-0.21111654,-0.21533887,-0.21533887,1.0283401,0.09368282,0.0,0.0,0.0042223306,0.21111654,0.21533887,-28.409437,26.000002,2.2623935,0.7541312,0.128,0.0,125,0.16124164,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,17,0.0,2,32,-0.21533887,-0.21964565,-0.21964565,1.0425718,0.09066261,0.0,0.0,0.0043067774,0.21533887,0.21964565,-27.342972,26.000002,2.2937038,0.764568,0.128,0.0,125,0.13999373,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,18,0.0,2,32,-0.21964565,-0.22403856,-0.22403856,1.0386194,0.09149147,0.0,0.0,0.004392913,0.21964565,0.22403856,-28.028997,26.000002,2.2850084,0.7616695,0.17600001,0.0,125,0.14804403,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,19,0.0,2,32,-0.22403856,-0.22851932,-0.22851932,0.9657184,0.10821354,0.0,0.0,0.0044807713,0.22403856,0.22851932,-25.866669,26.000002,2.1246228,0.7082076,0.192,0.0,125,0.13241792,,,,,,-26.526333,0.0,0.65593994,1
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,31,20,0.0,2,32,-0.22851932,-0.2330897,-0.2330897,0.9605475,0.10950968,0.0,0.0,0.0045703864,0.22851932,0.2330897,-26.427877,26.000002,2.1132467,0.70441556,0.23200001,0.0,125,0.13182257,,,,,,,,,0
