condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,0,1.0,1,16,1.0,0.18482602,0.18482602,1.0714711,0.084825985,0.084825985,0.0,0.0,0.0,0.0,-28.596724,26.0,2.3572836,0.78576124,0.16,0.0,100,0.20661528,-0.00059522426,59.42142,1.609324,29.694023,1.0,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,1,0.0,1,16,0.18482602,0.2851177,0.2851177,0.9987352,0.100291654,0.100291654,0.0,0.0,0.0,0.0,-26.705421,26.000002,2.1972613,0.73242044,0.15200001,0.0,125,0.17359541,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,2,0.0,1,16,0.2851177,0.38538665,0.38538665,0.9988335,0.10026896,0.10026896,0.0,0.0,0.0,0.0,-26.574064,26.000002,2.1974776,0.73249257,0.18400002,0.0,125,0.1798438,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,3,0.0,1,16,0.38538665,0.4726964,0.4726964,1.0589373,0.08730974,0.08730974,0.0,0.0,0.0,0.0,-27.474997,26.000002,2.3297086,0.77656955,0.14400001,0.0,125,0.1917905,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,4,0.0,1,16,0.4726964,0.5674187,0.5674187,1.0235476,0.09472232,0.09472232,0.0,0.0,0.0,0.0,-27.26754,26.000002,2.25185,0.75061667,0.17600001,0.0,125,0.18431844,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,5,0.0,1,16,0.5674187,0.65549314,0.65549314,1.0551502,0.08807443,0.08807443,0.0,0.0,0.0,0.0,-27.7954,26.000002,2.3213766,0.7737922,0.17600001,0.0,125,0.19830869,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,6,0.0,1,16,0.65549314,0.7442931,0.7442931,1.0515873,0.08879994,0.08879994,0.0,0.0,0.0,0.0,-27.45228,26.000002,2.3135383,0.77117944,0.136,0.0,125,0.19015664,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,7,0.0,1,16,0.7442931,0.846941,0.846941,0.98864996,0.1026479,0.1026479,0.0,0.0,0.0,0.0,-26.503328,26.000002,2.1750734,0.72502446,0.136,0.0,125,0.17035523,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,8,0.0,1,16,0.846941,0.956169,0.956169,0.96166587,0.10922804,0.10922804,0.0,0.0,0.0,0.0,-25.61951,26.000002,2.1157072,0.7052357,0.15200001,0.0,125,0.17170142,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,9,1.0,2,32,0.956169,0.15457831,0.15457831,1.006964,0.09840928,0.09840928,0.0,0.0,0.0,0.0,-27.10208,26.000002,2.215365,0.738455,0.136,0.0,125,0.19341004,-0.0006503622,49.49341,1.608703,24.729969,1.0,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,10,0.0,2,32,0.15457831,0.25383317,0.25383317,1.0032482,0.09925487,0.09925487,0.0,0.0,0.0,0.0,-26.67799,26.000002,2.2071903,0.7357301,0.17600001,0.0,125,0.19775175,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,11,0.0,2,32,0.25383317,0.35477048,0.35477048,0.99594826,0.10093732,0.10093732,0.0,0.0,0.0,0.0,-27.310848,26.000002,2.19113,0.73037666,0.18400002,0.0,125,0.1908323,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,12,0.0,2,32,0.35477048,0.44732636,0.44732636,1.0335959,0.09255588,0.09255588,0.0,0.0,0.0,0.0,-27.449097,26.000002,2.2739565,0.75798553,0.104,0.0,125,0.17070311,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,13,0.0,2,32,0.44732636,0.5529337,0.5529337,0.9763059,0.105607316,0.105607316,0.0,0.0,0.0,0.0,-27.089142,26.0,2.1479158,0.71597195,0.14999999,0.0,100,0.17168353,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,14,0.0,2,32,0.5529337,0.6543416,0.6543416,0.9939284,0.101407856,0.101407856,0.0,0.0,0.0,0.0,-26.838364,26.000002,2.186686,0.72889537,0.208,0.0,125,0.16725414,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,15,0.0,2,32,0.6543416,0.76616114,0.76616114,0.95148224,0.11181956,0.11181956,0.0,0.0,0.0,0.0,-25.73003,26.000002,2.0933027,0.6977676,0.16000001,0.0,125,0.1704632,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,16,0.0,2,32,0.76616114,0.8687966,0.8687966,0.9887028,0.10263541,0.10263541,0.0,0.0,0.0,0.0,-27.311169,26.000002,2.1751895,0.7250632,0.18400002,0.0,125,0.18337627,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,17,0.0,2,32,0.8687966,0.9705831,0.9705831,0.9923099,0.10178648,0.10178648,0.0,0.0,0.0,0.0,-26.407154,26.000002,2.1831255,0.7277085,0.15200001,0.0,125,0.19143805,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,18,1.0,3,48,0.9705831,0.1724228,0.1724228,0.9920829,0.101839684,0.101839684,0.0,0.0,0.0,0.0,-27.45719,26.000002,2.182626,0.72754204,0.17600001,0.0,125,0.18369055,-0.00039572822,46.882366,1.6076499,23.42471,1.0,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,19,0.0,3,48,0.1724228,0.28896055,0.28896055,0.9335334,0.11653775,0.11653775,0.0,0.0,0.0,0.0,-25.479124,26.000002,2.0538144,0.6846048,0.17600001,0.0,125,0.17943762,,,,,,-24.169628,0.0,0.50016445,1
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,20,0.0,3,48,0.28896055,0.3965414,0.3965414,0.96826506,0.10758084,0.10758084,0.0,0.0,0.0,0.0,-26.133112,26.000002,2.1302257,0.71007526,0.16800001,0.0,125,0.16082604,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,21,0.0,3,48,0.3965414,0.5027611,0.5027611,0.9737948,0.10621973,0.10621973,0.0,0.0,0.0,0.0,-26.247757,26.000002,2.1423914,0.7141305,0.24000001,0.0,125,0.17597535,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,22,0.0,3,48,0.5027611,0.61290133,0.61290133,0.9580541,0.11014019,0.11014019,0.0,0.0,0.0,0.0,-26.662952,26.000002,2.1077611,0.70258707,0.192,0.0,125,0.15611124,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,23,0.0,3,48,0.61290133,0.7128989,0.7128989,1.0000105,0.09999759,0.09999759,0.0,0.0,0.0,0.0,-26.974257,26.000002,2.200067,0.7333557,0.192,0.0,125,0.2001323,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,24,0.0,3,48,0.7128989,0.8076702,0.8076702,1.0233233,0.09477128,0.09477128,0.0,0.0,0.0,0.0,-27.583347,26.000002,2.2513561,0.75045204,0.136,0.0,125,0.17538165,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,25,0.0,3,48,0.8076702,0.9110992,0.9110992,0.9853577,0.103429,0.103429,0.0,0.0,0.0,0.0,-27.34217,26.000002,2.1678302,0.7226101,0.15200001,0.0,125,0.16754077,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,37,26,1.0,4,64,0.9110992,0.1251559,0.1251559,0.9428793,0.11405667,0.11405667,0.0,0.0,0.0,0.0,-26.051226,26.0,2.0743759,0.69145864,0.22999999,0.0,100,0.14428076,-0.00037133996,45.90508,1.6064827,22.936104,1.0,,,,0
