n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,support_mode,support_total,support_start_update,support_window_frac,borrow_limit,borrow_interest,total_timesteps,diag_n_seeds,late_g_eff_mean_mean,late_g_eff_mean_sd,late_g_raw_mean_mean,late_g_raw_mean_sd,late_alpha_g_eff_mean_mean,late_alpha_g_eff_mean_sd,late_debt_charge_mean_mean,late_debt_charge_mean_sd,late_margin_mean_mean,late_margin_mean_sd,late_break_even_alpha_est_mean,late_break_even_alpha_est_sd,late_debt_floor_frac_mean,late_debt_floor_frac_sd,late_negative_energy_frac_mean,late_negative_energy_frac_sd,late_debt_level_mean_mean,late_debt_level_mean_sd,late_update_u_mean_mean,late_update_u_mean_sd,late_cut_active_frac_mean,late_cut_active_frac_sd
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.731242895126343,2.0394343164670405,0.002187499951105565,0.005526694624571782,0.5959032978862524,0.12927940452222966,2.8125,0.39655776945626603,-0.5996356401592493,0.0005278764328133845,0.0,0.0,0.15016026957891881,0.024016496796178427,0.06,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06069402870202324,0.021853449839905795,0.10144056469360978,0.004096193102860193,0.003641641722121394,0.0013112069903943478,0.005981166951171875,5.188276186324533e-05,-0.0023395252290504803,0.001333706749327192,0.12723337278638935,0.09864570934384859,0.4248798076923077,0.2106089333706641,1.0,0.0,0.598119678447516,0.005179458720492379,0.0,0.0,0.5661057692307692,0.19808784744796504
32,313,0.00019968051118210862,0.001129563548221322,0.03125,0.1767766952966369,0.0,0.0,0.03125,0.1767766952966369,0.0625,0.3535533905932738,0.0625,0.3535533905932738,1.2759138094703425e-06,-24.935869455337524,2.040147097823007,0.0018749999580904841,0.003965577605925092,0.6044090446084738,0.1343129367972645,3.0,1.1639753904947558,-0.5871890531852841,0.06557599783234369,0.0,0.0,0.14964396506547928,0.023526707340280895,0.061,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06083733196053686,0.02452244369185211,0.1018813903203125,0.006120226833938628,0.0037110772495927485,0.0014958690652029788,0.005910807598176082,0.00042460512612124484,-0.0021997303485833328,0.0017563983706069027,0.1281425600092431,0.09931816081122598,0.4289863782051282,0.22000397741602074,1.0,0.0,0.5910658991965144,0.04254384567126199,0.00020032051282051281,0.0011331839442092107,0.5623998397435896,0.20935912817157878
32,313,0.0005990415335463259,0.002058962488303313,0.09375,0.29614458108029906,0.03125,0.1767766952966369,0.0625,0.24593468841898236,0.1875,0.6444552588389371,0.1875,0.6444552588389371,4.23932652824017e-06,-24.51825177669525,1.8228891876125632,0.0018749999580904841,0.003965577605925092,0.5817107670009136,0.12219825594157843,3.28125,1.5499089463370046,-0.5670251380652189,0.10496395553879281,0.0,0.0,0.14956132462248206,0.022857156850753037,0.063,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06365776778515625,0.02588038186180955,0.10299976670412661,0.008198439517818413,0.004010439370464844,0.0016304640572940017,0.0057765857619120585,0.0006719760993473937,-0.001766146391447215,0.0021724150516188707,0.11912984579755256,0.09629773825000164,0.40564903846153844,0.21513586737267304,1.0,0.0,0.577648510635016,0.06724232181448968,0.0006009615384615384,0.002065561727047875,0.5814302884615384,0.20353701272588873
32,313,0.00039936102236421724,0.00157146765762928,0.0625,0.24593468841898236,0.0,0.0,0.0625,0.24593468841898236,0.125,0.4918693768379647,0.125,0.4918693768379647,2.469510598974856e-06,-24.747726440429688,1.8511721405041914,0.0009374999790452421,0.0029614457446095178,0.594256991520524,0.12622623168098443,3.25,1.5657627225176254,-0.5752242156304419,0.09344807397980909,0.0,0.0,0.15032410412095487,0.022329656005101135,0.064,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06272946392958734,0.024897114202375503,0.10270669054306891,0.007192349118547964,0.00401468569149359,0.0015934153089520325,0.005833790196563502,0.0005873025541252035,-0.0018191045050699114,0.0020436685803109002,0.1207690013744423,0.09569622058696892,0.4075520833333333,0.21439085843589892,1.0,0.0,0.5833326103465545,0.05892778773124605,0.00040064102564102563,0.0015765044129421944,0.5751201923076923,0.20125804184616775
32,313,0.0005990415335463259,0.002058962488303313,0.09375,0.29614458108029906,0.03125,0.1767766952966369,0.0625,0.24593468841898236,0.1875,0.6444552588389371,0.1875,0.6444552588389371,4.23932652824017e-06,-24.58822751045227,1.7583159397746713,0.002187499951105565,0.004200134312571224,0.5886552287265658,0.12234689624890302,3.3125,1.712148245013622,-0.562595178023912,0.12127775545320808,0.0,0.0,0.15088328067213297,0.02510362728140319,0.066,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06368501007021234,0.025998221102366145,0.1030281518560697,0.00796370630396963,0.004203210664634015,0.0017158825927561657,0.005748983707440905,0.0007119878591304656,-0.0015457730428068905,0.0022787297379419083,0.11929224027765571,0.09687176234043875,0.38341346153846156,0.2339024697789851,1.0,0.0,0.5748603859126602,0.07134353795268698,0.0006009615384615385,0.0020655617270478755,0.581630608974359,0.2069120001441869
32,313,0.0013977635782747603,0.0033397539138939215,0.15625,0.36890203262847354,0.125,0.3360107525161235,0.03125,0.1767766952966369,0.4375,1.0453429750487975,0.4375,1.0453429750487975,1.1153956205369767e-05,-24.555150985717773,1.853431971874759,0.0015624999650754035,0.004478893052328246,0.5898612281307578,0.12436223207416465,3.84375,2.4509297116834876,-0.5640810672193766,0.09816400992590049,0.0,0.0,0.1526324215810746,0.025066573195727148,0.067,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06609376546504407,0.030234104108407416,0.10420270531440304,0.009666002552342302,0.004428282286157953,0.002025684975263297,0.005596520266134815,0.0009077578680312128,-0.0011682379799768626,0.002832140892116227,0.11746123125014633,0.09899756431632561,0.3810096153846154,0.23944571258139144,1.0,0.0,0.5597225313211138,0.09062954252877313,0.0014022435897435897,0.0033504582533615307,0.5941506410256411,0.23113906067739803
32,313,0.0017971246006389776,0.0038865374260039667,0.21875,0.42001344064515445,0.125,0.3360107525161235,0.09375,0.29614458108029906,0.5625,1.2164862143392416,0.5625,1.2164862143392416,1.510517316372954e-05,-24.552530705928802,1.899089388521246,0.002812499937135726,0.005226714758417806,0.5816926471889019,0.1280941858273302,4.15625,2.8972665092818874,-0.5565797525923699,0.10643841714706297,0.0,0.0,0.15383720770478249,0.028522587385154976,0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.07075555093098959,0.031805583145403014,0.10584590432742388,0.011442189288718355,0.004882133014238281,0.002194585237032808,0.005463082615701221,0.0009827101457762152,-0.0005809496014629401,0.003087854264151596,0.10864550252592259,0.09874511344936758,0.32662259615384615,0.24820590066754059,1.0,0.0,0.5463438043193108,0.0982063614000021,0.0018028846153846153,0.0038989942767283384,0.6270032051282052,0.23123939731922494
32,313,0.0010982428115015974,0.002764994254845085,0.15625,0.36890203262847354,0.0625,0.24593468841898236,0.09375,0.29614458108029906,0.34375,0.8654432017665117,0.34375,0.8654432017665117,7.645193229326327e-06,-24.3191938996315,1.6124953912068822,0.0018749999580904841,0.004709290643337998,0.5660584354773164,0.1034602947662216,3.65625,1.9774433640598954,-0.5436193700879812,0.13172478051560452,0.0,0.0,0.1506574316881597,0.0241426234449982,0.07,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.06722801448697917,0.02607886742931383,0.10385265666646634,0.007848203980135384,0.004705961014088543,0.0018255207200519685,0.005616545061279047,0.0008386204899771686,-0.000910584047190504,0.0025754114747737044,0.10904153216812769,0.09405610282611736,0.3362379807692308,0.21960030722828575,1.0,0.0,0.5616064281864984,0.08400469683599236,0.0011017628205128205,0.002773856415918307,0.6111778846153846,0.2033685600620539
32,313,0.0026956869009584663,0.004808408570712569,0.25,0.43994134506405985,0.25,0.43994134506405985,0.0,0.0,0.84375,1.5050318826330342,0.84375,1.5050318826330342,2.3120792982902093e-05,-24.308817327022552,1.7302189147429032,0.0037499999161809683,0.008327955067678654,0.5714582549408078,0.10533235849083723,5.125,3.9246943583483813,-0.5271593418437988,0.16864478120706744,0.0,0.0,0.1604488524608314,0.02821318696929773,0.072,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.0747070372704327,0.03639003709631123,0.10855098061578525,0.014731524418458167,0.005378906683471154,0.002620082670934409,0.005330978837673377,0.001127325017889528,4.792784579777626e-05,0.0037001776885481176,0.10372830796267224,0.0977525024471448,0.31640625,0.23572508377325335,1.0,0.0,0.5331306957888621,0.11268792345262371,0.002704326923076923,0.00482382013664434,0.6401241987179487,0.24050001968589046
32,313,0.002895367412140575,0.005155395990752494,0.25,0.43994134506405985,0.25,0.43994134506405985,0.0,0.0,0.90625,1.6136389451055309,0.90625,1.6136389451055309,2.6578107821466892e-05,-24.513870120048523,1.6733033108336615,0.0015624999650754035,0.004478893052328246,0.5770457135513425,0.10720481712535299,4.96875,3.7285677869572766,-0.5665663713589311,0.0766700233993643,0.0,0.0,0.15994368330575526,0.02846479179613743,0.073,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.01,4000000,32,0.0719817864569311,0.03616027301737781,0.10739770743529647,0.013546690753103104,0.00525467041135597,0.00263969993026858,0.005329870160504206,0.0011309060344427927,-7.519974914823745e-05,0.003720086254663428,0.10841373111013819,0.098537365570795,0.3317307692307692,0.2461892227990674,1.0,0.0,0.5331621732268629,0.11278605295179128,0.002904647435897436,0.0051719196958510604,0.6227964743589745,0.2504442373131635
