seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.006389776357827476,1,2.0,2,0,1,0.3012580967539936,0.16081943,0.0,0.0,0.09693052866453673,0.10544985,-26.49448334504792,-27.010149,5.9712460063897765,7.0,0.03,support
31,313,0.006389776357827476,1,2.0,2,0,1,0.2883950546309904,0.32617512,0.0,0.0,0.1119368092683706,0.109377615,-26.168496712460065,-26.877329,6.15335463258786,7.0,0.03,support
32,313,0.006389776357827476,1,2.0,2,0,1,0.29250084079233224,0.46934178,0.0,0.0,0.12118182230670925,0.119223036,-25.900445118210868,-25.265057,7.322683706070287,8.0,0.03,support
33,313,0.006389776357827476,1,2.0,2,0,1,0.2970244490345048,0.37620437,0.0,0.0,0.12539086404792332,0.13964188,-25.736398408945686,-25.345783,7.111821086261981,8.0,0.03,support
34,313,0.006389776357827476,1,2.0,2,0,1,0.31144856761428114,0.03315815,0.0,0.0,0.11273047241853035,0.12315163,-26.2302838370607,-25.13316,6.5910543130990416,8.0,0.03,support
35,313,0.006389776357827476,1,2.0,2,0,1,0.3002422366453674,0.11087244,0.0,0.0,0.12010297180511181,0.13179728,-25.968969785942495,-25.924864,6.696485623003195,8.0,0.03,support
36,313,0.006389776357827476,1,2.0,2,0,1,0.27140538060383385,0.4754415,0.0,0.0,0.11261145347923322,0.0,-26.16115345367412,-27.78849,6.4281150159744405,7.0,0.03,support
37,313,0.006389776357827476,1,2.0,2,0,1,0.29180124532172524,0.15654585,0.0,0.0,0.12538451760063896,0.12414883,-25.721118354632587,-25.914927,7.744408945686901,9.0,0.03,support
38,313,0.006389776357827476,1,2.0,2,0,1,0.26148249759073483,0.26646322,0.0,0.0,0.09349164907667731,0.11214546,-26.576655185303512,-26.990248,6.242811501597444,7.0,0.03,support
39,313,0.006389776357827476,1,2.0,2,0,1,0.3230183487092652,0.02933439,0.0,0.0,0.10789894238019168,0.11724776,-26.166980492012783,-25.531637,5.584664536741214,7.0,0.03,support
40,313,0.003194888178913738,1,1.0,1,0,1,0.27920800818051117,0.43430874,0.0,0.0,0.10154793285303515,0.10479855,-26.455411584664535,-26.812347,6.4281150159744405,7.0,0.03,support
41,313,0.003194888178913738,1,1.0,1,0,1,0.32690049218658146,0.57004124,0.0,0.0,0.07453662207667731,0.10183504,-26.80665057188499,-27.46882,4.779552715654952,5.0,0.03,support
42,313,0.006389776357827476,1,2.0,2,0,1,0.31333933315559104,0.53849596,0.0,0.0,0.13589806015335462,0.13575636,-25.30333286261981,-25.944567,8.281150159744408,9.0,0.03,support
43,313,0.003194888178913738,1,1.0,1,0,1,0.2922728261405751,0.5076164,0.0,0.0,0.1090525021565495,0.12211506,-26.273981428115015,-25.507639,6.482428115015974,7.0,0.03,support
44,313,0.003194888178913738,1,1.0,1,0,1,0.2656835142632588,0.39525768,0.0,0.0,0.09820835484025559,0.12162042,-26.47501316613419,-25.374527,6.399361022364217,7.0,0.03,support
45,313,0.006389776357827476,1,2.0,2,0,1,0.296249312085623,0.23439714,0.0,0.0,0.12114204554952077,0.13446693,-25.905356325878593,-25.297209,7.907348242811501,9.0,0.03,support
46,313,0.003194888178913738,1,1.0,1,0,1,0.2662055015894568,0.31762746,0.0,0.0,0.09028424055910543,0.108839214,-26.59516468051118,-26.627039,5.335463258785943,6.0,0.03,support
47,313,0.003194888178913738,1,1.0,1,0,1,0.28405018681277955,0.367003,0.0,0.0,0.08653514483067093,0.0,-26.60987380191693,-27.95002,6.444089456869009,7.0,0.03,support
48,313,0.003194888178913738,1,1.0,1,0,1,0.3240204197392971,0.51360536,0.0,0.0,0.0699574416773163,0.0,-26.778370217252395,-26.8646,4.7507987220447285,5.0,0.03,support
49,313,0.006389776357827476,1,2.0,2,0,1,0.2980184076549521,0.062464222,0.0,0.0,0.12186841547603834,0.10572596,-25.914927629392967,-26.173801,7.60702875399361,9.0,0.03,support
50,313,0.006389776357827476,1,2.0,2,0,1,0.299775516371885,0.10003129,0.0,0.0,0.11878390790415336,0.13106439,-26.011563476038337,-26.097649,7.696485623003195,9.0,0.03,support
51,313,0.006389776357827476,1,2.0,2,0,1,0.28636443258338656,0.3842057,0.0,0.0,0.11540560142172523,0.11893314,-26.16940052715655,-26.639275,7.2300319488817895,8.0,0.03,support
52,313,0.006389776357827476,1,2.0,2,0,1,0.2982234239447284,0.36351085,0.0,0.0,0.12886339984664535,0.14155802,-25.62353068690096,-25.273802,8.060702875399361,9.0,0.03,support
53,313,0.006389776357827476,1,2.0,2,0,1,0.2913323609709265,0.37538248,0.0,0.0,0.11789312179872204,0.10941754,-26.059291552715656,-26.982813,7.185303514376997,8.0,0.03,support
54,313,0.006389776357827476,1,2.0,2,0,1,0.2971051509808307,0.40825742,0.0,0.0,0.12398638182108625,0.12955244,-25.840416220447285,-25.413511,7.175718849840256,8.0,0.03,support
55,313,0.006389776357827476,1,2.0,2,0,1,0.29699569089233224,0.21673675,0.0,0.0,0.1154149616996805,0.10941139,-26.10726098083067,-26.648163,7.92332268370607,9.0,0.03,support
56,313,0.003194888178913738,1,1.0,1,0,1,0.314433730586262,0.58002526,0.0,0.0,0.11457451206070288,0.104785405,-26.13860190415335,-26.860361,7.527156549520766,8.0,0.03,support
