alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.43672602204606,none,0.0,0.6,0.0,100.0,-20.439971923828125,26.0,0.0,0.4799771010875702,0.3400000035762787,4.0,104.0,0.04560000076889992,57.0,-0.22094789147377014,0.0,5.74250602722168,0.0,0.0,0.5910029411315918
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.666952072060667,none,0.0,0.6,0.0,100.0,-22.33686065673828,26.0,0.009999999776482582,0.5393053293228149,0.41999998688697815,4.0,104.0,0.042399998754262924,53.0,-0.14604328572750092,0.0,5.093311309814453,0.0,0.0,0.5903545022010803
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.69819477899,none,0.0,0.6,0.0,100.0,-23.68463134765625,26.0,0.0,0.6079638600349426,0.25,4.0,104.0,0.04800000041723251,60.0,-0.47475501894950867,0.0,5.3806986808776855,0.0,0.0,0.5904648303985596
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.671048896037973,none,0.0,0.6,0.0,100.0,-23.62444496154785,26.0,0.0,0.49791285395622253,0.429999977350235,4.0,104.0,0.047200001776218414,59.0,-0.3063826858997345,0.0,5.565507411956787,0.0,0.0,0.5918695330619812
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.67651095194742,none,0.0,0.6,0.0,100.0,-23.83635711669922,26.0,0.009999999776482582,0.5033940672874451,0.41999998688697815,4.0,104.0,0.04399999976158142,55.0,-0.33094900846481323,0.0,5.493184566497803,0.0,0.0,0.5938039422035217
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.691424460965209,none,0.0,0.6,0.0,100.0,-22.399871826171875,26.0,0.009999999776482582,0.5476845502853394,0.3100000023841858,4.0,104.0,0.047200001776218414,59.0,-0.331480473279953,0.0,5.425710201263428,0.0,0.0,0.5833663940429688
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.686905148089863,none,0.0,0.6,0.0,100.0,-21.742633819580078,26.0,0.0,0.4815487563610077,0.5099999904632568,4.0,104.0,0.04560000076889992,57.0,-0.07609723508358002,0.0,5.566934585571289,0.0,0.0,0.5766609311103821
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.690381421940401,none,0.0,0.6,0.0,100.0,-21.42193603515625,26.0,0.0,0.47191351652145386,0.4599999785423279,4.0,104.0,0.047200001776218414,59.0,-0.08994236588478088,0.0,5.038101673126221,0.0,0.0,0.5786930918693542
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.672973513021134,none,0.0,0.6,0.0,100.0,-22.185670852661133,26.0,0.0,0.46489667892456055,0.41999998688697815,4.0,104.0,0.04320000112056732,54.0,-0.49645698070526123,0.0,5.484088897705078,0.0,0.0,0.5966957807540894
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.679673222010024,none,0.0,0.6,0.0,100.0,-22.94863510131836,26.0,0.009999999776482582,0.49633491039276123,0.3799999952316284,4.0,104.0,0.04560000076889992,57.0,0.004544146358966827,0.0,5.214405536651611,0.0,0.0,0.5829830765724182
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.703235104912892,none,0.0,0.6,0.0,100.0,-23.355268478393555,26.0,0.0,0.485201895236969,0.3700000047683716,4.0,104.0,0.047200001776218414,59.0,-0.5290317535400391,0.0,5.420867919921875,0.0,0.0,0.5938500761985779
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.687880874960683,none,0.0,0.6,0.0,100.0,-22.95374298095703,26.0,0.0,0.4972783327102661,0.3499999940395355,4.0,104.0,0.04479999840259552,56.0,-0.19979041814804077,0.0,5.505237579345703,0.0,0.0,0.5918154716491699
