condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,50,10.714675382001587,none,0.0,0.6,0.02,4000000,100.0,-22.95419692993164,26.0,0.009999999776482582,0.0,0.4935448169708252,0.4852849245071411,0.3999999761581421,0.4099999964237213,0.727507472038269,0.716258704662323,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.47136402130127,0.6000000238418579,0.16192598640918732,-27.491741180419922,1.7369537520583214,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,51,11.516754914000558,none,0.0,0.6,0.02,4000000,100.0,-24.19438934326172,26.0,0.0,0.009999999776482582,0.5540597438812256,0.5571710467338562,0.3100000023841858,0.3100000023841858,0.8217074275016785,0.8182859420776367,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.459308624267578,0.6000000238418579,0.1520899534225464,-27.57678985595703,1.2362607982465075,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,52,10.746871892000854,none,0.0,0.6,0.02,4000000,100.0,-25.453508377075195,26.0,0.0,0.0,0.673843264579773,0.6670405268669128,0.2199999988079071,0.28999999165534973,0.9903575778007507,0.9844852089881897,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.47057056427002,0.6000000238418579,0.15762750804424286,-27.26934051513672,0.7279267514771403,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,53,10.71441194900035,none,0.0,0.6,0.02,4000000,100.0,-23.38005256652832,26.0,0.009999999776482582,0.0,0.5228132009506226,0.5212494134902954,0.3700000047683716,0.32999998331069946,0.7666555643081665,0.7649679183959961,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.494937896728516,0.6000000238418579,0.15515275299549103,-28.043609619140625,1.5650264653782886,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,54,11.565637747000437,none,0.0,0.6,0.02,4000000,100.0,-24.40670394897461,26.0,0.009999999776482582,0.0,0.6042990684509277,0.599470317363739,0.29999998211860657,0.3700000047683716,0.8839989900588989,0.8803962469100952,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.458172798156738,0.6000000238418579,0.16279320418834686,-26.976211547851562,1.1505447223141154,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,55,11.498419748000742,none,0.0,0.6,0.02,4000000,100.0,-24.768539428710938,26.0,0.0,0.0,0.5931960344314575,0.5883283615112305,0.28999999165534973,0.3400000035762787,0.8790915608406067,0.8785523772239685,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.458415985107422,0.6000000238418579,0.1280408501625061,-27.658098220825195,1.0044637810054713,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,56,11.351971042000514,none,0.0,0.6,0.02,4000000,100.0,-22.957096099853516,26.0,0.0,0.0,0.5232172608375549,0.5222693681716919,0.23999999463558197,0.3199999928474426,0.7649996280670166,0.7758219242095947,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.470444679260254,0.6000000238418579,0.13706794381141663,-27.736919403076172,1.7357832933970816,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,57,11.420233889999508,none,0.0,0.6,0.02,4000000,100.0,-25.01468849182129,26.0,0.0,0.0,0.6967188715934753,0.6985179781913757,0.2199999988079071,0.20999999344348907,0.999754011631012,1.0052855014801025,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.47083568572998,0.6000000238418579,0.13184580206871033,-27.085485458374023,0.9050879904732559,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,58,11.466305205000026,none,0.0,0.6,0.02,4000000,100.0,-23.76500701904297,26.0,0.0,0.0,0.5569660067558289,0.5531154274940491,0.3499999940395355,0.429999977350235,0.8491029143333435,0.8463963866233826,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.482778549194336,0.6000000238418579,0.1708802878856659,-27.058027267456055,1.4096118862848508,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,59,10.896095754998896,none,0.0,0.6,0.02,4000000,100.0,-24.01287841796875,26.0,0.0,0.0,0.6164529323577881,0.6103972792625427,0.23999999463558197,0.2800000011920929,0.9185716509819031,0.9019351005554199,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.470819473266602,0.6000000238418579,0.16974495351314545,-27.553817749023438,1.309540750903228,1.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,60,11.457049421000193,none,0.0,0.6,0.02,4000000,100.0,-34.0721321105957,26.0,0.0,0.0,1.1576862335205078,1.1359776258468628,0.04999999701976776,0.04999999701976776,1.5566353797912598,1.5274957418441772,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.447014808654785,0.6000000238418579,0.15064993500709534,-26.873680114746094,-2.7516012060773534,0.0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,61,11.542312247000154,none,0.0,0.6,0.02,4000000,100.0,-24.052284240722656,26.0,0.0,0.009999999776482582,0.5707685351371765,0.5725862383842468,0.25999999046325684,0.2800000011920929,0.8369388580322266,0.8373124003410339,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,14.45921802520752,0.6000000238418579,0.1484312266111374,-26.720958709716797,1.2936317535734831,1.0
