condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,54,0,1.0,1,16,1.0,0.39999998,1.0152518,0.096549086,0.0,-26.688967,26.0,2.2335985,0.7445328,0.14,0.0,100,0.15217502,-0.0006288242,50.51954,1.6093454,25.243046,1.0
disabled_short,short,0.0,0.6,54,1,0.0,1,16,0.39999998,0.39999998,1.0459869,0.08995246,0.0,-27.381908,26.000002,2.301217,0.7670724,0.2,0.0,125,0.18176243,,,,,
disabled_short,short,0.0,0.6,54,2,0.0,1,16,0.39999998,0.39999998,1.0586988,0.08735769,0.0,-27.975313,26.000002,2.3291838,0.7763946,0.104,0.0,125,0.2141577,,,,,
disabled_short,short,0.0,0.6,54,3,0.0,1,16,0.39999998,0.39999998,1.0508262,0.08895571,0.0,-27.331793,26.000002,2.3118637,0.77062124,0.16000001,0.0,125,0.17809837,,,,,
disabled_short,short,0.0,0.6,54,4,0.0,1,16,0.39999998,0.39999998,1.0509312,0.08893418,0.0,-27.363443,26.000002,2.312095,0.7706983,0.16800001,0.0,125,0.15166953,,,,,
disabled_short,short,0.0,0.6,54,5,0.0,1,16,0.39999998,0.39999998,1.0425293,0.09067147,0.0,-27.417255,26.000002,2.2936103,0.7645368,0.16000001,0.0,125,0.16223565,,,,,
disabled_short,short,0.0,0.6,54,6,0.0,1,16,0.39999998,0.39999998,1.0038686,0.099113174,0.0,-26.96321,26.000002,2.208555,0.736185,0.18400002,0.0,125,0.18069336,,,,,
disabled_short,short,0.0,0.6,54,7,0.0,1,16,0.39999998,0.39999998,1.0536588,0.08837739,0.0,-28.018322,26.000002,2.3180957,0.7726986,0.14400001,0.0,125,0.16622137,,,,,
disabled_short,short,0.0,0.6,54,8,0.0,1,16,0.39999998,0.39999998,1.032733,0.09273998,0.0,-27.847044,26.000002,2.272058,0.7573527,0.128,0.0,125,0.1642724,,,,,
disabled_short,short,0.0,0.6,54,9,0.0,1,16,0.39999998,0.39999998,1.0652223,0.08605531,0.0,-28.568375,26.000002,2.3435357,0.7811786,0.16000001,0.0,125,0.18233053,,,,,
disabled_short,short,0.0,0.6,54,10,0.0,1,16,0.39999998,0.39999998,1.0319977,0.09289714,0.0,-27.450855,26.000002,2.2704403,0.75681347,0.14400001,0.0,125,0.1809743,,,,,
disabled_short,short,0.0,0.6,54,11,0.0,1,16,0.39999998,0.39999998,1.021587,0.09515091,0.0,-26.41594,26.000002,2.2475362,0.74917877,0.15200001,0.0,125,0.13279222,,,,,
disabled_short,short,0.0,0.6,54,12,0.0,1,16,0.39999998,0.39999998,1.0284814,0.09365233,0.0,-27.089935,26.000002,2.2627041,0.75423473,0.16800001,0.0,125,0.1548004,,,,,
disabled_short,short,0.0,0.6,54,13,0.0,1,16,0.39999998,0.39999998,1.0169086,0.09618146,0.0,-26.310453,26.0,2.2372437,0.7457479,0.17,0.0,100,0.15811892,,,,,
disabled_short,short,0.0,0.6,54,14,0.0,1,16,0.39999998,0.39999998,1.0417948,0.09082496,0.0,-27.397673,26.000002,2.2919943,0.76399815,0.18400002,0.0,125,0.16054222,,,,,
disabled_short,short,0.0,0.6,54,15,0.0,1,16,0.39999998,0.39999998,1.0417198,0.09084064,0.0,-28.129564,26.000002,2.2918293,0.76394314,0.208,0.0,125,0.16832855,,,,,
disabled_short,short,0.0,0.6,54,16,0.0,1,16,0.39999998,0.39999998,0.96980697,0.10719958,0.0,-25.890072,26.000002,2.1336179,0.71120596,0.16000001,0.0,125,0.14072359,,,,,
