alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.05,30,23.640768636018038,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-23.928890228271484,26.0,0.0,0.6209329962730408,0.22999998927116394,4.0,104.0,0.1597406268119812,2.0,0.09333782643079758,0.09333782643079758,7.169588811528627e-10,24.100360870361328,-27.320863723754883,0.19073443114757538
0.05,31,10.700108197983354,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-25.168901443481445,26.0,0.0,0.6145995855331421,0.2800000011920929,4.0,104.0,0.13051959872245789,2.0,0.08989822119474411,0.08989822119474411,7.728007678231563e-10,24.00035858154297,-28.120647430419922,0.12439081817865372
0.05,32,10.690677609003615,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-23.32289695739746,26.0,0.0,0.4888015687465668,0.5099999904632568,4.0,104.0,0.18109546601772308,2.0,0.0978274866938591,0.0978274866938591,6.651522110878716e-10,24.200363159179688,-26.236957550048828,0.13100877404212952
0.05,33,10.644955635012593,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-24.262609481811523,26.0,0.0,0.6102578639984131,0.26999998092651367,4.0,104.0,0.1612839549779892,2.0,0.1096881702542305,0.1096881702542305,7.169588811528627e-10,24.100360870361328,-26.774503707885742,0.12131111323833466
0.05,34,10.690945041016676,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-24.832788467407227,26.0,0.0,0.6332408785820007,0.17000000178813934,4.0,104.0,0.17686164379119873,2.0,0.09617699682712555,0.09617699682712555,6.752055581316085e-10,24.180362701416016,-26.342317581176758,0.12043789029121399
0.05,35,10.678091310022864,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-24.98636245727539,26.0,0.0,0.6316729784011841,0.3199999928474426,4.0,104.0,0.19102270901203156,2.0,0.10028457641601562,0.10028457641601562,5.811527925558835e-10,24.380367279052734,-27.5838565826416,0.1512923538684845
0.05,36,10.684979281038977,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-23.62059783935547,26.0,0.009999999776482582,0.5308455228805542,0.44999998807907104,4.0,104.0,0.060073815286159515,2.0,0.0,0.07294974476099014,1.698564511265488e-09,22.950334548950195,-29.240121841430664,0.17713740468025208
0.05,37,10.64705078303814,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-24.827993392944336,26.0,0.0,0.5712815523147583,0.3499999940395355,4.0,104.0,0.1858115941286087,2.0,0.0963926613330841,0.0963926613330841,6.07903227756168e-10,24.32036590576172,-26.855905532836914,0.1965973973274231
0.05,38,10.674494941020384,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-22.457231521606445,26.0,0.0,0.5623681545257568,0.28999999165534973,4.0,104.0,0.061767153441905975,2.0,0.0,0.0888356864452362,1.484056766365427e-09,23.130338668823242,-28.090303421020508,0.21663179993629456
0.05,39,10.638659981021192,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-24.419015884399414,26.0,0.0,0.628201961517334,0.26999998092651367,4.0,104.0,0.1376325637102127,2.0,0.09302785992622375,0.09302785992622375,7.010068081569898e-10,24.130361557006836,-26.814680099487305,0.14446549117565155
0.05,40,10.65675075002946,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-25.197261810302734,26.0,0.0,0.6601401567459106,0.22999998927116394,4.0,104.0,0.174523264169693,2.0,0.0,0.08655492216348648,6.311327016561563e-10,24.27036476135254,-28.11893653869629,0.17870323359966278
0.05,41,10.81267576297978,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p020__nu0p50__psi0p75,0.58,1.05,0.02,0.5,0.75,100.0,-26.687335968017578,26.0,0.0,0.6725907325744629,0.2800000011920929,4.0,104.0,0.14758989214897156,2.0,0.09582183510065079,0.09582183510065079,6.957691089937157e-10,24.140361785888672,-27.806774139404297,0.16422513127326965
