alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.034,30,19.090312303975224,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.80286979675293,26.0,0.0,0.5893585681915283,0.20999999344348907,4.0,104.0,0.41068321466445923,3.0,0.0,0.09448367357254028,0.03400000184774399,0.0,-27.337636947631836,0.19529953598976135
0.034,31,9.486883100005798,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.171634674072266,26.0,0.0,0.6054631471633911,0.26999998092651367,4.0,104.0,0.08603410422801971,3.0,0.0,0.09660416096448898,0.03400000184774399,0.0,-27.88055992126465,0.12243993580341339
0.034,32,9.565911357058212,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.57139015197754,26.0,0.009999999776482582,0.4893169403076172,0.47999998927116394,4.0,104.0,0.030251318588852882,6.0,0.11987552046775818,0.11987552046775818,0.03400000184774399,0.0,-25.300251007080078,0.12861193716526031
0.034,33,9.602144240983762,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.66773796081543,26.0,0.0,0.490068644285202,0.47999998927116394,4.0,104.0,0.28222551941871643,6.0,0.13718612492084503,0.13718612492084503,0.03400000184774399,0.0,-25.42086410522461,0.11403148621320724
0.034,34,9.636882878956385,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.57514762878418,26.0,0.0,0.5528234243392944,0.3400000035762787,4.0,104.0,0.3938799500465393,5.0,0.1130458414554596,0.1130458414554596,0.03400000184774399,0.0,-25.574783325195312,0.12549154460430145
0.034,35,9.605707088951021,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.815824508666992,26.0,0.0,0.46901077032089233,0.4399999976158142,4.0,104.0,0.4677690267562866,6.0,0.11768984794616699,0.11768984794616699,0.03400000184774399,0.0,-26.550724029541016,0.13683782517910004
0.034,36,9.605993402074091,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.22995948791504,26.0,0.0,0.5241941213607788,0.4099999964237213,4.0,104.0,0.49597474932670593,3.0,0.0,0.08685361593961716,0.03400000184774399,0.0,-28.33756446838379,0.16521859169006348
0.034,37,9.624725998961367,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.19438934326172,26.0,0.0,0.5759368538856506,0.28999999165534973,4.0,104.0,0.342488169670105,6.0,0.11313030123710632,0.11313030123710632,0.03400000184774399,0.0,-26.076946258544922,0.17007334530353546
0.034,38,9.608552228892222,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.918895721435547,26.0,0.0,0.5973048806190491,0.29999998211860657,4.0,104.0,0.5259853601455688,2.0,0.0,0.08985334634780884,0.03400000184774399,0.0,-28.03152847290039,0.2170909196138382
0.034,39,9.610111020039767,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.513195037841797,26.0,0.0,0.5332170128822327,0.25999999046325684,4.0,104.0,0.4286775290966034,3.0,0.0,0.09730714559555054,0.03400000184774399,0.0,-26.5629825592041,0.14590024948120117
0.034,40,9.615368636092171,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.28424835205078,26.0,0.0,0.5970068573951721,0.2199999988079071,4.0,104.0,0.5174815058708191,3.0,0.0,0.09676245599985123,0.03400000184774399,0.0,-27.505769729614258,0.16918319463729858
0.034,41,9.546464068931527,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.669795989990234,26.0,0.0,0.5134069323539734,0.3499999940395355,4.0,104.0,0.021298708394169807,5.0,0.10537806898355484,0.10537806898355484,0.03400000184774399,0.0,-27.317367553710938,0.14883919060230255
0.034,42,9.464773118961602,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.062824249267578,26.0,0.0,0.5452890396118164,0.29999998211860657,4.0,104.0,0.2388007789850235,4.0,0.10369808971881866,0.10369808971881866,0.03400000184774399,0.0,-27.546396255493164,0.1402861624956131
0.034,43,9.466551966033876,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-26.64159393310547,26.0,0.0,0.7522612810134888,0.17999999225139618,4.0,104.0,0.05040944740176201,4.0,0.10829189419746399,0.10829189419746399,0.03400000184774399,0.0,-26.175067901611328,0.13626354932785034
0.034,44,9.473519733990543,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.880084991455078,26.0,0.009999999776482582,0.5066111087799072,0.2800000011920929,4.0,104.0,0.17844249308109283,5.0,0.12038171291351318,0.12038171291351318,0.03400000184774399,0.0,-25.37776756286621,0.1301555186510086
0.034,45,9.472320460015908,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.2385196685791,26.0,0.009999999776482582,0.4935726523399353,0.4099999964237213,4.0,104.0,0.13834786415100098,7.0,0.1385878175497055,0.1385878175497055,0.03400000184774399,0.0,-25.261343002319336,0.1253695785999298
