seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.0,0,0.0,0,0,0,0.21793425935015975,0.4106832,0.0,0.0,0.038161230146964854,0.0,-27.11363833546326,-27.337637,3.0,3.0,0.034
31,313,0.003194888178913738,1,1.0,1,0,1,0.3637145690256869,0.086034104,0.0,0.0,0.025746340204472844,0.0,-27.151249907348245,-27.88056,2.29073482428115,3.0,0.034
32,313,0.006389776357827476,1,2.0,2,0,1,0.30032370332108627,0.030251319,0.0,0.0,0.10612439333226836,0.11987552,-26.359732894568687,-25.300251,4.543130990415335,6.0,0.034
33,313,0.006389776357827476,1,2.0,2,0,1,0.30208147658626194,0.28222552,0.0,0.0,0.1074469246230032,0.13718612,-26.34444852715655,-25.420864,4.94888178913738,6.0,0.034
34,313,0.006389776357827476,1,2.0,2,0,1,0.28258753739552717,0.39387995,0.0,0.0,0.09846546069329074,0.11304584,-26.473428373801916,-25.574783,4.236421725239617,5.0,0.034
35,313,0.006389776357827476,1,2.0,2,0,1,0.30152383984984027,0.46776903,0.0,0.0,0.1118312831629393,0.11768985,-26.223108156549525,-26.550724,5.258785942492013,6.0,0.034
36,313,0.003194888178913738,1,1.0,1,0,1,0.3443354409891374,0.49597475,0.0,0.0,0.057009645386581466,0.0,-26.91597263258786,-28.337564,2.6549520766773163,3.0,0.034
37,313,0.006389776357827476,1,2.0,2,0,1,0.3007130020099042,0.34248817,0.0,0.0,0.10610240863258788,0.1131303,-26.286639677316288,-26.076946,5.063897763578275,6.0,0.034
38,313,0.0,0,0.0,0,0,0,0.4132390714057508,0.52598536,0.0,0.0,0.02030639240255591,0.0,-27.32398884025559,-28.031528,2.0,2.0,0.034
39,313,0.003194888178913738,1,1.0,1,0,1,0.28553898156293933,0.42867753,0.0,0.0,0.0463670528913738,0.0,-26.90373528753993,-26.562983,2.7603833865814695,3.0,0.034
40,313,0.0,0,0.0,0,0,0,0.28617087323003193,0.5174815,0.0,0.0,0.04536121126198083,0.0,-27.05631133546326,-27.50577,3.0,3.0,0.034
41,313,0.006389776357827476,1,2.0,2,0,1,0.3423852528645367,0.021298708,0.0,0.0,0.07393609262939296,0.10537807,-26.79685746325879,-27.317368,3.731629392971246,5.0,0.034
42,313,0.003194888178913738,1,1.0,1,0,1,0.3084959174345048,0.23880078,0.0,0.0,0.056630753536741206,0.10369809,-26.953661539936103,-27.546396,3.329073482428115,4.0,0.034
43,313,0.003194888178913738,1,1.0,1,0,1,0.30956615237380186,0.050409447,0.0,0.0,0.05123285250798722,0.108291894,-26.963477801916934,-26.175068,3.073482428115016,4.0,0.034
44,313,0.006389776357827476,1,2.0,2,0,1,0.28464928158498404,0.1784425,0.0,0.0,0.0768875954600639,0.12038171,-26.757846281150158,-25.377768,4.0894568690095845,5.0,0.034
45,313,0.006389776357827476,1,2.0,2,0,1,0.2874339892476039,0.13834786,0.0,0.0,0.11408471144408946,0.13858782,-26.2052282971246,-25.261343,5.677316293929713,7.0,0.034
46,313,0.003194888178913738,1,1.0,1,0,1,0.3272242157172524,0.43109497,0.0,0.0,0.06774592728753993,0.10001369,-26.808450182108626,-26.932451,3.501597444089457,4.0,0.034
47,313,0.006389776357827476,1,2.0,2,0,1,0.3228417453942492,0.032546375,0.0,0.0,0.09658055798083068,0.11107217,-26.504806130990413,-27.244337,4.5718849840255595,6.0,0.034
48,313,0.003194888178913738,1,1.0,1,0,1,0.292913885771885,0.10623904,0.0,0.0,0.057634332769968065,0.10265076,-26.90885061341853,-26.514477,3.121405750798722,4.0,0.034
49,313,0.006389776357827476,1,2.0,2,0,1,0.34681931068562305,0.016102117,0.0,0.0,0.07655430917571884,0.0,-26.774372517571884,-26.933435,3.6900958466453675,5.0,0.034
50,313,0.006389776357827476,1,2.0,2,0,1,0.283431781794409,0.45356023,0.0,0.0,0.10024500365814697,0.1164192,-26.453280894568692,-26.807852,4.332268370607029,5.0,0.034
51,313,0.003194888178913738,1,1.0,1,0,1,0.3313840757412141,0.50264055,0.0,0.0,0.06953941123642172,0.10437034,-26.817636504792326,-27.161419,3.6166134185303513,4.0,0.034
52,313,0.006389776357827476,1,2.0,2,0,1,0.3137201225801917,0.12924384,0.0,0.0,0.0974618810255591,0.122995816,-26.51931668370607,-26.305964,4.7507987220447285,6.0,0.034
53,313,0.006389776357827476,1,2.0,2,0,1,0.26820878175559104,0.23458417,0.0,0.0,0.1304255666964856,0.11837316,-25.505191817891376,-26.382227,6.731629392971246,8.0,0.034
54,313,0.003194888178913738,1,1.0,1,0,1,0.32317105602971247,0.4410008,0.0,0.0,0.06985404965495207,0.112839974,-26.832360527156553,-26.393944,3.498402555910543,4.0,0.034
55,313,0.006389776357827476,1,2.0,2,0,1,0.2862320396156549,0.5255131,0.0,0.0,0.10498528761341852,0.104037404,-26.367442108626197,-26.793993,5.434504792332269,6.0,0.034
56,313,0.006389776357827476,1,2.0,2,0,1,0.30704008960127793,0.53793883,0.0,0.0,0.11172165068690094,0.10697089,-26.23612184345048,-26.835493,5.3514376996805115,6.0,0.034
57,313,0.006389776357827476,1,2.0,2,0,1,0.2965268456134185,0.30027515,0.0,0.0,0.11402537733546327,0.12200439,-26.12691221405751,-25.70829,5.939297124600639,7.0,0.034
58,313,0.006389776357827476,1,2.0,2,0,1,0.30382478782907346,0.42008966,0.0,0.0,0.11044944869648561,0.11585675,-26.235665594249202,-26.032446,5.1629392971246,6.0,0.034
59,313,0.006389776357827476,1,2.0,2,0,1,0.29416691829447283,0.5236257,0.0,0.0,0.1071498969456869,0.11982892,-26.369880408945686,-25.915068,4.376996805111821,5.0,0.034
60,313,0.0,0,0.0,0,0,0,0.18356920408945684,0.23309344,0.0,0.0,0.008936900156549521,0.0,-27.43265724600639,-26.896235,2.0,2.0,0.034
61,313,0.006389776357827476,1,2.0,2,0,1,0.300572992169968,0.18965141,0.0,0.0,0.0855877458083067,0.11214897,-26.625650169329077,-26.175148,3.9680511182108624,5.0,0.034
