alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.064,30,19.286421696073376,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-26.05084991455078,26.0,0.0,0.7413231730461121,0.17999999225139618,4.0,104.0,0.5519554018974304,2.0,0.0,0.08686558902263641,0.004555550869554281,5.290073394775391,-27.662599563598633,0.1965099573135376
0.064,31,9.479142438969575,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.634557723999023,26.0,0.0,0.5232768654823303,0.3100000023841858,4.0,104.0,0.29198071360588074,9.0,0.12022427469491959,0.12022427469491959,0.058638010174036026,0.1799999624490738,-26.46508026123047,0.12741750478744507
0.064,32,9.479193267063238,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.901865005493164,26.0,0.0,0.4749789237976074,0.5099999904632568,4.0,104.0,0.45564109086990356,10.0,0.1422649621963501,0.1422649621963501,0.05591782554984093,0.2749998867511749,-24.78617286682129,0.1489783674478531
0.064,33,9.477290721959434,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.074365615844727,26.0,0.019999999552965164,0.49887776374816895,0.3499999940395355,4.0,104.0,0.21426479518413544,12.0,0.14862695336341858,0.14862695336341858,0.060423802584409714,0.12000001966953278,-24.988731384277344,0.16463962197303772
0.064,34,9.482291396940127,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.06865119934082,26.0,0.0,0.507871150970459,0.29999998211860657,4.0,104.0,0.4848903715610504,8.0,0.12584088742733002,0.12584088742733002,0.054265204817056656,0.33499982953071594,-25.243587493896484,0.1281517595052719
0.064,35,9.485497047076933,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.441728591918945,26.0,0.0,0.5027405023574829,0.3499999940395355,4.0,104.0,0.12911570072174072,7.0,0.12255784869194031,0.12255784869194031,0.061490532010793686,0.08500000089406967,-26.28577423095703,0.13986697793006897
0.064,36,9.47184297000058,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.416391372680664,26.0,0.0,0.5172380208969116,0.3799999952316284,4.0,104.0,0.5280270576477051,4.0,0.0,0.08782722055912018,0.04959466680884361,0.5149996876716614,-28.230985641479492,0.1638677567243576
0.064,37,9.48959063203074,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.76702308654785,26.0,0.0,0.5149956345558167,0.3199999928474426,4.0,104.0,0.04074779152870178,12.0,0.12835513055324554,0.12835513055324554,0.06368080526590347,0.014999999664723873,-25.26011085510254,0.2173108458518982
0.064,38,9.469074163003825,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-21.67298698425293,26.0,0.0,0.5416819453239441,0.26999998092651367,4.0,104.0,0.5444239974021912,2.0,0.0,0.09225067496299744,0.012047638185322285,3.34502911567688,-27.84349822998047,0.21415925025939941
0.064,39,9.467260831035674,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.259634017944336,26.0,0.0,0.5912129282951355,0.3199999928474426,4.0,104.0,0.5485987663269043,3.0,0.0,0.09702245891094208,0.026281990110874176,1.7849985361099243,-26.54413604736328,0.14330950379371643
0.064,40,9.481676943018101,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.579444885253906,26.0,0.009999999776482582,0.5252315402030945,0.35999998450279236,4.0,104.0,0.11034604907035828,10.0,0.12716177105903625,0.12716177105903625,0.06226398050785065,0.059999991208314896,-25.750267028808594,0.16094091534614563
0.064,41,9.472465796978213,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.74530792236328,26.0,0.009999999776482582,0.5009317994117737,0.3999999761581421,4.0,104.0,0.4016507565975189,4.0,0.1025470644235611,0.1025470644235611,0.05266143009066582,0.39499977231025696,-27.240886688232422,0.1526285856962204
0.064,42,9.477786988019943,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.628427505493164,26.0,0.009999999776482582,0.5445146560668945,0.3799999952316284,4.0,104.0,0.5410526394844055,5.0,0.10112614184617996,0.10112614184617996,0.049101196229457855,0.534999668598175,-27.464719772338867,0.14188772439956665
0.064,43,9.481841685948893,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.90890121459961,26.0,0.0,0.5033731460571289,0.35999998450279236,4.0,104.0,0.5032393932342529,9.0,0.13946117460727692,0.13946117460727692,0.0541297122836113,0.33999982476234436,-24.884206771850586,0.15116380155086517
0.064,44,9.483797414926812,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.90532112121582,26.0,0.009999999776482582,0.5077314376831055,0.3100000023841858,4.0,104.0,0.1591908186674118,12.0,0.13449612259864807,0.13449612259864807,0.06118384376168251,0.0950000062584877,-25.069215774536133,0.17977961897850037
0.064,45,9.48326647398062,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.03116226196289,26.0,0.0,0.49210435152053833,0.429999977350235,4.0,104.0,0.3356854319572449,8.0,0.13522839546203613,0.13522839546203613,0.05747690051794052,0.21999992430210114,-25.225706100463867,0.12718607485294342
0.064,46,9.482682608999312,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.846574783325195,26.0,0.009999999776482582,0.5202563405036926,0.3700000047683716,4.0,104.0,0.46500250697135925,8.0,0.11656200885772705,0.11656200885772705,0.05494777858257294,0.30999985337257385,-26.054031372070312,0.14290054142475128
0.064,47,9.477588691050187,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.59804916381836,26.0,0.019999999552965164,0.5305121541023254,0.4099999964237213,4.0,104.0,0.487083375453949,5.0,0.0,0.0940471887588501,0.04741237685084343,0.6049996018409729,-27.93387794494629,0.15590287744998932
