condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,51,11.21812619299999,frontload,0.6,0.0,0.0,4000000,100.0,-24.875368118286133,26.0,0.0,0.0,0.6187978982925415,0.6189452409744263,0.2199999988079071,0.23999999463558197,0.9411490559577942,0.9372430443763733,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.15244191884994507,-27.76540184020996,0.961334689454567,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,52,11.068576971998482,frontload,0.6,0.0,0.0,4000000,100.0,-25.69231414794922,26.0,0.0,0.0,0.6752684116363525,0.6670932173728943,0.25999999046325684,0.28999999165534973,0.9939203262329102,0.9908831715583801,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.15708239376544952,-27.268009185791016,0.6315156095276702,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,53,11.525608934000047,frontload,0.6,0.0,0.0,4000000,100.0,-23.869550704956055,26.0,0.0,0.0,0.5419061183929443,0.5398129224777222,0.28999999165534973,0.4099999964237213,0.8010216951370239,0.8031541109085083,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.1585698276758194,-28.134708404541016,1.3674053009682658,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,54,11.211959383001158,frontload,0.6,0.0,0.0,4000000,100.0,-24.67778968811035,26.0,0.0,0.0,0.6199720501899719,0.6145272254943848,0.3700000047683716,0.2800000011920929,0.9074130058288574,0.9019978642463684,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.16240516304969788,-27.100263595581055,1.0411014472180526,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,55,10.966117058998861,frontload,0.6,0.0,0.0,4000000,100.0,-24.555089950561523,26.0,0.0,0.0,0.5444187521934509,0.549942135810852,0.25999999046325684,0.3499999940395355,0.7936620712280273,0.7984994053840637,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.13148833811283112,-27.49139976501465,1.0906380299006515,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,56,10.930094440000175,frontload,0.6,0.0,0.0,4000000,100.0,-22.958532333374023,26.0,0.0,0.0,0.5449897050857544,0.5441321134567261,0.2800000011920929,0.35999998450279236,0.8327125906944275,0.8435543775558472,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.13898959755897522,-27.677257537841797,1.7352034543366122,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,57,11.584056863999649,frontload,0.6,0.0,0.0,4000000,100.0,-25.120372772216797,26.0,0.0,0.009999999776482582,0.6754786372184753,0.6677021980285645,0.2199999988079071,0.1899999976158142,0.9563596844673157,0.9499562382698059,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.13300395011901855,-27.128143310546875,0.8624209220781042,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,58,11.64571763999993,frontload,0.6,0.0,0.0,4000000,100.0,-23.833436965942383,26.0,0.009999999776482582,0.0,0.5250762104988098,0.5240508317947388,0.3400000035762787,0.35999998450279236,0.7521769404411316,0.753707230091095,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.16307573020458221,-27.090917587280273,1.3819852116866294,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,59,11.029008358998908,frontload,0.6,0.0,0.0,4000000,100.0,-23.4239444732666,26.0,0.0,0.0,0.5518635511398315,0.5557360649108887,0.38999998569488525,0.35999998450279236,0.8196427822113037,0.8171572685241699,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.15961243212223053,-27.127761840820312,1.5473063372779938,1.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,10.821987274001003,frontload,0.6,0.0,0.0,4000000,100.0,-28.503507614135742,26.0,0.0,0.0,0.880621075630188,0.8639111518859863,0.05999999865889549,0.08999999612569809,1.1998789310455322,1.1830244064331055,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.14772245287895203,-26.83026123046875,-0.5034250216135577,0.0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,61,10.816184713999974,frontload,0.6,0.0,0.0,4000000,100.0,-23.984188079833984,26.0,0.0,0.009999999776482582,0.5639954209327698,0.5595567226409912,0.29999998211860657,0.3400000035762787,0.8461841344833374,0.8359959125518799,4.0,104.0,4.0,4.0,0.0015999999595806003,2.0,0.44000014662742615,0.5999999642372131,0.0,0.0,0.14542193710803986,-26.541122436523438,1.3211236714179435,1.0
