n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
12,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.895461718241375,1.5968775846225,0.0,0.0,0.6851916313171387,0.10288665914548215,1.0,0.0,0.48000001907348633,0.0,0.0,0.0,0.1636954229325056,0.03382616136235675,0.0,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.0021299254526091584,0.0015730541978189487,0.6666666666666666,0.49236596391733095,0.0,0.0,0.6666666666666666,0.49236596391733095,0.6666666666666666,0.49236596391733095,0.6666666666666666,0.49236596391733095,2.474499509275816e-06,-23.95910946528117,0.7672339107348286,0.0008333333147068819,0.0028867512814242076,0.5262089942892393,0.03744375508798913,3.6666666666666665,0.4923659639173309,0.1985689802095294,0.18107085068929774,0.0,0.0,0.15235205429295698,0.03244050225212725,0.01,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.003194888178913738,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-23.95263671875,0.790224007296213,0.0016666666294137638,0.0038924946338035784,0.5311722879608473,0.045453192721647925,5.75,0.45226701686664544,0.4134124889969826,0.07604446872721493,0.0,0.0,0.15094684436917305,0.02897058414855728,0.02,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.006922257720979766,0.0012436085369992378,1.0,0.0,0.16666666666666666,0.38924947208076144,0.8333333333333334,0.38924947208076144,2.1666666666666665,0.38924947208076144,2.1666666666666665,0.38924947208076144,1.5465621932973847e-06,-23.88606341679891,0.7047412263576472,0.0024999999441206455,0.004522670067576898,0.510268397629261,0.03142891781224299,8.916666666666666,0.28867513459481287,0.26000485258797806,0.16189563073516328,0.0,0.0,0.15861520854135355,0.030184805406342986,0.03,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.010383386581469648,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,3.25,0.45226701686664544,3.25,0.45226701686664544,2.0878589609514697e-06,-23.604419390360516,0.6390207289295391,0.0016666666294137638,0.0038924946338035784,0.49222295234600705,0.025116082582844385,12.166666666666666,0.7177405625652735,0.253455919213593,0.17654691529292946,0.0,0.0,0.20507368817925453,0.022859565373295494,0.04,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.013312034078807239,0.0012436085369992378,1.0,0.0,1.0,0.0,0.0,0.0,4.166666666666667,0.38924947208076155,4.0,0.0,1.5465621932973847e-06,-23.96323029200236,0.6050002607159173,0.0024999999441206455,0.004522670067576898,0.5017065703868866,0.04236076306329088,15.416666666666666,0.7929614610987591,0.2800043908258279,0.14399202059120597,0.0,0.0,0.31629692763090134,0.04154811169177135,0.05,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.016773162939297124,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,5.25,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.698614756266277,0.7249902738745609,0.0041666665735344095,0.00514928639034885,0.5073733230431875,0.02577026309102487,19.083333333333332,0.7929614610987591,0.28393967884282273,0.16065280704133775,0.0,0.0,0.566465492049853,0.06953678971073997,0.06,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.023695420660276894,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,7.416666666666667,0.5149286505444371,4.0,0.0,2.7064838382704236e-06,-23.525145371754963,0.5424150331282409,0.007499999832361937,0.009653072775871234,0.49675608177979785,0.01985313394673262,26.666666666666668,1.0730867399773196,0.2359302834762881,0.14231870533357396,0.0,0.0,1.4035843461751938,0.18433709727345365,0.08,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.03274760383386582,0.0024082375764997097,1.0,0.0,1.0,0.0,0.0,0.0,10.25,0.7537783614444091,4.0,0.0,5.799608224865194e-06,-23.234562397003174,1.0021889265200528,0.010833333091189465,0.011645001268527083,0.4816185211141904,0.01950458422002844,35.416666666666664,1.6213537179739277,0.26800862792879343,0.1801910964987797,0.0,0.0,2.8124605615933738,0.33906708747317416,0.1,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
12,313,0.03966986155484558,0.0016451394586084254,1.0,0.0,1.0,0.0,0.0,0.0,12.416666666666666,0.5149286505444373,4.0,0.0,2.706483838270423e-06,-23.31841468811035,0.4466022862294948,0.005833333202948173,0.00514928639034885,0.48918254921833676,0.018092822500225494,43.083333333333336,1.378954368902449,0.2504526451230049,0.17268817192177546,0.0,0.0,4.174824198087056,0.21793453817633007,0.12,hardzero_only,hardzero_only__c0p52__z1p05__lam0p000__nu0p50__psi0p00,0.52,1.05,0.0,0.5,0.0,4000000
