seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.019169329073482427,1,6.0,4,1,0,0.3029774255798722,0.38742608,0.0,0.0,0.14194325406070288,0.15254965,-24.994161738019173,-24.799814,15.07667731629393,18.0,0.079,base
31,313,0.01597444089456869,1,5.0,4,1,0,0.3093369183115016,0.58437324,0.0,0.0,0.12221026605750798,0.11152652,-25.810248971246004,-26.698294,10.865814696485623,13.0,0.079,base
32,313,0.019169329073482427,1,6.0,4,1,0,0.3042211514952077,0.19852175,0.0,0.0,0.142352586485623,0.15476485,-24.97964933546326,-24.070375,15.718849840255592,19.0,0.079,base
33,313,0.022364217252396165,1,7.0,4,1,0,0.30099146053833864,0.27350304,0.0,0.0,0.15601780677316293,0.16400683,-24.365663680511183,-24.020767,17.61341853035144,21.0,0.079,base
34,313,0.019169329073482427,1,6.0,4,1,0,0.2981153801725239,0.32991192,0.0,0.0,0.13579815423003194,0.15544833,-25.271562651757186,-23.945086,13.08626198083067,16.0,0.079,base
35,313,0.019169329073482427,1,6.0,4,1,0,0.30556203606389776,0.12708867,0.0,0.0,0.13662720245367413,0.1397529,-25.240230361022363,-25.286121,12.728434504792332,16.0,0.079,base
36,313,0.019169329073482427,1,6.0,4,1,0,0.30632294407028754,0.08612663,0.0,0.0,0.12724929703194887,0.117075436,-25.62368787859425,-26.725067,9.87220447284345,13.0,0.079,base
37,313,0.022364217252396165,1,7.0,4,1,0,0.30787863340575083,0.08979672,0.0,0.0,0.14972559325878596,0.14614153,-24.663432651757187,-24.46283,16.364217252396166,20.0,0.079,base
38,313,0.01597444089456869,1,5.0,4,1,0,0.31583573212460064,0.017605068,0.0,0.0,0.11084399605431311,0.11919572,-26.237023338658148,-26.428692,8.05111821086262,11.0,0.079,base
39,313,0.019169329073482427,1,6.0,4,1,0,0.3016271137444089,0.20095116,0.0,0.0,0.12993685207667732,0.14159763,-25.416245993610225,-24.73241,9.971246006389777,13.0,0.079,base
40,313,0.022364217252396165,1,7.0,4,1,0,0.2935395134345048,0.17108145,0.0,0.0,0.14839439728434506,0.14680558,-24.769531230031948,-24.782356,14.581469648562301,18.0,0.079,base
41,313,0.01597444089456869,1,5.0,4,1,0,0.307750011370607,0.5148126,0.0,0.0,0.1288079499169329,0.12448165,-25.596218044728435,-25.86877,13.584664536741213,16.0,0.079,base
42,313,0.022364217252396165,1,7.0,4,1,0,0.3091224195015975,0.03297517,0.0,0.0,0.14930399733546326,0.15396255,-24.701195124600638,-24.720726,15.284345047923322,19.0,0.079,base
43,313,0.003194888178913738,1,1.0,1,0,1,0.34679021933067095,0.5259901,0.0,0.0,0.02725794181469648,0.0,-27.198255817891376,-26.951614,3.6517571884984026,4.0,0.079,base
44,313,0.019169329073482427,1,6.0,4,1,0,0.2983905575175719,0.08072389,0.0,0.0,0.14353250256230032,0.14916348,-24.95303904472844,-24.12281,16.476038338658146,20.0,0.079,base
45,313,0.019169329073482427,1,6.0,4,1,0,0.2970368554632588,0.47798055,0.0,0.0,0.13744439611182108,0.15276837,-25.205261153354634,-24.615234,13.313099041533546,16.0,0.079,base
46,313,0.01597444089456869,1,5.0,4,1,0,0.2985897997539936,0.34383544,0.0,0.0,0.1250904561277955,0.12979099,-25.71775051118211,-25.605488,12.399361022364218,15.0,0.079,base
47,313,0.019169329073482427,1,6.0,4,1,0,0.3046345901150159,0.13854267,0.0,0.0,0.1383761282971246,0.14592761,-25.13006524920128,-25.603664,12.718849840255592,16.0,0.079,base
48,313,0.019169329073482427,1,6.0,4,1,0,0.296561136942492,0.32237577,0.0,0.0,0.13710139078274763,0.14434166,-25.202014450479233,-24.91771,14.089456869009584,17.0,0.079,base
49,313,0.019169329073482427,1,6.0,4,1,0,0.2982737541357827,0.21879338,0.0,0.0,0.14308349523961664,0.13719083,-24.951501849840252,-24.50906,14.76996805111821,18.0,0.079,base
50,313,0.019169329073482427,1,6.0,4,1,0,0.30002741006709266,0.2784071,0.0,0.0,0.13707582995846643,0.15516815,-25.22273452396166,-24.979624,13.0,16.0,0.079,base
51,313,0.01597444089456869,1,5.0,4,1,0,0.2970343406421726,0.38050884,0.0,0.0,0.12704000549520766,0.1273275,-25.678853623003196,-26.113281,11.389776357827476,14.0,0.079,base
52,313,0.019169329073482427,1,6.0,4,1,0,0.3006239915111821,0.101378,0.0,0.0,0.14274776918530352,0.16070391,-25.006549747603835,-24.475962,14.53035143769968,18.0,0.079,base
53,313,0.019169329073482427,1,6.0,4,1,0,0.3000118142587859,0.37148422,0.0,0.0,0.15089252725239616,0.1409079,-24.583103603833866,-25.331476,16.86261980830671,20.0,0.079,base
54,313,0.01597444089456869,1,5.0,4,1,0,0.30623730540894567,0.5837399,0.0,0.0,0.13670316569329075,0.15039131,-25.26860007028754,-24.735786,13.514376996805112,16.0,0.079,base
55,313,0.019169329073482427,1,6.0,4,1,0,0.2996825304121406,0.21693057,0.0,0.0,0.14180568296805113,0.14291069,-25.005482383386582,-25.136358,14.753993610223642,18.0,0.079,base
56,313,0.019169329073482427,1,6.0,4,1,0,0.29983120112779554,0.18287127,0.0,0.0,0.1312004760511182,0.12303157,-25.44136885942492,-26.021723,13.942492012779553,17.0,0.079,base
57,313,0.022364217252396165,1,7.0,4,1,0,0.31358104498722045,0.022704102,0.0,0.0,0.1489212782747604,0.1479211,-24.655567923322682,-24.451237,17.34185303514377,21.0,0.079,base
58,313,0.022364217252396165,1,7.0,4,1,0,0.3074798122396167,0.15309557,0.0,0.0,0.1566190201916933,0.15534686,-24.372458421725238,-24.39988,17.364217252396166,21.0,0.079,base
59,313,0.019169329073482427,1,6.0,4,1,0,0.3034915852763579,0.10560916,0.0,0.0,0.12611803543450478,0.13207507,-25.650263837060706,-25.347105,12.93290734824281,16.0,0.079,base
60,313,0.0,0,0.0,0,0,0,0.3619584603833866,0.40279076,0.0,0.0,0.0033200044249201274,0.0,-27.58299539936102,-26.863155,2.0,2.0,0.079,base
61,313,0.019169329073482427,1,6.0,4,1,0,0.29313580849840254,0.31107405,0.0,0.0,0.13081150884984027,0.14311782,-25.456461849840252,-24.938698,13.198083067092652,16.0,0.079,base
