seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.006389776357827476,1,2.0,2,0,1,0.3045803223996805,0.58019,0.0,0.0,0.10593301454313099,0.114987634,-26.363399910543134,-26.367481,5.434504792332269,6.0,0.036
31,313,0.003194888178913738,1,1.0,1,0,1,0.2823566206613418,0.29914021,0.0,0.0,0.0703194430511182,0.10347843,-26.775183412140578,-27.325737,3.2875399361022364,4.0,0.036
32,313,0.006389776357827476,1,2.0,2,0,1,0.27954842490575077,0.2670416,0.0,0.0,0.11894944119169329,0.12521434,-25.979083952076675,-25.28076,5.801916932907348,7.0,0.036
33,313,0.006389776357827476,1,2.0,2,0,1,0.274574100928754,0.118740276,0.0,0.0,0.11220775394888177,0.12827387,-26.233875118210864,-25.729462,5.616613418530352,7.0,0.036
34,313,0.006389776357827476,1,2.0,2,0,1,0.24922665109033224,0.23915616,0.0,0.0,0.07306120630351437,0.10242373,-26.79127247284345,-26.108685,4.236421725239617,5.0,0.036
35,313,0.003194888178913738,1,1.0,1,0,1,0.2866563046127796,0.46648738,0.0,0.0,0.08273437443769968,0.107328616,-26.688837597444092,-27.095188,4.517571884984026,5.0,0.036
36,313,0.003194888178913738,1,1.0,1,0,1,0.4391311627564217,0.019531911,0.0,0.0,0.020675705536741217,0.0,-27.2321545942492,-29.031384,2.0543130990415337,3.0,0.036
37,313,0.006389776357827476,1,2.0,2,0,1,0.3183326813290735,0.5659313,0.0,0.0,0.11274690146325879,0.109402284,-26.13848635782747,-26.410082,5.303514376996805,6.0,0.036
38,313,0.003194888178913738,1,1.0,1,0,1,0.4270629395533546,0.02828135,0.0,0.0,0.023296333290734824,0.0,-27.285644527156553,-27.833296,2.0575079872204474,3.0,0.036
39,313,0.003194888178913738,1,1.0,1,0,1,0.26654481006006386,0.22807688,0.0,0.0,0.027131304105431308,0.0,-27.080151555910536,-26.588642,2.6517571884984026,3.0,0.036
40,313,0.003194888178913738,1,1.0,1,0,1,0.28871035251118216,0.16653803,0.0,0.0,0.05587649919808306,0.0,-26.939274380191687,-27.355238,3.220447284345048,4.0,0.036
41,313,0.006389776357827476,1,2.0,2,0,1,0.2966406765009585,0.2997894,0.0,0.0,0.10814090897763579,0.10849347,-26.324071,-26.857368,4.932907348242812,6.0,0.036
42,313,0.003194888178913738,1,1.0,1,0,1,0.31853524788753995,0.19838367,0.0,0.0,0.045689939904153355,0.101820506,-27.05095170607029,-27.66163,3.329073482428115,4.0,0.036
43,313,0.003194888178913738,1,1.0,1,0,1,0.3133413030463259,0.35653666,0.0,0.0,0.06524595376038339,0.104532115,-26.814774412140572,-26.201914,3.3610223642172525,4.0,0.036
44,313,0.009584664536741214,1,3.0,3,1,0,0.2891853256871789,0.028362714,0.0,0.0,0.10682563058466453,0.12301829,-26.317614137380193,-25.279268,5.4696485623003195,7.0,0.036
45,313,0.003194888178913738,1,1.0,1,0,1,0.2833764658607029,0.44147867,0.0,0.0,0.084871617086262,0.12138372,-26.693950233226836,-25.900496,4.399361022364217,5.0,0.036
46,313,0.003194888178913738,1,1.0,1,0,1,0.3227204977610224,0.37165898,0.0,0.0,0.05865211794888179,0.0,-26.8881271341853,-27.185251,3.4568690095846644,4.0,0.036
47,313,0.006389776357827476,1,2.0,2,0,1,0.31183511821246007,0.1634644,0.0,0.0,0.08278138485623004,0.10272925,-26.635535041533547,-27.555614,3.8817891373801916,5.0,0.036
48,313,0.003194888178913738,1,1.0,1,0,1,0.3469626983003195,0.5646243,0.0,0.0,0.07553682185942492,0.104533225,-26.74372228115016,-26.448277,3.597444089456869,4.0,0.036
49,313,0.006389776357827476,1,2.0,2,0,1,0.30738224093022365,0.21620339,0.0,0.0,0.08558961191373803,0.0,-26.65358943450479,-26.884853,3.9329073482428116,5.0,0.036
50,313,0.006389776357827476,1,2.0,2,0,1,0.29361749310063895,0.3100885,0.0,0.0,0.11251041209265174,0.12774454,-26.230288102236422,-26.256132,5.936102236421725,7.0,0.036
51,313,0.006389776357827476,1,2.0,2,0,1,0.28922281623003193,0.086807035,0.0,0.0,0.10529935496166135,0.11245619,-26.456890488817887,-26.855177,4.613418530351438,6.0,0.036
52,313,0.009584664536741214,1,3.0,3,1,0,0.30556905787539934,0.071424805,0.0,0.0,0.12011392685303512,0.14052957,-25.966362891373798,-25.356415,6.412140575079873,8.0,0.036
53,313,0.006389776357827476,1,2.0,2,0,1,0.29395124454888183,0.36117497,0.0,0.0,0.0992786038338658,0.10459421,-26.47814140255591,-27.370283,6.1501597444089455,7.0,0.036
54,313,0.003194888178913738,1,1.0,1,0,1,0.2765733176929712,0.49848625,0.0,0.0,0.04757838484664537,0.105847605,-27.056362651757194,-26.692099,2.878594249201278,3.0,0.036
55,313,0.006389776357827476,1,2.0,2,0,1,0.3108523683194888,0.49715048,0.0,0.0,0.12063229051118213,0.12078608,-25.951383575079877,-26.014322,6.134185303514377,7.0,0.036
56,313,0.003194888178913738,1,1.0,1,0,1,0.3030033366993611,0.49223882,0.0,0.0,0.08464207914696487,0.0,-26.623516932907346,-27.2104,4.479233226837061,5.0,0.036
57,313,0.006389776357827476,1,2.0,2,0,1,0.27989163231182107,0.14706235,0.0,0.0,0.1117764687859425,0.11999341,-26.256211450479235,-25.880623,5.667731629392971,7.0,0.036
58,313,0.006389776357827476,1,2.0,2,0,1,0.2793664266881789,0.18957587,0.0,0.0,0.11393879347603836,0.11825564,-26.123014444089456,-25.992155,5.712460063897764,7.0,0.036
59,313,0.006389776357827476,1,2.0,2,0,1,0.2877081644872205,0.3230389,0.0,0.0,0.11991734654952076,0.12492477,-26.026436782747606,-25.792387,5.881789137380192,7.0,0.036
60,313,0.0,0,0.0,0,0,0,0.2402984443450479,0.30144563,0.0,0.0,0.009962909150159745,0.0,-27.402648884984025,-26.864233,2.0,2.0,0.036
61,313,0.006389776357827476,1,2.0,2,0,1,0.3067016325089457,0.2867188,0.0,0.0,0.09101232987539935,0.11976256,-26.51573248881789,-25.958063,3.9968051118210863,5.0,0.036
