seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.29937356463258785,-0.3,0.0,0.0,0.030512381063897764,0.0,-27.15520047923323,-27.305449,2.0,2.0,0.073,borrow
31,313,0.0,0,0.0,0,0,0,-0.2991641376677316,-0.3,0.0,0.0,0.029189513309904155,0.0,-27.126944658146968,-28.137232,2.0,2.0,0.073,borrow
32,313,0.0,0,0.0,0,0,0,-0.29206778440894565,-0.29864597,0.0,0.0,0.07093037103194888,0.10074029,-26.789339571884987,-26.14538,3.0,3.0,0.073,borrow
33,313,0.009584664536741214,1,3.0,3,1,0,-0.06205588591980831,-0.062322102,0.0,0.0,0.11372202424600639,0.13380897,-26.1515066485623,-25.44495,7.34185303514377,9.0,0.073,borrow
34,313,0.0,0,0.0,0,0,0,-0.290414302971246,-0.2964642,0.0,0.0,0.067723269971246,0.10230575,-26.839795003194883,-26.104733,3.0,3.0,0.073,borrow
35,313,0.0,0,0.0,0,0,0,-0.29801321571884987,-0.29845458,0.0,0.0,0.051872271201277964,0.10336237,-26.995511674121403,-27.529972,2.0,2.0,0.073,borrow
36,313,0.0,0,0.0,0,0,0,-0.2994197950159744,-0.3,0.0,0.0,0.027660857801916933,0.0,-27.185618463258784,-29.064949,2.0,2.0,0.073,borrow
37,313,0.0,0,0.0,0,0,0,-0.2991512803514376,-0.3,0.0,0.0,0.03766494815335463,0.0,-27.087305766773163,-26.79452,2.0,2.0,0.073,borrow
38,313,0.0,0,0.0,0,0,0,-0.2996030238977635,-0.3,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.073,borrow
39,313,0.0,0,0.0,0,0,0,-0.2991314993610223,-0.3,0.0,0.0,0.03512590345047923,0.0,-27.01934304472843,-26.622894,2.0,2.0,0.073,borrow
40,313,0.0,0,0.0,0,0,0,-0.2992207801277955,-0.3,0.0,0.0,0.03422096050159744,0.0,-27.13882673162939,-27.863241,2.0,2.0,0.073,borrow
41,313,0.0,0,0.0,0,0,0,-0.2989312345047923,-0.29885405,0.0,0.0,0.039478832936102236,0.0,-27.105253361022363,-27.90858,2.0,2.0,0.073,borrow
