seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.17914749625,0.17914749625,0.036546089235,0.0,0.036546089235,0.0,0.0,0.9615384615384616,0.2719708774348077,0.0641025641025641,1.0,312
31,0.1833943982692308,0.1833943982692308,0.03741245724692308,0.0,0.03741245724692308,0.0,0.0,0.9743589743589743,0.27422498403429485,0.0641025641025641,1.0,312
32,0.1799392351923077,0.1799392351923077,0.03670760397923077,0.0,0.03670760397923077,0.0,0.0,0.9711538461538461,0.2735930543913461,0.0641025641025641,1.0,312
33,0.1683503705128205,0.1683503705128205,0.03434347558461538,0.0,0.03434347558461538,0.0,0.0,0.967948717948718,0.2734378376020673,0.060897435897435896,1.0,312
34,0.18132347314102562,0.18132347314102562,0.03698998852076922,0.0,0.03698998852076922,0.0,0.0,0.9711538461538461,0.2733812273125,0.0641025641025641,1.0,312
35,0.1812946269871795,0.1812946269871795,0.03698410390538461,0.0,0.03698410390538461,0.0,0.0,0.9743589743589743,0.2754858954673077,0.0641025641025641,1.0,312
36,0.18762300378205127,0.18762300378205127,0.038275092771538455,0.0,0.038275092771538455,0.0,0.0,0.9647435897435898,0.270528740795,0.0673076923076923,1.0,312
37,0.17947966467948717,0.17947966467948717,0.03661385159461538,0.0,0.03661385159461538,0.0,0.0,0.9711538461538461,0.27290595889301283,0.060897435897435896,1.0,312
38,0.16682148118589746,0.16682148118589746,0.03403158216192308,0.0,0.03403158216192308,0.0,0.0,0.9807692307692307,0.2789544943580128,0.057692307692307696,1.0,312
39,0.18062341701923076,0.18062341701923076,0.03684717707192307,0.0,0.03684717707192307,0.0,0.0,0.9743589743589743,0.2755851091884616,0.0641025641025641,1.0,312
40,0.17601567057692308,0.17601567057692308,0.0359071967976923,0.0,0.0359071967976923,0.0,0.0,0.9743589743589743,0.27368328827509614,0.060897435897435896,1.0,312
41,0.16672223647435896,0.16672223647435896,0.03401133624076923,0.0,0.03401133624076923,0.0,0.0,0.9871794871794872,0.2802725432862179,0.057692307692307696,1.0,312
