alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.565944151952863,none,0.0,0.3,0.02,100.0,-23.58356475830078,26.0,0.0,0.5879972577095032,0.32999998331069946,4.0,104.0,0.002400000113993883,3.0,-0.30000001192092896,0.0,0.1848008930683136,0.0,6.2548723220825195,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.604155945009552,none,0.0,0.3,0.02,100.0,-24.49509048461914,26.0,0.0,0.4912872910499573,0.41999998688697815,4.0,104.0,0.01600000075995922,20.0,0.09270047396421432,0.0,0.6246711611747742,0.0,2.2698283195495605,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.614223091979511,none,0.0,0.3,0.02,100.0,-22.675397872924805,26.0,0.0,0.5475313663482666,0.3700000047683716,4.0,104.0,0.020800000056624413,26.0,-0.21279498934745789,0.0,1.2704881429672241,0.0,2.151912212371826,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.613158140098676,none,0.0,0.3,0.02,100.0,-24.32834815979004,26.0,0.009999999776482582,0.5044514536857605,0.3700000047683716,4.0,104.0,0.02239999920129776,28.0,-0.25723662972450256,0.0,1.711816430091858,0.0,2.0494017601013184,0.28869059681892395
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.597204224090092,none,0.0,0.3,0.02,100.0,-24.5301456451416,26.0,0.009999999776482582,0.5198796987533569,0.3700000047683716,4.0,104.0,0.02160000056028366,27.0,0.13239745795726776,0.0,1.3977404832839966,0.0,2.109067916870117,0.2983892261981964
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.597596467006952,none,0.0,0.3,0.02,100.0,-23.522443771362305,26.0,0.009999999776482582,0.4929201304912567,0.32999998331069946,4.0,104.0,0.019999999552965164,25.0,-0.08524583280086517,0.0,1.2313247919082642,0.0,2.1439170837402344,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.546135997981764,none,0.0,0.3,0.02,100.0,-24.77195930480957,26.0,0.009999999776482582,0.6172674298286438,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.17725719511508942,0.0,7.314406871795654,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.558960926020518,none,0.0,0.3,0.02,100.0,-23.848695755004883,26.0,0.0,0.5414409637451172,0.3999999761581421,4.0,104.0,0.00559999980032444,7.0,0.23308032751083374,0.0,0.19865955412387848,0.0,4.24088191986084,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.54808853205759,none,0.0,0.3,0.02,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.2186214178800583,0.0,7.339259147644043,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.590449935989454,none,0.0,0.3,0.02,100.0,-23.706159591674805,26.0,0.0,0.5070042610168457,0.4099999964237213,4.0,104.0,0.01360000018030405,17.0,0.28583934903144836,0.0,0.4353044629096985,0.0,2.6637630462646484,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.5940748519497,none,0.0,0.3,0.02,100.0,-24.247045516967773,26.0,0.0,0.4984614849090576,0.3199999928474426,4.0,104.0,0.012000000104308128,15.0,-0.06791848689317703,0.0,0.26190802454948425,0.0,2.889249801635742,0.30000001192092896
0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.585570644005202,none,0.0,0.3,0.02,100.0,-24.116201400756836,26.0,0.009999999776482582,0.4863393008708954,0.35999998450279236,4.0,104.0,0.014399999752640724,18.0,-0.17773331701755524,0.0,0.5126899480819702,0.0,2.6473312377929688,0.30000001192092896
