condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
enabled_full,full,1.0,0.9,61,0,1.0,1,16,1.0,0.18848458,1.0531325,0.088484555,0.088484555,-28.156685,26.0,2.316938,0.77231264,0.21,0.0,100,0.17351463,-0.0005485196,57.649906,1.6093323,28.808311,1.0
enabled_full,full,1.0,0.9,61,1,0.0,1,16,0.18848458,0.27277508,1.0742214,0.0842905,0.0842905,-28.02738,26.000002,2.3633342,0.7877781,0.136,0.0,125,0.15856403,,,,,
enabled_full,full,1.0,0.9,61,2,0.0,1,16,0.27277508,0.36254248,1.0468813,0.0897674,0.0897674,-27.13613,26.000002,2.303185,0.7677283,0.136,0.008,125,0.15781063,,,,,
enabled_full,full,1.0,0.9,61,3,0.0,1,16,0.36254248,0.4567926,1.025718,0.09425013,0.09425013,-27.112585,26.000002,2.2566247,0.75220823,0.17600001,0.0,125,0.14724208,,,,,
enabled_full,full,1.0,0.9,61,4,0.0,1,16,0.4567926,0.5586702,0.99192125,0.101877615,0.101877615,-26.096304,26.000002,2.1822703,0.7274234,0.18400002,0.0,125,0.14996448,,,,,
enabled_full,full,1.0,0.9,61,5,0.0,1,16,0.5586702,0.6594397,0.9966712,0.10076943,0.10076943,-26.29197,26.000002,2.1927204,0.73090684,0.15200001,0.0,125,0.12911189,,,,,
enabled_full,full,1.0,0.9,61,6,0.0,1,16,0.6594397,0.75173765,1.0348079,0.09229795,0.09229795,-27.945965,26.000002,2.276623,0.75887436,0.08800001,0.0,125,0.16291615,,,,,
enabled_full,full,1.0,0.9,61,7,0.0,1,16,0.75173765,0.8401531,1.0534719,0.08841543,0.08841543,-27.527514,26.000002,2.3176844,0.7725615,0.128,0.0,125,0.15515174,,,,,
enabled_full,full,1.0,0.9,61,8,0.0,1,16,0.8401531,0.9348765,1.0235428,0.09472339,0.09472339,-27.467962,26.000002,2.2518392,0.7506131,0.15200001,0.0,125,0.15141764,,,,,
enabled_full,full,1.0,0.9,61,9,1.0,2,32,0.9348765,0.1241131,1.0494571,0.08923657,0.08923657,-27.343975,26.000002,2.3088517,0.76961726,0.120000005,0.0,125,0.13061705,-0.0006286875,49.43859,1.608763,24.70258,1.0
