alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.049,30,19.437362328055315,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.300073623657227,26.0,0.0,0.5004187822341919,0.35999998450279236,4.0,104.0,0.14706109464168549,9.0,0.13706353306770325,0.13706353306770325,0.04899999871850014,0.0,-25.658462524414062,0.19781723618507385
0.049,31,9.61264960304834,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.570661544799805,26.0,0.0,0.517259418964386,0.3499999940395355,4.0,104.0,0.3016704022884369,9.0,0.11307963728904724,0.11307963728904724,0.04899999871850014,0.0,-26.64309310913086,0.11805900931358337
0.049,32,9.621076841955073,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.297121047973633,26.0,0.0,0.6267250180244446,0.3199999928474426,4.0,104.0,0.45984333753585815,7.0,0.1154751405119896,0.1154751405119896,0.04899999871850014,0.0,-25.478595733642578,0.13838548958301544
0.049,33,9.574261366971768,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.151830673217773,26.0,0.0,0.5040745735168457,0.35999998450279236,4.0,104.0,0.20373614132404327,10.0,0.15599487721920013,0.15599487721920013,0.04899999871850014,0.0,-24.910154342651367,0.1372082531452179
0.049,34,9.475427267956547,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.118234634399414,26.0,0.0,0.6161718368530273,0.2800000011920929,4.0,104.0,0.15810182690620422,10.0,0.13078586757183075,0.13078586757183075,0.04899999871850014,0.0,-24.659643173217773,0.14788757264614105
0.049,35,9.479593962081708,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.294775009155273,26.0,0.0,0.4887945055961609,0.4599999785423279,4.0,104.0,0.21983085572719574,8.0,0.12371911853551865,0.12371911853551865,0.04899999871850014,0.0,-26.302480697631836,0.1522267609834671
0.049,36,9.470538974972442,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.643545150756836,26.0,0.0,0.5263736248016357,0.3799999952316284,4.0,104.0,0.4411763548851013,4.0,0.0,0.08486146479845047,0.04899999871850014,0.0,-28.377614974975586,0.162202388048172
0.049,37,9.488165211048909,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.700918197631836,26.0,0.019999999552965164,0.5088311433792114,0.44999998807907104,4.0,104.0,0.5847381949424744,8.0,0.1119547188282013,0.1119547188282013,0.04899999871850014,0.0,-26.22087287902832,0.1809731125831604
0.049,38,9.47494159208145,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.259504318237305,26.0,0.0,0.5099150538444519,0.28999999165534973,4.0,104.0,0.010072647593915462,6.0,0.10648307204246521,0.10648307204246521,0.04899999871850014,0.0,-27.156972885131836,0.20802566409111023
0.049,39,9.479217527084984,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.587926864624023,26.0,0.009999999776482582,0.5167471170425415,0.4399999976158142,4.0,104.0,0.4606402814388275,6.0,0.1084979698061943,0.1084979698061943,0.04899999871850014,0.0,-25.861387252807617,0.1327948421239853
0.049,40,9.47210231993813,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.30356788635254,26.0,0.0,0.531255304813385,0.3499999940395355,4.0,104.0,0.4463860094547272,5.0,0.0,0.09723349660634995,0.04899999871850014,0.0,-27.3538875579834,0.15169063210487366
0.049,41,9.47481143497862,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.95411491394043,26.0,0.0,0.5871708393096924,0.29999998211860657,4.0,104.0,0.3044152557849884,8.0,0.10929685831069946,0.10929685831069946,0.04899999871850014,0.0,-26.903963088989258,0.15602882206439972
0.049,42,9.475783235044219,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.12567138671875,26.0,0.0,0.5369467735290527,0.3400000035762787,4.0,104.0,0.3525637686252594,6.0,0.10901987552642822,0.10901987552642822,0.04899999871850014,0.0,-27.025142669677734,0.12717923521995544
0.049,43,9.473847990040667,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.36231231689453,26.0,0.0,0.5166943073272705,0.3700000047683716,4.0,104.0,0.2827357053756714,9.0,0.13774147629737854,0.13774147629737854,0.04899999871850014,0.0,-24.931589126586914,0.1491900086402893
0.049,44,9.469965331023559,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.52216339111328,26.0,0.0,0.5023521184921265,0.41999998688697815,4.0,104.0,0.41149842739105225,10.0,0.13926899433135986,0.13926899433135986,0.04899999871850014,0.0,-24.62740707397461,0.15914028882980347
0.049,45,9.478600599919446,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.044607162475586,26.0,0.029999999329447746,0.48613232374191284,0.5,4.0,104.0,0.09444189071655273,11.0,0.1441342830657959,0.1441342830657959,0.04899999871850014,0.0,-25.097951889038086,0.15314944088459015
0.049,46,9.473410587059334,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.730560302734375,26.0,0.0,0.656263530254364,0.23999999463558197,4.0,104.0,0.32543832063674927,7.0,0.1006191223859787,0.1006191223859787,0.04899999871850014,0.0,-26.789920806884766,0.16306278109550476
0.049,47,9.485310622956604,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.993680953979492,26.0,0.0,0.49390289187431335,0.38999998569488525,4.0,104.0,0.4488335847854614,8.0,0.11207406967878342,0.11207406967878342,0.04899999871850014,0.0,-27.076923370361328,0.15281380712985992
0.049,48,9.477710672072135,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.17862319946289,26.0,0.0,0.6272052526473999,0.2800000011920929,4.0,104.0,0.5801796317100525,6.0,0.10928025841712952,0.10928025841712952,0.04899999871850014,0.0,-26.19042205810547,0.1531662791967392
0.049,49,9.475138226058334,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.57105827331543,26.0,0.0,0.5239685773849487,0.35999998450279236,4.0,104.0,0.35006648302078247,6.0,0.0,0.09094268083572388,0.04899999871850014,0.0,-26.87580680847168,0.15745064616203308
0.049,50,9.47779808100313,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.706655502319336,26.0,0.0,0.5138382911682129,0.4399999976158142,4.0,104.0,0.4958764314651489,9.0,0.13335640728473663,0.13335640728473663,0.04899999871850014,0.0,-26.098003387451172,0.1515999287366867
0.049,51,9.472017285996117,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.315763473510742,26.0,0.0,0.5020740032196045,0.3700000047683716,4.0,104.0,0.219159334897995,7.0,0.11464867740869522,0.11464867740869522,0.04899999871850014,0.0,-26.814931869506836,0.15021218359470367
0.049,52,9.48324551503174,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.21687889099121,26.0,0.0,0.46469777822494507,0.4699999988079071,4.0,104.0,0.08944927901029587,9.0,0.13079975545406342,0.13079975545406342,0.04899999871850014,0.0,-25.89694595336914,0.1472504734992981
0.049,53,9.493701727944426,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.635183334350586,26.0,0.0,0.4992101788520813,0.3700000047683716,4.0,104.0,0.39488330483436584,11.0,0.12226325273513794,0.12226325273513794,0.04899999871850014,0.0,-26.402626037597656,0.17211392521858215
0.049,54,9.473970312043093,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.983545303344727,26.0,0.0,0.569581151008606,0.28999999165534973,4.0,104.0,0.33131012320518494,4.0,0.10451623797416687,0.10451623797416687,0.04899999871850014,0.0,-26.84866714477539,0.16047286987304688
0.049,55,9.489902606932446,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.49435043334961,26.0,0.0,0.5133336782455444,0.25,4.0,104.0,0.503815233707428,10.0,0.12885412573814392,0.12885412573814392,0.04899999871850014,0.0,-25.772512435913086,0.1483248472213745
0.049,56,9.485235590022057,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.858922958374023,26.0,0.0,0.5251210927963257,0.3400000035762787,4.0,104.0,0.11795587837696075,11.0,0.12982046604156494,0.12982046604156494,0.04899999871850014,0.0,-25.77372169494629,0.17557679116725922
0.049,57,9.482997170998715,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.461299896240234,26.0,0.0,0.5009571313858032,0.3999999761581421,4.0,104.0,0.40193629264831543,11.0,0.14226047694683075,0.14226047694683075,0.04899999871850014,0.0,-24.846521377563477,0.1595485508441925
0.049,58,9.48193377791904,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.949541091918945,26.0,0.009999999776482582,0.553062915802002,0.3100000023841858,4.0,104.0,0.1459501087665558,11.0,0.14461544156074524,0.14461544156074524,0.04899999871850014,0.0,-24.88253402709961,0.19555628299713135
0.049,59,9.472480903961696,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.262985229492188,26.0,0.0,0.5945301055908203,0.1899999976158142,4.0,104.0,0.19497768580913544,9.0,0.11912160366773605,0.11912160366773605,0.04899999871850014,0.0,-25.985576629638672,0.15508559346199036
0.049,60,9.455358700011857,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.844528198242188,26.0,0.0,0.6878335475921631,0.25999999046325684,4.0,104.0,0.01764812134206295,3.0,0.10254078358411789,0.10254078358411789,0.04899999871850014,0.0,-26.514253616333008,0.1459999978542328
0.049,61,9.477065372979268,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.297321319580078,26.0,0.0,0.48305949568748474,0.41999998688697815,4.0,104.0,0.4012765884399414,7.0,0.12342523038387299,0.12342523038387299,0.04899999871850014,0.0,-25.635536193847656,0.12605860829353333
