alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.04,30,21.576695349998772,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.182058334350586,26.0,0.0,0.6617035865783691,0.23999999463558197,4.0,104.0,0.08191105723381042,5.0,0.0,0.09561669826507568,0.03999999910593033,0.0,-27.510726928710938,0.19526411592960358
0.04,31,10.852615067968145,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.82131004333496,26.0,0.0,0.5348645448684692,0.3400000035762787,4.0,104.0,0.36753979325294495,5.0,0.10499058663845062,0.10499058663845062,0.03999999910593033,0.0,-27.23688316345215,0.1065584346652031
0.04,32,10.852259885985404,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.5791015625,26.0,0.0,0.5091010332107544,0.3700000047683716,4.0,104.0,0.38196951150894165,6.0,0.11937207728624344,0.11937207728624344,0.03999999910593033,0.0,-25.34950065612793,0.12874501943588257
0.04,33,10.860236993990839,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.77008819580078,26.0,0.009999999776482582,0.4903176724910736,0.3799999952316284,4.0,104.0,0.5600457191467285,6.0,0.13063593208789825,0.13063593208789825,0.03999999910593033,0.0,-25.52063751220703,0.10838430374860764
0.04,34,10.862299203989096,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.577558517456055,26.0,0.0,0.5003537535667419,0.3199999928474426,4.0,104.0,0.16600604355335236,7.0,0.12452765554189682,0.12452765554189682,0.03999999910593033,0.0,-25.071393966674805,0.11728119105100632
0.04,35,10.847488287021406,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.417091369628906,26.0,0.009999999776482582,0.5148081183433533,0.4599999785423279,4.0,104.0,0.5242498517036438,6.0,0.1139676496386528,0.1139676496386528,0.03999999910593033,0.0,-26.758989334106445,0.13885796070098877
0.04,36,10.821947231073864,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-33.59922790527344,26.0,0.0,1.3311516046524048,0.12999999523162842,4.0,104.0,0.49038928747177124,2.0,0.0,0.07263509929180145,0.03999999910593033,0.0,-29.198684692382812,0.1763496696949005
0.04,37,10.853141383035108,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.624069213867188,26.0,0.0,0.5776203870773315,0.26999998092651367,4.0,104.0,0.01987399533390999,9.0,0.12886148691177368,0.12886148691177368,0.03999999910593033,0.0,-25.529376983642578,0.17975008487701416
0.04,38,10.827452420955524,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.421520233154297,26.0,0.0,0.5422481894493103,0.28999999165534973,4.0,104.0,0.026616450399160385,4.0,0.0,0.09884604066610336,0.03999999910593033,0.0,-27.466238021850586,0.20928555727005005
0.04,39,10.871860189014114,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.953805923461914,26.0,0.0,0.5696580410003662,0.26999998092651367,4.0,104.0,0.3740186393260956,4.0,0.10096502304077148,0.10096502304077148,0.03999999910593033,0.0,-26.439495086669922,0.13849279284477234
