n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
32,313,0.0002995207667731629,0.0009461488213428084,0.09375,0.29614458108029906,0.0,0.0,0.09375,0.29614458108029906,0.09375,0.29614458108029906,0.09375,0.29614458108029906,8.951975921283855e-07,-25.64067816734314,2.6983995107682994,0.0015624999650754035,0.004478893052328246,0.6632371889427304,0.16114384330314246,1.53125,0.5670736994828461,0.4347747634164989,0.1369611112233583,4.516151379793882,1.9098911734970185,0.15599533007480204,0.02503295813250885,0.025,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.00019968051118210862,0.00078573382881464,0.0625,0.24593468841898236,0.0,0.0,0.0625,0.24593468841898236,0.0625,0.24593468841898236,0.0625,0.24593468841898236,6.17377649743714e-07,-25.3957137465477,2.6878698982788913,0.0015624999650754035,0.004478893052328246,0.6464803079143167,0.16288961877180763,1.75,0.6221710168382552,0.41749113448895514,0.13626524518176114,4.013015682343394,1.8417081676262737,0.1547634550370276,0.02438842507877567,0.028,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.0006988817891373802,0.0013418959765020906,0.21875,0.42001344064515445,0.0,0.0,0.21875,0.42001344064515445,0.21875,0.42001344064515445,0.21875,0.42001344064515445,1.8006848117524994e-06,-25.328728795051575,2.697093281426207,0.0006249999860301614,0.002459346829219137,0.6444132002070546,0.16154981852025532,2.0,0.5679618342470648,0.38666070823092014,0.15663256961038796,3.22940865973942,1.8849980870886602,0.15441488404758275,0.02512706526486753,0.031,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.000998402555910543,0.0017094602097700062,0.28125,0.45680340939917435,0.0,0.0,0.28125,0.45680340939917435,0.3125,0.5350610456580119,0.3125,0.5350610456580119,2.9222542087869134e-06,-24.89488834142685,2.294915825972298,0.0024999999441206455,0.004399413352306045,0.6094898255541921,0.13933403173856024,2.28125,0.7718588789618592,0.3984940502559766,0.14170534897620576,2.9498720592528116,1.7312561590682045,0.15261698840186,0.025131302624547235,0.034,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.001597444089456869,0.0024345072268407123,0.34375,0.48255870443481425,0.0,0.0,0.34375,0.48255870443481425,0.5,0.762000762001143,0.5,0.762000762001143,5.926825437539655e-06,-25.070291876792908,2.4734632214687555,0.0024999999441206455,0.005080004966460658,0.6190347950905561,0.15423402327599278,2.65625,1.310241913147241,0.4018476154888049,0.14850879399497785,2.948781287181191,1.933947245761366,0.15292166848666966,0.02576843088923711,0.037,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.001597444089456869,0.0024345072268407123,0.34375,0.48255870443481425,0.0,0.0,0.34375,0.48255870443481425,0.5,0.762000762001143,0.5,0.762000762001143,5.926825437539655e-06,-24.844779312610626,2.461364826355939,0.0012499999720603228,0.0033601074500569797,0.6191079774871469,0.14713527445241875,2.71875,1.3496564676409923,0.4148857907857746,0.12024497772447634,3.1990995889063925,2.0452712820312775,0.15308294026181102,0.02467882659054414,0.04,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.002595846645367412,0.0029747402653553753,0.5,0.508000508000762,0.03125,0.1767766952966369,0.46875,0.5070073486774164,0.8125,0.9310937030562325,0.8125,0.9310937030562325,8.849079646326568e-06,-25.090064525604248,2.4535587135793597,0.0015624999650754035,0.0036890202438287054,0.6138337403535843,0.14218159726790194,3.28125,1.8877256327433096,0.37527566275093704,0.16880146006794197,2.5826868074946105,2.297238283538949,0.15218467731028795,0.024698704072296806,0.043,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.003494408945686901,0.003661609567790417,0.53125,0.5070073486774164,0.125,0.3360107525161235,0.40625,0.49899091723584604,1.09375,1.1460837947184006,1.09375,1.1460837947184006,1.3407384626934324e-05,-25.129895746707916,2.492889237147704,0.0012499999720603228,0.004212117601722992,0.6239585662260652,0.16360175004633068,3.84375,2.329465880909738,0.3828633540542796,0.1786127283050283,2.5009672567248344,2.331866188176148,0.15206396859139204,0.025352251748795667,0.046,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.00439297124600639,0.0035139085069014367,0.71875,0.45680340939917435,0.1875,0.39655776945626603,0.53125,0.5070073486774164,1.375,1.0998533626601497,1.375,1.0998533626601497,1.2347552994874283e-05,-24.69817405939102,2.153238444293948,0.0009374999790452421,0.0029614457446095178,0.5870003951713443,0.12693378129532618,4.4375,2.3270845667154343,0.335804592439672,0.1726836960422708,1.591736058355309,2.0643994102093957,0.1512298092711717,0.023452726321322108,0.049,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.0044928115015974435,0.003879913017871779,0.6875,0.47092907485988494,0.28125,0.45680340939917435,0.40625,0.49899091723584604,1.40625,1.2144127745938669,1.40625,1.2144127745938669,1.5053725026250897e-05,-24.89410436153412,2.298706014931488,0.0024999999441206455,0.005080004966460658,0.599429558031261,0.14179373539414505,4.71875,2.593221623212481,0.4150471252214629,0.14018121517509258,1.5936083088163286,1.93560470714469,0.15131338243372738,0.023273524641836196,0.052,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.006589456869009584,0.004513697203129888,0.78125,0.42001344064515445,0.53125,0.5070073486774164,0.25,0.43994134506405985,2.0625,1.4127872245796547,2.0625,1.4127872245796547,2.0373462441542568e-05,-24.391935527324677,2.2718896309294276,0.00468749989522621,0.008025915505476985,0.5672456929460168,0.1300751519288627,5.96875,3.1467789471037655,0.31540127783227945,0.18672841082984273,1.193605475797085,1.8732565718969993,0.1543460893444717,0.022382869708209047,0.055,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.0075878594249201275,0.004274854200135244,0.84375,0.36890203262847354,0.59375,0.49899091723584604,0.25,0.43994134506405985,2.375,1.3380293646423316,2.375,1.3380293646423316,1.8274378432413937e-05,-24.742846965789795,2.4410416547409324,0.002187499951105565,0.004908435683438705,0.5809943629428744,0.14868119642263114,6.8125,3.2768740021255702,0.3159584839013405,0.1664630642819915,0.9115704049763735,1.6102489617227504,0.15691265230998397,0.02593977008838642,0.058,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.007987220447284345,0.004590550850524598,0.84375,0.36890203262847354,0.59375,0.49899091723584604,0.25,0.43994134506405985,2.5,1.4368424162141993,2.46875,1.413857112824302,2.1073157111252112e-05,-24.639891147613525,2.0988127232241878,0.0024999999441206455,0.005080004966460658,0.5719670858234167,0.12559103989054077,7.0625,3.5189578735939753,0.3362531675666105,0.16657925001938131,0.9275088482536376,1.6836793754380062,0.1615110149141401,0.027870454825719638,0.061,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.009185303514376996,0.00471440297288784,0.90625,0.29614458108029906,0.65625,0.48255870443481425,0.25,0.43994134506405985,2.875,1.4756081305138942,2.8125,1.4013242584852925,2.2225595390773706e-05,-24.225414991378784,1.5906617830081395,0.0037499999161809683,0.0060907119891843,0.5404059924185276,0.10736985486771812,8.15625,3.8613834642605123,0.33691091305809096,0.16510097687903558,0.5712530404271092,1.0664956327994506,0.169371472671628,0.03919591538620744,0.064,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.010682907348242811,0.00477404701516845,0.875,0.3360107525161235,0.8125,0.39655776945626603,0.0625,0.24593468841898236,3.34375,1.4942767157477248,3.25,1.4142135623730951,2.2791524903038782e-05,-24.427738666534424,1.8584730678980397,0.002187499951105565,0.004908435683438705,0.5481308549642563,0.1228958793382952,9.40625,3.71448233705022,0.3440338766667992,0.14955988700698028,0.6556296727794688,1.2386555734424642,0.18024347256869078,0.031629410648938254,0.067,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.0115814696485623,0.005723825114938415,0.875,0.3360107525161235,0.8125,0.39655776945626603,0.0625,0.24593468841898236,3.625,1.791557260975724,3.1875,1.4466312368685639,3.276217394639976e-05,-24.371110796928406,2.2599667280659363,0.0037499999161809683,0.0065991200284590676,0.5645022401586175,0.18590087920389584,9.9375,4.41359702619954,0.30039028683677316,0.17831632305818532,0.5650033550336957,1.0809807176151998,0.2003497297409922,0.0693626422798541,0.07,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.011781150159744408,0.0054701221885419225,0.90625,0.29614458108029906,0.8125,0.39655776945626603,0.09375,0.29614458108029906,3.6875,1.712148245013622,3.25,1.344043010064494,2.9922236757578677e-05,-24.439046323299408,2.277949771555763,0.00437499990221113,0.0061892204598375244,0.5530341686680913,0.1354695539809472,10.15625,4.537367255678476,0.27276734125916846,0.16963892027815552,0.4503147005743813,0.9290028757189682,0.20650076656602323,0.0730643768329345,0.073,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.014077476038338657,0.00543521117715188,0.90625,0.29614458108029906,0.875,0.3360107525161235,0.03125,0.1767766952966369,4.40625,1.7012210984485383,3.5,1.270001270001905,2.9541520540236722e-05,-24.25856786966324,1.8198335534539682,0.0024999999441206455,0.005080004966460658,0.5337161477655172,0.10649340383967146,12.21875,4.790678953834172,0.31561238860012963,0.17090119071011908,0.430939769372344,0.9288403474008531,0.2629787642508745,0.10431981031868594,0.076,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.014077476038338657,0.005374289197699552,0.96875,0.1767766952966369,0.8125,0.39655776945626603,0.15625,0.36890203262847354,4.40625,1.6821525188799598,3.46875,1.1067060978854206,2.888298438051009e-05,-24.519591748714447,2.4624264384034427,0.004062499909196049,0.007560241762628204,0.5684194834902883,0.19303771151833657,12.09375,4.861696073355205,0.34359840126126073,0.18298254668402492,0.3114072461903561,0.6250583490007188,0.2584742112085223,0.10487092113619718,0.079,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.0150758785942492,0.006245636703836288,0.90625,0.29614458108029906,0.875,0.3360107525161235,0.03125,0.1767766952966369,4.71875,1.954884288300758,3.4375,1.2684127749837335,3.9007977836307e-05,-24.11146730184555,2.3239749039901754,0.004062499909196049,0.007560241762628204,0.5354090863838792,0.13697170189960178,13.625,5.666824792227694,0.3298440279904753,0.16480693369212682,0.5670365556434263,1.3296655221137867,0.3363487860187888,0.16404876078621333,0.082,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.016773162939297124,0.00585182709124122,0.9375,0.24593468841898236,0.90625,0.29614458108029906,0.03125,0.1767766952966369,5.25,1.831621879558502,3.625,1.0998533626601497,3.424388030578468e-05,-23.94932872056961,0.9992954657972692,0.003124999930150807,0.005922891489219036,0.5216038366779685,0.06393444406757078,14.875,5.277768345586742,0.2972644233959727,0.16795538609144814,0.373127966420725,0.9999631887648741,0.3736163037829101,0.19442458418939215,0.085,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
32,313,0.01777156549520767,0.005734601073862811,0.9375,0.24593468841898236,0.90625,0.29614458108029906,0.03125,0.1767766952966369,5.5625,1.79493013611906,3.65625,1.0351678997366376,3.28856494763485e-05,-24.193481385707855,1.7822741627631191,0.005624999874271452,0.007156093566332394,0.5300004305317998,0.11422153111332196,15.40625,5.2107789956910935,0.3254000588785857,0.1683303438280359,0.3031264652381651,0.7686638698027788,0.40731908939778805,0.20865976207941506,0.088,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,4000000
