seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.07348242811501597,1,23.0,4,1,0,-0.2638472375350799,-0.043374583,0.0,0.0,0.16821094706070286,0.18200894,-23.229207706070287,-22.268538,80.42172523961662,92.0,0.276,borrow
31,313,0.07987220447284345,1,25.0,4,1,0,-0.26247059474728435,-0.5236904,0.0,0.0,0.17700769143769965,0.17136738,-23.16181363258786,-23.822279,71.26517571884985,84.0,0.276,borrow
32,313,0.07667731629392971,1,24.0,4,1,0,-0.26659687966038337,-0.15016207,0.0,0.0,0.17260424680511183,0.16328414,-23.14840391693291,-22.734842,80.15015974440895,92.0,0.276,borrow
33,313,0.08306709265175719,1,26.0,4,1,0,-0.26137745580284344,-0.28071716,0.0,0.0,0.1861011469968051,0.16834256,-22.63295942172524,-22.442476,81.7923322683706,95.0,0.276,borrow
34,313,0.07987220447284345,1,25.0,4,1,0,-0.27074816922255596,-0.28401905,0.0,0.0,0.17889401693290735,0.14672388,-22.656294345047925,-22.998047,76.79552715654953,89.0,0.276,borrow
35,313,0.07987220447284345,1,25.0,4,1,0,-0.2676632535165495,-0.14105985,0.0,0.0,0.17761634146964855,0.15840477,-22.994091750798724,-23.876856,73.84984025559105,86.0,0.276,borrow
36,313,0.07987220447284345,1,25.0,4,1,0,-0.2670738478015975,-0.1440653,0.0,0.0,0.17692435623003197,0.15469202,-22.949452750798724,-23.897785,70.06389776357827,82.0,0.276,borrow
37,313,0.08306709265175719,1,26.0,4,1,0,-0.26907419875878597,-0.10690505,0.0,0.0,0.18376068904153353,0.16330953,-22.60866749520767,-23.054422,83.59424920127796,96.0,0.276,borrow
38,313,0.08306709265175719,1,26.0,4,1,0,-0.2663169526425559,-0.34597844,0.0,0.0,0.18562905888178913,0.18637742,-22.56849447284345,-22.77936,76.02875399361022,89.0,0.276,borrow
39,313,0.07987220447284345,1,25.0,4,1,0,-0.2712131612929713,-0.3128735,0.0,0.0,0.17376581996805113,0.16933818,-23.044452853035143,-22.09524,76.78594249201278,89.0,0.276,borrow
40,313,0.07987220447284345,1,25.0,4,1,0,-0.26192055318977636,0.014903345,0.0,0.0,0.18111942341853035,0.17522606,-22.83993422364217,-23.298216,77.05431309904154,89.0,0.276,borrow
41,313,0.07667731629392971,1,24.0,4,1,0,-0.27278610471214054,-0.22021918,0.0,0.0,0.1742858201916933,0.15603453,-23.050188603833867,-23.930223,75.07348242811501,87.0,0.276,borrow
42,313,0.07987220447284345,1,25.0,4,1,0,-0.27202883660143773,-0.20302007,0.0,0.0,0.1752932040894569,0.1655325,-22.931037092651756,-23.117867,81.05750798722045,93.0,0.276,borrow
43,313,0.08626198083067092,1,27.0,4,1,0,-0.2648723484696486,-0.15908675,0.0,0.0,0.19487096613418528,0.21094993,-22.40286479233227,-21.497648,70.33865814696486,84.0,0.276,borrow
44,313,0.07348242811501597,1,23.0,4,1,0,-0.27003701490127796,-0.051540498,0.0,0.0,0.16485863568690096,0.17005442,-23.431314715654953,-22.440731,77.91373801916933,89.0,0.276,borrow
45,313,0.0670926517571885,1,21.0,4,1,0,-0.2730450316411502,-0.19733927,0.0,0.0,0.14977967851437698,0.18812327,-23.777145587859426,-22.491076,76.13099041533546,86.0,0.276,borrow
46,313,0.07987220447284345,1,25.0,4,1,0,-0.2667875357023003,-0.27765992,0.0,0.0,0.17712905990415334,0.15468828,-22.848435517571883,-23.219719,77.03833865814697,89.0,0.276,borrow
47,313,0.08306709265175719,1,26.0,4,1,0,-0.2619415809547604,0.012380649,0.0,0.0,0.18715050664536742,0.17261179,-22.613683028753996,-23.570251,77.35782747603834,90.0,0.276,borrow
48,313,0.07348242811501597,1,23.0,4,1,0,-0.2708527361386901,-0.3218372,0.0,0.0,0.1618003496166134,0.13396727,-23.56232219169329,-24.276964,74.94249201277955,86.0,0.276,borrow
49,313,0.07987220447284345,1,25.0,4,1,0,-0.2695263300436741,-0.5494034,0.0,0.0,0.1719502615335463,0.14528252,-22.961080523961662,-23.33081,81.1182108626198,93.0,0.276,borrow
50,313,0.07667731629392971,1,24.0,4,1,0,-0.2711586463529074,-0.54590565,0.0,0.0,0.16640000044728434,0.16428834,-23.174112996805114,-23.25127,80.9776357827476,93.0,0.276,borrow
51,313,0.07667731629392971,1,24.0,4,1,0,-0.26520622737571886,0.014065419,0.0,0.0,0.1773560439936102,0.14440666,-22.9260618913738,-23.619589,77.6070287539936,89.0,0.276,borrow
52,313,0.0670926517571885,1,21.0,4,1,0,-0.2670707903554139,-0.06720376,0.0,0.0,0.15551305391373804,0.15682787,-23.715512325878596,-23.80444,69.8594249201278,80.0,0.276,borrow
53,313,0.08306709265175719,1,26.0,4,1,0,-0.2626160379738019,-0.106558114,0.0,0.0,0.18500623728434504,0.15335536,-22.83671834504792,-24.228773,82.33226837060703,95.0,0.276,borrow
54,313,0.07987220447284345,1,25.0,4,1,0,-0.2620636853728434,-0.4928261,0.0,0.0,0.17469209715654951,0.171152,-22.87514785942492,-22.577732,77.10862619808307,90.0,0.276,borrow
55,313,0.08306709265175719,1,26.0,4,1,0,-0.26819079885431313,-0.30330637,0.0,0.0,0.18570554364217254,0.16902526,-22.75538662619808,-23.263344,78.90415335463258,92.0,0.276,borrow
56,313,0.08626198083067092,1,27.0,4,1,0,-0.26475985433226834,-0.11505893,0.0,0.0,0.1899880571565495,0.18872504,-22.550456191693293,-22.334333,78.52076677316293,92.0,0.276,borrow
57,313,0.08306709265175719,1,26.0,4,1,0,-0.2644514317802556,-0.32910204,0.0,0.0,0.18612994792332269,0.19428772,-22.51821482747604,-22.022997,78.75399361022365,92.0,0.276,borrow
58,313,0.08945686900958466,1,28.0,4,1,0,-0.257149772364262,-0.41347975,0.0,0.0,0.1963109536421725,0.21907957,-22.28709174121406,-21.827885,78.67092651757189,93.0,0.276,borrow
59,313,0.08306709265175719,1,26.0,4,1,0,-0.25844415028028755,-0.05668841,0.0,0.0,0.18493926022364218,0.17959958,-22.63684538338658,-22.784798,79.22683706070288,92.0,0.276,borrow
60,313,0.08626198083067092,1,27.0,4,1,0,-0.2629611853153354,-0.45415092,0.0,0.0,0.18843925511182108,0.19822554,-22.890126888178912,-22.247911,56.33226837060703,70.0,0.276,borrow
61,313,0.0670926517571885,1,21.0,4,1,0,-0.27842335079520764,-0.5250983,0.0,0.0,0.14493596414057508,0.1627969,-23.875622408945684,-22.877882,72.73482428115015,83.0,0.276,borrow
