condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,0,1.0,1,16,1.0,0.42000002,0.42000002,1.1350667,0.073271185,0.0,0.0,0.0,0.0,0.0,-28.931879,26.0,2.4971967,0.8323989,0.12,0.0,100,0.1765833,-0.00065819925,59.252895,1.6093502,29.609695,1.0,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,1,1.0,2,32,0.42000002,-0.15999997,-0.15999997,0.975879,0.105711184,0.0,0.0,0.0,0.0,0.15999997,-26.465979,26.000002,2.1469767,0.7156589,0.17600001,0.0,125,0.13771206,-0.00027794382,49.863106,1.6089762,24.915184,1.0,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,2,0.0,2,32,-0.15999997,-0.16319996,-0.16319996,1.0138967,0.09685081,0.0,0.0,0.0031999992,0.15999997,0.16319996,-26.796598,26.000002,2.2306173,0.7435391,0.128,0.0,125,0.12122705,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,3,0.0,2,32,-0.16319996,-0.16646396,-0.16646396,1.0580814,0.087481976,0.0,0.0,0.0032639992,0.16319996,0.16646396,-27.568819,26.000002,2.3278255,0.77594185,0.112,0.0,125,0.1555664,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,4,0.0,2,32,-0.16646396,-0.16979323,-0.16979323,1.0556564,0.08797182,0.0,0.0,0.0033292791,0.16646396,0.16979323,-27.893028,26.000002,2.3224905,0.7741635,0.136,0.0,125,0.13176809,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,5,0.0,2,32,-0.16979323,-0.1731891,-0.1731891,1.0113573,0.09741878,0.0,0.0,0.0033958645,0.16979323,0.1731891,-27.025633,26.000002,2.2250304,0.7416768,0.16000001,0.0,125,0.15032645,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,6,0.0,2,32,-0.1731891,-0.17665288,-0.17665288,1.0857195,0.082088165,0.0,0.0,0.003463782,0.1731891,0.17665288,-28.24881,26.000002,2.3886304,0.79621017,0.16000001,0.0,125,0.1638239,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,7,0.0,2,32,-0.17665288,-0.18018593,-0.18018593,0.9739254,0.1061878,0.0,0.0,0.0035330574,0.17665288,0.18018593,-26.78274,26.000002,2.1426787,0.71422625,0.16800001,0.0,125,0.13147818,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,8,0.0,2,32,-0.18018593,-0.18378964,-0.18378964,1.072411,0.08464261,0.0,0.0,0.0036037185,0.18018593,0.18378964,-28.20688,26.000002,2.3593512,0.7864504,0.136,0.0,125,0.17246635,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,9,0.0,2,32,-0.18378964,-0.18746543,-0.18746543,1.0096058,0.09781247,0.0,0.0,0.0036757928,0.18378964,0.18746543,-27.015026,26.000002,2.221177,0.7403924,0.16800001,0.0,125,0.1447285,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,10,0.0,2,32,-0.18746543,-0.19121474,-0.19121474,1.050714,0.088978685,0.0,0.0,0.0037493084,0.18746543,0.19121474,-27.524887,26.000002,2.311617,0.770539,0.112,0.0,125,0.13932912,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,11,0.0,2,32,-0.19121474,-0.19503903,-0.19503903,1.0519148,0.088733,0.0,0.0,0.0038242948,0.19121474,0.19503903,-28.3326,26.000002,2.3142588,0.77141964,0.15200001,0.0,125,0.16917895,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,12,0.0,2,32,-0.19503903,-0.19893982,-0.19893982,0.978212,0.10514485,0.0,0.0,0.0039007806,0.19503903,0.19893982,-26.177576,26.000002,2.1521094,0.7173698,0.16800001,0.0,125,0.1278638,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,13,0.0,2,32,-0.19893982,-0.20291862,-0.20291862,1.001631,0.09962515,0.0,0.0,0.0039787963,0.19893982,0.20291862,-26.495003,26.0,2.2036324,0.73454416,0.21,0.0,100,0.15466802,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,14,0.0,2,32,-0.20291862,-0.206977,-0.206977,1.0470427,0.08973404,0.0,0.0,0.004058372,0.20291862,0.206977,-27.371151,26.000002,2.30354,0.7678467,0.16000001,0.0,125,0.16717248,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,15,0.0,2,32,-0.206977,-0.21111654,-0.21111654,0.97047925,0.10703375,0.0,0.0,0.00413954,0.206977,0.21111654,-25.873268,26.000002,2.135097,0.711699,0.23200001,0.0,125,0.13283023,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,16,0.0,2,32,-0.21111654,-0.21533887,-0.21533887,0.97487164,0.10595668,0.0,0.0,0.0042223306,0.21111654,0.21533887,-25.805403,26.000002,2.1447604,0.71492016,0.16800001,0.0,125,0.11887177,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,17,0.0,2,32,-0.21533887,-0.21964565,-0.21964565,0.98245037,0.104123704,0.0,0.0,0.0043067774,0.21533887,0.21964565,-26.073868,26.000002,2.161434,0.720478,0.136,0.0,125,0.11407337,,,,,,,,,0
fragile_full__borrow__t1m__a0p00__c0p58,extension_full,borrow,full,0.0,0.58,51,18,0.0,2,32,-0.21964565,-0.22403856,-0.22403856,1.0384147,0.09153461,0.0,0.0,0.004392913,0.21964565,0.22403856,-27.79816,26.000002,2.284558,0.7615194,0.136,0.0,125,0.14154899,,,,,,,,,0
