condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,0,1.0,1,16,1.0,0.027768455,0.027768455,1.0750173,0.08413616,0.027768455,0.019354839,0.0,0.0,0.0,-27.862705,26.0,2.3650854,0.7883618,0.16,0.0,100,0.13813628,-0.000505717,55.42065,1.609358,27.693726,1.0,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,1,0.0,1,16,0.027768455,0.05627812,0.05627812,1.0383499,0.091548264,0.028509665,0.019354839,0.0,0.0,0.0,-27.47996,26.000002,2.2844152,0.76147175,0.120000005,0.0,125,0.1479145,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,2,0.0,1,16,0.05627812,0.08332944,0.08332944,1.1137079,0.07696478,0.027051317,0.019354839,0.0,0.0,0.0,-28.397125,26.000002,2.4502063,0.81673545,0.112,0.0,125,0.20101668,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,3,0.0,1,16,0.08332944,0.111892566,0.111892566,1.0358211,0.09208288,0.028563127,0.019354839,0.0,0.0,0.0,-27.555174,26.000002,2.278852,0.7596173,0.112,0.0,125,0.17420982,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,4,0.0,1,16,0.111892566,0.1388289,0.1388289,1.1202445,0.07581507,0.026936345,0.019354839,0.0,0.0,0.0,-28.973904,26.000002,2.4645872,0.8215291,0.112,0.0,125,0.16229096,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,5,0.0,1,16,0.1388289,0.16732138,0.16732138,1.0391663,0.09137633,0.028492473,0.019354839,0.0,0.0,0.0,-27.75104,26.000002,2.2862115,0.76207054,0.14400001,0.0,125,0.15836409,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,6,0.0,1,16,0.16732138,0.19511217,0.19511217,1.0738661,0.084359474,0.027790787,0.019354839,0.0,0.0,0.0,-27.881058,26.000002,2.3625526,0.78751755,0.17600001,0.0,125,0.1682328,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,7,0.0,1,16,0.19511217,0.22297128,0.22297128,1.0703629,0.0850427,0.02785911,0.019354839,0.0,0.0,0.0,-28.000082,26.000002,2.3548455,0.7849485,0.14400001,0.0,125,0.16595183,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,8,0.0,1,16,0.22297128,0.25163782,0.25163782,1.0309716,0.093116865,0.028666526,0.019354839,0.0,0.0,0.0,-27.392563,26.000002,2.268183,0.756061,0.128,0.0,125,0.15734054,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,9,0.0,1,16,0.25163782,0.27914026,0.27914026,1.0889696,0.08147614,0.027502453,0.019354839,0.0,0.0,0.0,-28.535433,26.000002,2.395781,0.7985937,0.120000005,0.0,125,0.16492502,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,10,0.0,1,16,0.27914026,0.30989105,0.30989105,0.9432497,0.11395944,0.030750783,0.019354839,0.0,0.0,0.0,-25.936928,26.000002,2.0751908,0.69173026,0.192,0.0,125,0.12223647,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,11,0.0,1,16,0.30989105,0.33832702,0.33832702,1.04186,0.09081132,0.028435972,0.019354839,0.0,0.0,0.0,-27.985228,26.000002,2.2921376,0.7640459,0.192,0.0,125,0.17427549,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,12,0.0,1,16,0.33832702,0.36724472,0.36724472,1.0194128,0.095628485,0.028917689,0.019354839,0.0,0.0,0.0,-27.367311,26.000002,2.2427528,0.7475843,0.208,0.0,125,0.18707192,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,13,0.0,1,16,0.36724472,0.39544332,0.39544332,1.0533626,0.08843769,0.028198607,0.019354839,0.0,0.0,0.0,-27.59672,26.0,2.317444,0.7724814,0.13,0.0,100,0.15763474,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,14,0.0,1,16,0.39544332,0.4249067,0.4249067,0.99531156,0.1010854,0.02946338,0.019354839,0.0,0.0,0.0,-26.742264,26.000002,2.1897292,0.7299098,0.112,0.0,125,0.14025426,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,32,15,0.0,1,16,0.4249067,0.4527908,0.4527908,1.0690889,0.08529254,0.027884092,0.019354839,0.0,0.0,0.0,-28.021444,26.000002,2.3520427,0.7840142,0.14400001,0.0,125,0.15656753,,,,,,,,,0
