condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,0,1.0,1,16,1.0,0.21065262,0.21065262,1.0395399,0.09129775,0.110652596,0.019354839,0.0,0.0,0.0,-27.116371,26.0,2.2870336,0.76234454,0.22,0.0,100,0.1777802,-0.0006358597,55.429344,1.6093068,27.697943,1.0,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,1,0.0,1,16,0.21065262,0.32126772,0.32126772,1.0397183,0.09126026,0.110615104,0.019354839,0.0,0.0,0.0,-27.429218,26.000002,2.2874258,0.76247525,0.16000001,0.008,125,0.14767799,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,2,0.0,1,16,0.32126772,0.42639333,0.42639333,1.0666606,0.08577078,0.10512562,0.019354839,0.0,0.0,0.0,-27.675877,26.000002,2.3467002,0.7822334,0.112,0.0,125,0.16399941,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,3,0.0,1,16,0.42639333,0.54538465,0.54538465,1.0015817,0.09963647,0.118991315,0.019354839,0.0,0.0,0.0,-26.01581,26.000002,2.2035236,0.7345079,0.23200001,0.0,125,0.14573318,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,4,0.0,1,16,0.54538465,0.6546548,0.6546548,1.0461663,0.08991533,0.10927017,0.019354839,0.0,0.0,0.0,-28.693083,26.000002,2.301612,0.767204,0.16000001,0.0,125,0.18650183,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,5,0.0,1,16,0.6546548,0.76977015,0.76977015,1.0188136,0.095760494,0.11511533,0.019354839,0.0,0.0,0.0,-27.152739,26.000002,2.2414348,0.74714494,0.112,0.0,125,0.14145358,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,6,0.0,1,16,0.76977015,0.8787632,0.8787632,1.0475067,0.08963824,0.10899308,0.019354839,0.0,0.0,0.0,-26.871618,26.000002,2.3045607,0.7681869,0.104,0.0,125,0.15409404,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,7,0.0,1,16,0.8787632,0.9948979,0.9948979,1.014215,0.09677985,0.11613469,0.019354839,0.0,0.0,0.0,-26.639349,26.000002,2.2313175,0.7437725,0.120000005,0.0,125,0.1826013,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,8,1.0,2,32,0.9948979,0.20409916,0.20409916,1.0464994,0.089846395,0.10920124,0.019354839,0.0,0.0,0.0,-27.707304,26.000002,2.3023446,0.7674482,0.14400001,0.0,125,0.17174928,-0.00041465572,51.04046,1.6087096,25.503727,1.0,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,9,0.0,2,32,0.20409916,0.31562996,0.31562996,1.0353824,0.09217594,0.11153078,0.019354839,0.0,0.0,0.0,-27.170807,26.000002,2.2778869,0.75929564,0.16800001,0.0,125,0.18241102,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,10,0.0,2,32,0.31562996,0.42683154,0.42683154,1.0369363,0.091846734,0.11120157,0.019354839,0.0,0.0,0.0,-27.361357,26.000002,2.2813053,0.7604351,0.136,0.0,125,0.16917843,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,11,0.0,2,32,0.42683154,0.5434304,0.5434304,1.012137,0.09724402,0.11659886,0.019354839,0.0,0.0,0.0,-27.376652,26.000002,2.226746,0.7422487,0.208,0.0,125,0.16883874,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,12,0.0,2,32,0.5434304,0.66151416,0.66151416,1.0055556,0.09872891,0.118083745,0.019354839,0.0,0.0,0.0,-27.094305,26.000002,2.2122664,0.73742217,0.16800001,0.0,125,0.15274438,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,13,0.0,2,32,0.66151416,0.7862617,0.7862617,0.97718954,0.10539269,0.12474753,0.019354839,0.0,0.0,0.0,-27.547617,26.0,2.14986,0.71661997,0.14999999,0.0,100,0.15236023,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,14,0.0,2,32,0.7862617,0.91080964,0.91080964,0.97801274,0.10519309,0.12454793,0.019354839,0.0,0.0,0.0,-26.933619,26.000002,2.151671,0.71722364,0.192,0.0,125,0.14286205,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,15,1.0,3,48,0.91080964,0.13063431,0.13063431,0.9979644,0.10046981,0.11982465,0.019354839,0.0,0.0,0.0,-27.412273,26.000002,2.1955655,0.73185515,0.216,0.0,125,0.17637128,-0.00057460536,52.5924,1.6077112,26.279547,1.0,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,16,0.0,3,48,0.13063431,0.26146895,0.26146895,0.95280373,0.111479804,0.13083464,0.019354839,0.0,0.0,0.0,-26.116903,26.000002,2.09621,0.69873667,0.224,0.008,125,0.16127412,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,17,0.0,3,48,0.26146895,0.39415422,0.39415422,0.94565344,0.11333043,0.13268527,0.019354839,0.0,0.0,0.0,-26.319563,26.000002,2.0804791,0.69349307,0.216,0.0,125,0.13869162,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,18,0.0,3,48,0.39415422,0.51012933,0.51012933,1.0149318,0.09662026,0.1159751,0.019354839,0.0,0.0,0.0,-27.30063,26.000002,2.2328944,0.74429816,0.216,0.0,125,0.15969728,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,19,0.0,3,48,0.51012933,0.64152175,0.64152175,0.9506362,0.1120376,0.13139243,0.019354839,0.0,0.0,0.0,-26.322376,26.000002,2.0914414,0.69714713,0.208,0.0,125,0.16232423,,,,,,-23.733433,0.0,0.47834235,1
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,20,0.0,3,48,0.64152175,0.7656207,0.7656207,0.9798704,0.10474412,0.12409896,0.019354839,0.0,0.0,0.0,-26.539396,26.000002,2.155758,0.71858597,0.14400001,0.0,125,0.13424547,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,21,0.0,3,48,0.7656207,0.89222133,0.89222133,0.9696198,0.10724577,0.12660061,0.019354839,0.0,0.0,0.0,-26.328594,26.000002,2.1332061,0.71106875,0.16800001,0.0,125,0.14471878,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,22,0.0,3,48,0.89222133,1.0248965,1.0,0.94569224,0.1133203,0.13267514,0.019354839,0.0,0.0,0.0,-25.5029,26.000002,2.0805645,0.6935215,0.17600001,0.0,125,0.13249351,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,23,1.0,4,64,1.0,0.23842947,0.23842947,0.9241808,0.119074605,0.13842945,0.019354839,0.0,0.0,0.0,-26.192247,26.000002,2.0332384,0.6777462,0.17600001,0.0,125,0.14432417,-0.00025146635,45.744633,1.6061869,22.856005,1.0,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,24,0.0,4,64,0.23842947,0.37821668,0.37821668,0.9192568,0.120432355,0.1397872,0.019354839,0.0,0.0,0.0,-25.176275,26.000002,2.0224054,0.67413515,0.264,0.0,125,0.12834498,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,25,0.0,4,64,0.37821668,0.51259726,0.51259726,0.939205,0.11502574,0.13438058,0.019354839,0.0,0.0,0.0,-25.6819,26.000002,2.0662923,0.6887641,0.2,0.0,125,0.16595909,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,26,0.0,4,64,0.51259726,0.64478695,0.64478695,0.94755673,0.11283486,0.1321897,0.019354839,0.0,0.0,0.0,-26.608315,26.0,2.0846665,0.69488883,0.19999999,0.0,100,0.14966856,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,27,0.0,4,64,0.64478695,0.78047544,0.78047544,0.93429464,0.11633363,0.13568847,0.019354839,0.0,0.0,0.0,-25.745367,26.000002,2.0554893,0.68516314,0.120000005,0.0,125,0.12604941,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,28,0.0,4,64,0.78047544,0.9103119,0.9103119,0.9567101,0.11048159,0.12983643,0.019354839,0.0,0.0,0.0,-26.665579,26.000002,2.1048043,0.70160145,0.24000001,0.0,125,0.16467896,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,29,1.0,5,80,0.9103119,0.15075788,0.15075788,0.91688764,0.12109114,0.14044598,0.019354839,0.0,0.0,0.0,-26.486275,26.000002,2.017193,0.67239773,0.216,0.0,125,0.17234549,-0.00040263953,45.633583,1.6051875,22.800339,1.0,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,30,0.0,5,80,0.15075788,0.27338862,0.27338862,0.986001,0.1032759,0.122630745,0.019354839,0.0,0.0,0.0,-26.768616,26.000002,2.1692455,0.7230818,0.15200001,0.0,125,0.1671996,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,31,0.0,5,80,0.27338862,0.37712184,0.37712184,0.98408216,0.103733204,0.103733204,0.0,0.0,0.0,0.0,-26.769497,26.000002,2.165024,0.7216747,0.16000001,0.0,125,0.15932785,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,32,0.0,5,80,0.37712184,0.485497,0.485497,0.9650702,0.10837517,0.10837517,0.0,0.0,0.0,0.0,-26.502768,26.000002,2.1231968,0.7077323,0.16800001,0.0,125,0.15837516,,,,,,,,,0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,33,0.0,5,80,0.485497,0.6035772,0.6035772,0.92782295,0.118080184,0.118080184,0.0,0.0,0.0,0.0,-26.468176,26.000002,2.0412512,0.68041706,0.216,0.0,125,0.16833209,,,,,,,,,0
