n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,support_mode,support_total,support_start_update,support_window_frac,borrow_limit,borrow_interest,total_timesteps
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.730759382247925,1.4156019839323986,0.0009374999790452421,0.0039015091327692752,0.6173684084787965,0.08295715327353904,2.0,0.0,0.44000014662742615,0.0,0.0,0.0,0.15494529181160033,0.023679500392310676,0.0,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0008985623003194888,0.0014594358127769148,0.28125,0.45680340939917435,0.0,0.0,0.28125,0.45680340939917435,0.28125,0.45680340939917435,0.28125,0.45680340939917435,2.129952891615814e-06,-24.42332112789154,1.415226748977476,0.0015624999650754035,0.005148989763925587,0.5926626045256853,0.09040299772302342,2.4375,0.5040161287741853,0.3366071558848489,0.24624485316146874,0.0,0.0,0.1528061581775546,0.024208740881683913,0.003,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0002995207667731629,0.0009461488213428084,0.09375,0.29614458108029906,0.0,0.0,0.09375,0.29614458108029906,0.09375,0.29614458108029906,0.09375,0.29614458108029906,8.951975921283855e-07,-24.500703275203705,2.3620256108654223,0.0012499999720603228,0.0033601074500569797,0.6013789810240269,0.15540002998396185,2.96875,0.1767766952966369,0.2419255229178816,0.13059498864202215,0.0,0.0,0.14904987602494657,0.02295079000054435,0.006,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0004992012779552715,0.0011786007432219602,0.15625,0.36890203262847354,0.0,0.0,0.15625,0.36890203262847354,0.15625,0.36890203262847354,0.15625,0.36890203262847354,1.389099711923357e-06,-24.307974100112915,2.2194808445809016,0.0015624999650754035,0.0036890202438287054,0.5803450746461749,0.13301208128685107,3.15625,0.447889315243931,0.35492983972653747,0.14203470139099472,0.0,0.0,0.14965120353735983,0.02338923312241479,0.009,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0013977635782747603,0.001610275171802509,0.4375,0.5040161287741853,0.0,0.0,0.4375,0.5040161287741853,0.4375,0.5040161287741853,0.4375,0.5040161287741853,2.5929861289235997e-06,-24.301807463169098,2.12420988823387,0.0018749999580904841,0.005350610336984656,0.5792163275182247,0.1247820024481184,3.5625,0.564400909900732,0.3180427040788345,0.16936057429451123,0.0,0.0,0.14744755649007857,0.023781504176821195,0.012,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0017971246006389776,0.001610275171802509,0.5625,0.5040161287741853,0.0,0.0,0.5625,0.5040161287741853,0.5625,0.5040161287741853,0.5625,0.5040161287741853,2.5929861289235997e-06,-24.174278020858765,2.2251539604328165,0.002187499951105565,0.004908435683438705,0.5682684667408466,0.13316574443560605,4.03125,0.594836654184399,0.31428092241549166,0.1608538177456126,0.0,0.0,0.14770998852327466,0.022134413021894773,0.015,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0026956869009584663,0.0011786007432219602,0.84375,0.36890203262847354,0.0,0.0,0.84375,0.36890203262847354,0.84375,0.36890203262847354,0.84375,0.36890203262847354,1.3890997119233568e-06,-23.866954624652863,0.7577632661934237,0.0012499999720603228,0.0033601074500569797,0.5385196032002568,0.047608103456946306,4.6875,0.8590129369261278,0.3325814620257006,0.16207505943170528,0.0,0.0,0.1457434834446758,0.023707863133235613,0.018,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.0030950479233226836,0.0019004365948383354,0.8125,0.39655776945626603,0.0,0.0,0.8125,0.39655776945626603,0.96875,0.594836654184399,0.96875,0.594836654184399,3.6116592510007278e-06,-23.93871170282364,0.7349625053314432,0.002812499937135726,0.006342063733162494,0.5466436827555299,0.05889269050512208,5.28125,1.084624953761705,0.3027737101947423,0.1899204293958992,0.0,0.0,0.14687566412612796,0.02211290692196382,0.021,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.00439297124600639,0.0015714676576292802,1.0,0.0,0.0,0.0,1.0,0.0,1.375,0.4918693768379647,1.375,0.4918693768379647,2.4695105989748565e-06,-23.928238928318024,1.0146947839514797,0.0018749999580904841,0.003965577605925092,0.5344432480633259,0.07132470367485617,6.15625,1.0809009085913235,0.2934237797744572,0.16870942912502437,0.0,0.0,0.1451340818312019,0.02084144009082189,0.024,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
32,313,0.004093450479233226,0.001856616603143759,0.9375,0.24593468841898236,0.0,0.0,0.9375,0.24593468841898236,1.28125,0.5811209967839966,1.28125,0.5811209967839966,3.4470252110690703e-06,-23.78483659029007,0.7163940620997558,0.002187499951105565,0.005526694624571782,0.5227401573210955,0.046395572136745306,6.28125,1.2243332616097102,0.2938614478553063,0.18367793917904632,0.0,0.0,0.1439429793972522,0.01921465965219736,0.025,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,frontload,0.6,0,0.1,0.0,0.0,4000000
