seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.030610177157051284,0.09644136066346154,0.002295763286778846,0.011999999999999999,-0.009704236713221152,0.3920264799001893,1.0,1.0,0.6,0.0,0.2916666666666667,312
31,0.029283069442307692,0.09629339496153846,0.002196230208173077,0.011999999999999999,-0.009803769791826922,0.4097931066837754,1.0,1.0,0.6,0.0,0.27884615384615385,312
32,0.06733280780448718,0.10241232692948718,0.005049960585336538,0.011999999999999999,-0.0069500394146634606,0.17821921276243433,1.0,1.0,0.6,0.0,0.6314102564102564,312
33,0.07933615831730768,0.10434859448076923,0.005950211873798076,0.011999999999999999,-0.0060497881262019226,0.15125511815187204,1.0,1.0,0.6,0.0,0.7403846153846154,312
34,0.06634571172115383,0.10235175846153845,0.0049759283790865375,0.011999999999999999,-0.007024071620913461,0.1808707705244782,1.0,1.0,0.6,0.0,0.6217948717948718,312
35,0.05203852848076924,0.09958830544871795,0.0039028896360576927,0.011999999999999999,-0.008097110363942306,0.23059837298117647,1.0,1.0,0.6,0.0,0.4935897435897436,312
36,0.027428173467948718,0.09554043376923078,0.0020571130100961537,0.011999999999999999,-0.009942886989903844,0.43750634777130304,1.0,1.0,0.6,0.0,0.26282051282051283,312
37,0.037438293128205125,0.09743942379807692,0.0028078719846153844,0.011999999999999999,-0.009192128015384615,0.32052743320606897,1.0,1.0,0.6,0.0,0.3557692307692308,312
38,0.022042926772435897,0.09452055481089744,0.0016532195079326923,0.011999999999999999,-0.010346780492067307,0.5443923179478001,1.0,1.0,0.6,0.0,0.21153846153846154,312
39,0.035238486474358975,0.09670715247435897,0.002642886485576923,0.011999999999999999,-0.009357113514423076,0.3405367596798378,1.0,1.0,0.6,0.0,0.33653846153846156,312
40,0.03433064306730769,0.09704184150641025,0.0025747982300480766,0.011999999999999999,-0.009425201769951923,0.3495419522574377,1.0,1.0,0.6,0.0,0.3269230769230769,312
41,0.039605367657051284,0.09807996821474359,0.0029704025742788463,0.011999999999999999,-0.009029597425721153,0.3029892337803746,1.0,1.0,0.6,0.0,0.375,312
42,0.07661450141666667,0.10385551568269231,0.00574608760625,0.011999999999999999,-0.006253912393749998,0.15662831158736126,1.0,1.0,0.6,0.0,0.7147435897435898,312
43,0.02380425959294872,0.09454139725,0.0017853194694711538,0.011999999999999999,-0.010214680530528845,0.5041114575794086,1.0,1.0,0.6,0.0,0.22756410256410256,312
