seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.019169329073482427,1,6.0,4,1,0,-0.295785563370607,-0.46087074,0.0,0.0,0.13839056512460063,0.15274815,-25.092918130990416,-24.817995,15.856230031948881,19.0,0.076,borrow
31,313,0.022364217252396165,1,7.0,4,1,0,-0.29702758616932906,-0.4033992,0.0,0.0,0.1662928184345048,0.18239108,-24.00534712460064,-23.77483,19.30670926517572,23.0,0.076,borrow
32,313,0.022364217252396165,1,7.0,4,1,0,-0.30923407759584665,-0.33737084,0.0,0.0,0.15771063801916932,0.16148315,-24.30326836741214,-23.757767,19.66773162939297,23.0,0.076,borrow
33,313,0.022364217252396165,1,7.0,4,1,0,-0.30358839458945686,-0.48019284,0.0,0.0,0.1521741012140575,0.16896619,-24.500807974440896,-23.723818,20.53035143769968,24.0,0.076,borrow
34,313,0.022364217252396165,1,7.0,4,1,0,-0.30264891942492017,-0.27572802,0.0,0.0,0.16316134325878595,0.17115405,-24.19211429392971,-23.490057,20.664536741214057,24.0,0.076,borrow
35,313,0.019169329073482427,1,6.0,4,1,0,-0.3036793873386581,-0.23780583,0.0,0.0,0.15692700303514376,0.16223742,-24.41419066453674,-24.357748,16.80511182108626,20.0,0.076,borrow
36,313,0.019169329073482427,1,6.0,4,1,0,-0.2926483132971246,-0.5100133,0.0,0.0,0.1355298736517572,0.12841608,-25.275716380191692,-26.096,14.814696485623003,18.0,0.076,borrow
37,313,0.019169329073482427,1,6.0,4,1,0,-0.30191742086581475,-0.4544492,0.0,0.0,0.14957282217252396,0.14962313,-24.630728974440895,-24.531693,18.642172523961662,22.0,0.076,borrow
38,313,0.019169329073482427,1,6.0,4,1,0,-0.3047626301916933,-0.29500878,0.0,0.0,0.13833896189776357,0.15200087,-25.17113403194888,-25.056866,16.166134185303516,19.0,0.076,borrow
39,313,0.022364217252396165,1,7.0,4,1,0,-0.2881801790479233,-0.53935134,0.0,0.0,0.15649042364217253,0.1530211,-24.31241945367412,-23.979677,18.30031948881789,22.0,0.076,borrow
40,313,0.019169329073482427,1,6.0,4,1,0,-0.30425198674760384,-0.24381964,0.0,0.0,0.15788408543130988,0.15512285,-24.337316290734822,-24.459845,18.86261980830671,22.0,0.076,borrow
41,313,0.019169329073482427,1,6.0,4,1,0,-0.28890095746964856,-0.04443593,0.0,0.0,0.16212929747603835,0.16858321,-24.15826866773163,-24.221165,20.073482428115017,23.0,0.076,borrow
