seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.019169329073482427,1,6.0,4,1,0,0.30926150969648564,0.36094147,0.0,0.0,0.15177836214057508,0.1690233,-24.657490517571883,-24.221638,14.878594249201278,18.0,0.08
31,313,0.01597444089456869,1,5.0,4,1,0,0.3102647035846645,0.33283594,0.0,0.0,0.12485109258466452,0.118094236,-25.724494575079877,-26.626894,10.434504792332268,13.0,0.08
32,313,0.019169329073482427,1,6.0,4,1,0,0.3122728864153354,0.4082761,0.0,0.0,0.15047219143769966,0.15460813,-24.679144715654953,-23.954151,14.955271565495208,18.0,0.08
33,313,0.019169329073482427,1,6.0,4,1,0,0.3169305318402556,0.56855446,0.0,0.0,0.14687664277955273,0.1651025,-24.779077974440895,-23.828396,14.268370607028753,17.0,0.08
34,313,0.019169329073482427,1,6.0,4,1,0,0.31124879219169327,0.18583965,0.0,0.0,0.14199943439297125,0.15459701,-25.026194303514377,-23.997509,13.773162939297125,17.0,0.08
35,313,0.019169329073482427,1,6.0,4,1,0,0.3109279892683706,0.2515364,0.0,0.0,0.14038193204153357,0.14774479,-25.088598907348242,-25.11674,14.929712460063898,18.0,0.08
36,313,0.01597444089456869,1,5.0,4,1,0,0.3126305210191693,0.41708153,0.0,0.0,0.12825558686261979,0.124445744,-25.59042613738019,-26.26404,8.434504792332268,11.0,0.08
37,313,0.022364217252396165,1,7.0,4,1,0,0.32007277690415337,0.05270618,0.0,0.0,0.15558680824281151,0.15965626,-24.395718057507988,-24.386623,16.26517571884984,20.0,0.08
38,313,0.012779552715654952,1,4.0,4,1,0,0.31584411624313097,0.42998338,0.0,0.0,0.10572120682747603,0.12363404,-26.34682755910543,-26.462606,6.881789137380192,9.0,0.08
39,313,0.01597444089456869,1,5.0,4,1,0,0.30323305774760384,0.16589005,0.0,0.0,0.12480455132907349,0.13255955,-25.63817284345048,-24.888243,10.134185303514377,13.0,0.08
40,313,0.012779552715654952,1,4.0,4,1,0,0.3129585114792332,0.51962566,0.0,0.0,0.11277707287859426,0.12176,-26.158765038338657,-25.976269,7.865814696485623,10.0,0.08
41,313,0.01597444089456869,1,5.0,4,1,0,0.31414980570607026,0.54982555,0.0,0.0,0.1370294278019169,0.14001966,-25.2482124057508,-25.549658,13.47923322683706,16.0,0.08
