condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,0,1.0,1,16,1.0,0.19865522,0.19865522,1.00588,0.09865519,0.09865519,0.0,0.0,0.0,0.0,-26.322607,26.0,2.2129803,0.7376601,0.17,0.0,100,0.1406561,-0.00050521235,51.53833,1.6093569,25.752565,1.0,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,1,0.0,1,16,0.19865522,0.290826,0.290826,1.0354067,0.092170775,0.092170775,0.0,0.0,0.0,0.0,-27.19927,26.000002,2.2779403,0.75931346,0.24000001,0.0,125,0.13793102,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,2,0.0,1,16,0.290826,0.38919333,0.38919333,1.0071491,0.09836733,0.09836733,0.0,0.0,0.0,0.0,-26.194538,26.000002,2.2157724,0.73859084,0.14400001,0.0,125,0.13197419,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,3,0.0,1,16,0.38919333,0.4864098,0.4864098,1.0122601,0.09721648,0.09721648,0.0,0.0,0.0,0.0,-27.633377,26.000002,2.2270167,0.7423389,0.128,0.0,125,0.13576084,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,4,0.0,1,16,0.4864098,0.56630266,0.56630266,1.0974922,0.079892814,0.079892814,0.0,0.0,0.0,0.0,-28.188751,26.000002,2.414531,0.80484366,0.08800001,0.0,125,0.15450762,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,5,0.0,1,16,0.56630266,0.6561221,0.6561221,1.0466297,0.089819446,0.089819446,0.0,0.0,0.0,0.0,-26.988216,26.000002,2.3026311,0.76754373,0.136,0.0,125,0.16196236,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,6,0.0,1,16,0.6561221,0.74509215,0.74509215,1.0507562,0.08897004,0.08897004,0.0,0.0,0.0,0.0,-27.656729,26.000002,2.31171,0.77057,0.216,0.008,125,0.17696102,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,7,0.0,1,16,0.74509215,0.83105785,0.83105785,1.0656749,0.08596568,0.08596568,0.0,0.0,0.0,0.0,-27.900366,26.000002,2.3445315,0.78151053,0.16000001,0.008,125,0.16155519,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,8,0.0,1,16,0.83105785,0.92102504,0.92102504,1.0459157,0.08996722,0.08996722,0.0,0.0,0.0,0.0,-27.921463,26.000002,2.3010604,0.76702017,0.128,0.0,125,0.14855208,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,9,1.0,2,32,0.92102504,0.10118846,0.10118846,1.0960239,0.0801634,0.0801634,0.0,0.0,0.0,0.0,-27.883888,26.000002,2.4113007,0.8037669,0.112,0.0,125,0.15599056,-0.0003385999,51.557915,1.6089853,25.762531,1.0,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,10,0.0,2,32,0.10118846,0.19740677,0.19740677,1.0167422,0.09621832,0.09621832,0.0,0.0,0.0,0.0,-27.721302,26.000002,2.2368777,0.7456259,0.112,0.0,125,0.15961838,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,11,0.0,2,32,0.19740677,0.29036278,0.29036278,1.0317225,0.092956,0.092956,0.0,0.0,0.0,0.0,-27.067852,26.000002,2.269835,0.7566117,0.14400001,0.0,125,0.16250168,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,12,0.0,2,32,0.29036278,0.39265668,0.39265668,0.99015015,0.102293916,0.102293916,0.0,0.0,0.0,0.0,-26.475124,26.000002,2.1783738,0.72612464,0.14400001,0.0,125,0.13557471,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,13,0.0,2,32,0.39265668,0.47916174,0.47916174,1.0629585,0.086505055,0.086505055,0.0,0.0,0.0,0.0,-27.485708,26.0,2.3385553,0.7795185,0.22,0.0,100,0.16314715,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,14,0.0,2,32,0.47916174,0.56540304,0.56540304,1.0642848,0.08624128,0.08624128,0.0,0.0,0.0,0.0,-27.766138,26.000002,2.3414733,0.7804911,0.120000005,0.0,125,0.12034203,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,15,0.0,2,32,0.56540304,0.6548427,0.6548427,1.0484699,0.089439645,0.089439645,0.0,0.0,0.0,0.0,-27.909254,26.000002,2.3066797,0.76889324,0.136,0.0,125,0.15337522,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,16,0.0,2,32,0.6548427,0.7465873,0.7465873,1.0374194,0.09174462,0.09174462,0.0,0.0,0.0,0.0,-27.61698,26.000002,2.2823684,0.7607895,0.15200001,0.0,125,0.15571675,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,17,0.0,2,32,0.7465873,0.8376124,0.8376124,1.0408387,0.09102512,0.09102512,0.0,0.0,0.0,0.0,-27.76831,26.000002,2.289891,0.763297,0.136,0.0,125,0.14070757,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,18,0.0,2,32,0.8376124,0.93122315,0.93122315,1.0286741,0.093610786,0.093610786,0.0,0.0,0.0,0.0,-26.241674,26.000002,2.2631283,0.7543761,0.128,0.0,125,0.14200585,,,,,,,,,0
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,19,1.0,3,48,0.93122315,0.12229176,0.12229176,1.0406314,0.09106858,0.09106858,0.0,0.0,0.0,0.0,-27.17227,26.000002,2.289435,0.76314497,0.120000005,0.0,125,0.15313576,-0.0003889723,47.25672,1.6084676,23.611885,1.0,-25.37189,0.0,0.7429373,1
enabled_full__base__t4m__a1p00__c0p90,extension_full,base,long4m,1.0,0.9,36,20,0.0,3,48,0.12229176,0.21506569,0.21506569,1.032574,0.09277392,0.09277392,0.0,0.0,0.0,0.0,-27.589401,26.000002,2.2717083,0.7572361,0.096,0.0,125,0.14552096,,,,,,,,,0
