condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,0,1.0,1,16,1.0,0.009153668,0.009153668,1.0384048,0.09153668,0.009153668,0.0,0.0,0.0,0.0,-27.009108,26.0,2.2845361,0.76151204,0.14,0.0,100,0.1360506,-0.0005367753,53.558342,1.6093556,26.762543,1.0,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,1,0.0,1,16,0.009153668,0.01885803,0.01885803,1.0130329,0.097043626,0.009704363,0.0,0.0,0.0,0.0,-27.20836,26.000002,2.2287169,0.7429056,0.18400002,0.0,125,0.14540449,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,2,0.0,1,16,0.01885803,0.028283646,0.028283646,1.0256903,0.094256155,0.009425616,0.0,0.0,0.0,0.0,-27.97767,26.000002,2.2565637,0.7521879,0.17600001,0.0,125,0.1601904,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,3,0.0,1,16,0.028283646,0.03785349,0.03785349,1.0190952,0.09569844,0.009569844,0.0,0.0,0.0,0.0,-27.111416,26.000002,2.2420542,0.7473514,0.14400001,0.0,125,0.13702832,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,4,0.0,1,16,0.03785349,0.04713346,0.04713346,1.0324534,0.092799686,0.009279969,0.0,0.0,0.0,0.0,-26.730387,26.000002,2.271443,0.75714767,0.104,0.0,125,0.14613195,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,5,0.0,1,16,0.04713346,0.05634088,0.05634088,1.035862,0.09207421,0.009207421,0.0,0.0,0.0,0.0,-27.58127,26.000002,2.2789419,0.7596473,0.192,0.0,125,0.16662627,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,6,0.0,1,16,0.05634088,0.06555523,0.06555523,1.0355352,0.09214351,0.009214352,0.0,0.0,0.0,0.0,-27.202803,26.000002,2.278223,0.7594077,0.16000001,0.0,125,0.15380596,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,7,0.0,1,16,0.06555523,0.07468221,0.07468221,1.0396727,0.09126983,0.009126983,0.0,0.0,0.0,0.0,-26.882572,26.000002,2.2873256,0.7624419,0.18400002,0.0,125,0.15167265,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,8,0.0,1,16,0.07468221,0.08319746,0.08319746,1.069803,0.085152425,0.0085152425,0.0,0.0,0.0,0.0,-26.897873,26.000002,2.3536136,0.7845379,0.136,0.0,125,0.16542348,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,9,0.0,1,16,0.08319746,0.093024164,0.093024164,1.007592,0.09826708,0.009826708,0.0,0.0,0.0,0.0,-26.411423,26.000002,2.2167466,0.73891556,0.16000001,0.0,125,0.15798897,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,10,0.0,1,16,0.093024164,0.10183817,0.10183817,1.0548267,0.088140056,0.008814006,0.0,0.0,0.0,0.0,-27.555937,26.000002,2.3206651,0.77355504,0.128,0.0,125,0.15782511,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,11,0.0,1,16,0.10183817,0.1111286,0.1111286,1.0319643,0.09290427,0.009290427,0.0,0.0,0.0,0.0,-26.70791,26.000002,2.270367,0.75678897,0.14400001,0.0,125,0.16121104,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,12,0.0,1,16,0.1111286,0.12018496,0.12018496,1.0430465,0.090563565,0.009056357,0.0,0.0,0.0,0.0,-27.72838,26.000002,2.294748,0.76491606,0.16000001,0.0,125,0.16626732,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,13,0.0,1,16,0.12018496,0.13071182,0.13071182,0.97770095,0.10526863,0.010526863,0.0,0.0,0.0,0.0,-26.326015,26.0,2.150985,0.716995,0.099999994,0.0,100,0.15204346,,,,,,,,,0
edge_full__base__t4m__a0p10__c1p00,extension_full,base,long4m,0.1,1.0,40,14,0.0,1,16,0.13071182,0.13951609,0.13951609,1.0553068,0.08804266,0.008804266,0.0,0.0,0.0,0.0,-28.568493,26.000002,2.3217213,0.7739071,0.104,0.0,125,0.15134194,,,,,,,,,0
