condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full,learned_R_full_0p5
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,50,2.8292539800004306,frontload,0.6,0.0,0.0,1000000,100.0,-23.159223556518555,26.0,0.009999999776482582,0.0,0.49721622467041016,0.5034731030464172,0.3799999952316284,0.4099999964237213,0.7201254963874817,0.7343687415122986,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7068700194358826,0.6000000238418579,0.0,0.0,0.1349184215068817,-25.88813591003418,1.6541799935894796,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,51,2.898139828001149,frontload,0.6,0.0,0.0,1000000,100.0,-24.162906646728516,26.0,0.0,0.0,0.5338800549507141,0.5384659767150879,0.35999998450279236,0.3199999928474426,0.7975826859474182,0.7984058856964111,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.669951856136322,0.6000000238418579,0.0,0.0,0.13308154046535492,-26.96700096130371,1.2489710552612592,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,52,2.7035813059992506,frontload,0.6,0.0,0.0,1000000,100.0,-22.879018783569336,26.0,0.0,0.0,0.5130116939544678,0.512060284614563,0.44999998807907104,0.41999998688697815,0.7722236514091492,0.7731945514678955,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7200242280960083,0.6000000238418579,0.0,0.0,0.17013344168663025,-27.651525497436523,1.7673048231982968,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,2.7857823909998842,frontload,0.6,0.0,0.0,1000000,100.0,-22.92897605895996,26.0,0.009999999776482582,0.0,0.5034886598587036,0.5059465765953064,0.4399999976158142,0.3400000035762787,0.7484464049339294,0.7540301084518433,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.963005542755127,0.6000000238418579,0.0,0.0,0.13943997025489807,-26.559158325195312,1.7471359723725137,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,54,2.695833847999893,frontload,0.6,0.0,0.0,1000000,100.0,-23.9251651763916,26.0,0.0,0.0,0.5354189872741699,0.5423889756202698,0.3499999940395355,0.32999998331069946,0.7971543669700623,0.8060016632080078,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.6483598947525024,0.6000000238418579,0.0,0.0,0.13649287819862366,-25.920820236206055,1.3449525156758795,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,55,2.896093703000588,frontload,0.6,0.0,0.0,1000000,100.0,-24.430315017700195,26.0,0.0,0.0,0.582827627658844,0.5763827562332153,0.35999998450279236,0.32999998331069946,0.8555402755737305,0.8427863121032715,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.6484910845756531,0.6000000238418579,0.0,0.0,0.11228906363248825,-26.07356834411621,1.141012414572348,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,56,2.772534286001246,frontload,0.6,0.0,0.0,1000000,100.0,-23.929637908935547,26.0,0.009999999776482582,0.0,0.4973684251308441,0.5070832371711731,0.4099999964237213,0.3100000023841858,0.7347655892372131,0.7400416135787964,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7282935380935669,0.6000000238418579,0.0,0.0,0.14676567912101746,-27.439937591552734,1.34314677517548,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,57,2.7016679480002495,frontload,0.6,0.0,0.0,1000000,100.0,-22.28057861328125,26.0,0.019999999552965164,0.009999999776482582,0.49323874711990356,0.49118518829345703,0.3700000047683716,0.3499999940395355,0.7011905312538147,0.7034650444984436,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7287911176681519,0.6000000238418579,0.0,0.0,0.16955521702766418,-26.95108413696289,2.0089082819201804,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,58,2.6894450330000836,frontload,0.6,0.0,0.0,1000000,100.0,-25.02194595336914,26.0,0.0,0.0,0.6915878653526306,0.6863686442375183,0.19999998807907104,0.20999999344348907,1.0180044174194336,1.015547752380371,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7243947982788086,0.6000000238418579,0.0,0.0,0.13046333193778992,-25.7794246673584,0.9021579936271921,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,59,2.816861663999589,frontload,0.6,0.0,0.0,1000000,100.0,-24.1204776763916,26.0,0.0,0.0,0.5897996425628662,0.5881444215774536,0.29999998211860657,0.3199999928474426,0.8993122577667236,0.9023755192756653,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.5563843846321106,0.6000000238418579,0.0,0.0,0.12351901084184647,-25.935195922851562,1.2661005637607836,1.0
