condition,horizon_label,alpha,c_upd,seed,runtime_sec,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,final_funding_z,final_funding_g,final_vartd,train_final_return_end_mean,train_final_min_dists_end_mean,train_final_occupied_end_mean,train_final_CSR_train,train_final_dbar_end
enabled_full,full,1.0,0.9,46,2.692711623996729,100.0,-23.591224670410156,26.0,0.0,0.0,0.502658486366272,0.4929928183555603,0.3499999940395355,0.429999977350235,0.7028579711914062,0.6981763243675232,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.9162614941596985,0.7160475850105286,0.1922880858182907,5.346901893615723,-23.50436019897461,1.5753360986709595,0.3920000195503235,0.0,0.5251120328903198
enabled_full,full,1.0,0.9,47,2.668512854987057,100.0,-23.70926284790039,26.0,0.0,0.0,0.47434401512145996,0.48122501373291016,0.4699999988079071,0.4699999988079071,0.6700439453125,0.6776426434516907,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.5106195211410522,0.6850510835647583,0.20651373267173767,5.107798099517822,-22.391334533691406,1.507142424583435,0.36000001430511475,0.0,0.5023808479309082
enabled_full,full,1.0,0.9,48,2.66307527499157,100.0,-23.483688354492188,26.0,0.0,0.0,0.5233263373374939,0.5267160534858704,0.3999999761581421,0.38999998569488525,0.7773966193199158,0.7834309935569763,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.45547759532928467,0.7615447640419006,0.173163041472435,4.848445892333984,-23.20188331604004,1.6754319667816162,0.2720000147819519,0.0,0.5584773421287537
enabled_full,full,1.0,0.9,49,2.655857545993058,100.0,-23.360172271728516,26.0,0.009999999776482582,0.0,0.49829086661338806,0.49893736839294434,0.4699999988079071,0.4399999976158142,0.7341949343681335,0.7310432195663452,4.0,104.0,4.0,4.0,0.15705128014087677,49.0,0.21394473314285278,0.7910305261611938,0.16179662942886353,4.768527030944824,-24.428390502929688,1.7403018474578857,0.24000000953674316,0.0,0.5801006555557251
enabled_full,full,1.0,0.9,50,2.605511317990022,100.0,-22.40454864501953,26.0,0.0,0.0,0.517601728439331,0.5151655077934265,0.28999999165534973,0.3400000035762787,0.7460039854049683,0.746690571308136,4.0,104.0,4.0,4.0,0.1538461595773697,48.0,0.20722968876361847,0.7929816246032715,0.16107137501239777,4.948530673980713,-23.09808349609375,1.7445944547653198,0.2880000174045563,0.0,0.5815315246582031
enabled_full,full,1.0,0.9,51,2.6072093399998266,100.0,-23.92453956604004,26.0,0.0,0.0,0.5039363503456116,0.5078521966934204,0.4599999785423279,0.3799999952316284,0.7303801774978638,0.7385246157646179,4.0,104.0,4.0,4.0,0.16025641560554504,50.0,0.8405295014381409,0.7431285977363586,0.18066389858722687,4.768336772918701,-22.750776290893555,1.6349155902862549,0.2720000147819519,0.0,0.5449718832969666
enabled_full,full,1.0,0.9,52,2.6041558839788195,100.0,-23.52764320373535,26.0,0.0,0.0,0.4935072064399719,0.4960787892341614,0.3499999940395355,0.3100000023841858,0.7291046977043152,0.7293230295181274,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.9223968982696533,0.7268635034561157,0.1875583827495575,4.935573101043701,-23.049455642700195,1.59913170337677,0.3680000305175781,0.00800000037997961,0.5330439209938049
enabled_full,full,1.0,0.9,53,2.6029458709817845,100.0,-23.83510971069336,26.0,0.009999999776482582,0.009999999776482582,0.5021597146987915,0.4947751760482788,0.3199999928474426,0.38999998569488525,0.7136453986167908,0.7088778614997864,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,1.0,0.7503913044929504,0.1776677966117859,5.109373092651367,-22.647281646728516,1.6508938074111938,0.29600000381469727,0.0,0.5502979755401611
enabled_full,full,1.0,0.9,54,2.5982635819818825,100.0,-23.230243682861328,26.0,0.009999999776482582,0.0,0.47015804052352905,0.4740879535675049,0.429999977350235,0.32999998331069946,0.6700614094734192,0.6708610653877258,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.6317524909973145,0.7468194365501404,0.1791350394487381,5.076219081878662,-23.49428939819336,1.6430355310440063,0.24800001084804535,0.0,0.547678530216217
enabled_full,full,1.0,0.9,55,2.5924790980061516,100.0,-22.88486671447754,26.0,0.0,0.0,0.4866862893104553,0.488996684551239,0.38999998569488525,0.38999998569488525,0.7212258577346802,0.7226595282554626,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.7618713974952698,0.7824805378913879,0.16501349210739136,4.88205623626709,-23.244665145874023,1.7214915752410889,0.25600001215934753,0.0,0.5738305449485779
enabled_full,full,1.0,0.9,56,2.5613264060229994,100.0,-21.211069107055664,26.0,0.0,0.019999999552965164,0.4516000747680664,0.45705312490463257,0.4899999797344208,0.5299999713897705,0.6359973549842834,0.6509362459182739,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.7505533695220947,0.7482361197471619,0.17855164408683777,5.003828048706055,-23.052749633789062,1.646152377128601,0.3360000252723694,0.00800000037997961,0.5487174987792969
enabled_full,full,1.0,0.9,57,2.5508638650062494,100.0,-23.221845626831055,26.0,0.0,0.0,0.516303300857544,0.5231592655181885,0.26999998092651367,0.25999999046325684,0.7392190098762512,0.7458520531654358,4.0,104.0,4.0,4.0,0.15064102411270142,47.0,0.3473112881183624,0.7646856904029846,0.1719152182340622,4.7706475257873535,-23.641286849975586,1.6823421716690063,0.35200002789497375,0.0,0.5607807636260986
enabled_full,full,1.0,0.9,58,2.5763558649923652,100.0,-22.42965316772461,26.0,0.03999999910593033,0.019999999552965164,0.45998096466064453,0.4571949243545532,0.5799999833106995,0.5799999833106995,0.6835489273071289,0.6811392307281494,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.7173275947570801,0.795048177242279,0.16030676662921906,5.20008659362793,-23.612457275390625,1.7491408586502075,0.2639999985694885,0.0,0.5830469727516174
enabled_full,full,1.0,0.9,59,2.6135625219903886,100.0,-23.303043365478516,26.0,0.009999999776482582,0.009999999776482582,0.47516632080078125,0.4798133373260498,0.429999977350235,0.4899999797344208,0.6630262136459351,0.6691657304763794,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,1.0,0.7357407808303833,0.18376348912715912,4.9867377281188965,-22.55569839477539,1.6186619997024536,0.2880000174045563,0.0,0.5395539999008179
enabled_full,full,1.0,0.9,60,2.6079480850021355,100.0,-23.958343505859375,26.0,0.0,0.0,0.47946032881736755,0.4823927879333496,0.3499999940395355,0.3799999952316284,0.6817850470542908,0.6838427782058716,4.0,104.0,4.0,4.0,0.15705128014087677,49.0,0.3985404372215271,0.7415616512298584,0.18131692707538605,4.894900798797607,-23.37614631652832,1.6314681768417358,0.3360000252723694,0.0,0.5438227653503418
enabled_full,full,1.0,0.9,61,2.5735562770278193,100.0,-23.075056076049805,26.0,0.0,0.0,0.4702424705028534,0.4744929075241089,0.38999998569488525,0.35999998450279236,0.6815043687820435,0.6805471777915955,4.0,104.0,4.0,4.0,0.17307692766189575,54.0,0.2888721823692322,0.7238320708274841,0.18887214362621307,5.124911308288574,-22.067781448364258,1.5924623012542725,0.30400002002716064,0.0,0.5308207869529724
