alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,23.312779293977655,frontload,0.6,0.0,0.0,100.0,-23.16537094116211,26.0,0.0,0.4778593182563782,0.38999998569488525,4.0,104.0,0.018400000408291817,23.0,0.1092630922794342,0.0,0.954695463180542,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.89529770205263,frontload,0.6,0.0,0.0,100.0,-24.061445236206055,26.0,0.0,0.5055282711982727,0.41999998688697815,4.0,104.0,0.019200000911951065,24.0,0.10968728363513947,0.0,1.12416410446167,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.885105655062944,frontload,0.6,0.0,0.0,100.0,-22.839628219604492,26.0,0.019999999552965164,0.4882391691207886,0.44999998807907104,4.0,104.0,0.014399999752640724,18.0,0.43307462334632874,0.0,0.4320157468318939,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.913557679043151,frontload,0.6,0.0,0.0,100.0,-23.7217960357666,26.0,0.019999999552965164,0.49505615234375,0.5,4.0,104.0,0.019999999552965164,25.0,0.3426145315170288,0.0,1.225273609161377,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.913950821966864,frontload,0.6,0.0,0.0,100.0,-24.185224533081055,26.0,0.0,0.5025847554206848,0.4399999976158142,4.0,104.0,0.01759999990463257,22.0,0.3005628287792206,0.0,0.7532391548156738,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.904071525903419,frontload,0.6,0.0,0.0,100.0,-23.899770736694336,26.0,0.0,0.4859890341758728,0.3799999952316284,4.0,104.0,0.01679999940097332,21.0,0.589741051197052,0.0,0.7995408177375793,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.89991367701441,frontload,0.6,0.0,0.0,100.0,-24.06675910949707,26.0,0.0,0.5242838263511658,0.3100000023841858,4.0,104.0,0.015200000256299973,19.0,0.5044206976890564,0.0,0.5249300003051758,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.877332437084988,frontload,0.6,0.0,0.0,100.0,-24.271923065185547,26.0,0.0,0.5321505069732666,0.38999998569488525,4.0,104.0,0.01759999990463257,22.0,0.19652819633483887,0.0,0.8256436586380005,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.90241615998093,frontload,0.6,0.0,0.0,100.0,-22.669374465942383,26.0,0.009999999776482582,0.46776020526885986,0.38999998569488525,4.0,104.0,0.01679999940097332,21.0,0.0732143372297287,0.0,0.7726502418518066,0.5999999642372131,0.0,0.0
0.079,support,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.903191737015732,frontload,0.6,0.0,0.0,100.0,-23.638900756835938,26.0,0.009999999776482582,0.48980483412742615,0.47999998927116394,4.0,104.0,0.01759999990463257,22.0,0.39700430631637573,0.0,0.8643428683280945,0.5999999642372131,0.0,0.0
