seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.5925863695527156,-0.6,0.0,0.0,0.05582670475079872,0.0,-26.932089051118208,-27.14408,3.0,3.0,0.084,borrow
31,313,0.0,0,0.0,0,0,0,-0.5911011161022365,-0.6,0.0,0.0,0.056774675479233226,0.0,-26.895171753993612,-27.797539,3.0,3.0,0.084,borrow
32,313,0.01597444089456869,1,5.0,4,1,0,-0.33070294588817895,-0.27356,0.0,0.0,0.14560838571884985,0.15605137,-24.86352537060703,-24.102924,13.68370607028754,16.0,0.084,borrow
33,313,0.012779552715654952,1,4.0,4,1,0,-0.3152677991948882,-0.024921209,0.0,0.0,0.13799807254952076,0.15420182,-25.14752745367412,-24.572598,14.21405750798722,16.0,0.084,borrow
34,313,0.01597444089456869,1,5.0,4,1,0,-0.32927785985303515,-0.45061988,0.0,0.0,0.13925119749201278,0.14506803,-25.174892009584664,-24.432032,12.488817891373802,15.0,0.084,borrow
35,313,0.012779552715654952,1,4.0,4,1,0,-0.34412388800319493,-0.35823384,0.0,0.0,0.13802064400638978,0.14254439,-25.19106082108626,-25.124126,12.702875399361023,15.0,0.084,borrow
36,313,0.0,0,0.0,0,0,0,-0.5857197345047923,-0.58539015,0.0,0.0,0.05944573420447284,0.0,-26.89538593290735,-28.627365,3.0,3.0,0.084,borrow
37,313,0.0,0,0.0,0,0,0,-0.59676920485623,-0.6,0.0,0.0,0.04976529792651758,0.0,-26.975591661341852,-26.766066,3.0,3.0,0.084,borrow
38,313,0.0,0,0.0,0,0,0,-0.5974999769968051,-0.6,0.0,0.0,0.04252765530351437,0.0,-27.0596651884984,-27.75604,3.0,3.0,0.084,borrow
39,313,0.0,0,0.0,0,0,0,-0.5939928409265176,-0.6,0.0,0.0,0.05481071849840256,0.0,-26.7989509201278,-26.557083,3.0,3.0,0.084,borrow
40,313,0.01597444089456869,1,5.0,4,1,0,-0.33904239848881784,-0.5733682,0.0,0.0,0.1293073184057508,0.13036145,-25.561623789137382,-25.628252,9.472843450479234,12.0,0.084,borrow
41,313,0.006389776357827476,1,2.0,2,0,1,-0.36569411492971243,-0.58181304,0.0,0.0,0.0877426619169329,0.11554275,-26.61203426198083,-26.746916,4.354632587859425,6.0,0.084,borrow
