alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.058,30,21.761346281971782,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.518789291381836,26.0,0.0,0.4790576696395874,0.3400000035762787,4.0,104.0,0.10131189227104187,11.0,0.14462801814079285,0.14462801814079285,0.057999998331069946,0.0,-25.408222198486328,0.22093981504440308
0.058,31,10.864498535986058,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.838134765625,26.0,0.0,0.5351414084434509,0.32999998331069946,4.0,104.0,0.0035473108291625977,6.0,0.0,0.09934374690055847,0.057999998331069946,0.0,-27.582515716552734,0.11490247398614883
0.058,32,10.885889403987676,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.752172470092773,26.0,0.0,0.4964869022369385,0.4599999785423279,4.0,104.0,0.07157991081476212,13.0,0.14339154958724976,0.14339154958724976,0.057999998331069946,0.0,-24.445289611816406,0.21890030801296234
0.058,33,10.88165288802702,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.277353286743164,26.0,0.009999999776482582,0.5055578947067261,0.35999998450279236,4.0,104.0,0.40025782585144043,12.0,0.15217123925685883,0.15217123925685883,0.057999998331069946,0.0,-24.769020080566406,0.16971930861473083
0.058,34,10.875698072952218,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.750228881835938,26.0,0.0,0.5372210741043091,0.3100000023841858,4.0,104.0,0.22565364837646484,8.0,0.11620038002729416,0.11620038002729416,0.057999998331069946,0.0,-25.366697311401367,0.1258949637413025
0.058,35,10.856963810045272,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.91871452331543,26.0,0.009999999776482582,0.4842923581600189,0.4099999964237213,4.0,104.0,0.10536492615938187,12.0,0.1389470249414444,0.1389470249414444,0.057999998331069946,0.0,-25.47555923461914,0.18546806275844574
0.058,36,10.863874403992668,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.293825149536133,26.0,0.009999999776482582,0.5177347660064697,0.3700000047683716,4.0,104.0,0.13477572798728943,7.0,0.0,0.09764612466096878,0.057999998331069946,0.0,-27.51674461364746,0.16550764441490173
0.058,37,10.87732563400641,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.5659122467041,26.0,0.0,0.5255582928657532,0.3400000035762787,4.0,104.0,0.30475544929504395,10.0,0.1198921799659729,0.1198921799659729,0.057999998331069946,0.0,-25.78251838684082,0.18856899440288544
0.058,38,10.861502464977093,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.78933334350586,26.0,0.0,0.6024782657623291,0.2800000011920929,4.0,104.0,0.14368836581707,6.0,0.12030017375946045,0.12030017375946045,0.057999998331069946,0.0,-26.82775115966797,0.1909559965133667
0.058,39,10.880528368987143,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.447235107421875,26.0,0.0,0.5259899497032166,0.3499999940395355,4.0,104.0,0.18987701833248138,9.0,0.11046412587165833,0.11046412587165833,0.057999998331069946,0.0,-25.71969223022461,0.15235358476638794
