alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.35596498893574,none,0.0,0.3,0.02,100.0,-24.530590057373047,26.0,0.0,0.6559393405914307,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.18776680529117584,0.0,7.18403434753418,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.566861408995464,none,0.0,0.3,0.02,100.0,-26.52880859375,26.0,0.0,0.6588844060897827,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.12338422238826752,0.0,7.202081680297852,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.579747413052246,none,0.0,0.3,0.02,100.0,-23.01243019104004,26.0,0.019999999552965164,0.483810156583786,0.5299999713897705,4.0,104.0,0.01600000075995922,20.0,-0.11471384763717651,0.0,0.6126117706298828,0.0,2.435499668121338,0.2924618124961853
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.588340507005341,none,0.0,0.3,0.02,100.0,-24.438800811767578,26.0,0.009999999776482582,0.5093824863433838,0.32999998331069946,4.0,104.0,0.01679999940097332,21.0,-0.06358117610216141,0.0,0.7071308493614197,0.0,2.293365955352783,0.2895130217075348
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.589646197040565,none,0.0,0.3,0.02,100.0,-23.536184310913086,26.0,0.009999999776482582,0.542396068572998,0.3700000047683716,4.0,104.0,0.012799999676644802,16.0,0.24309934675693512,0.0,0.33665376901626587,0.0,2.5467987060546875,0.2986654043197632
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.554179953061976,none,0.0,0.3,0.02,100.0,-24.00619125366211,26.0,0.0,0.5616940259933472,0.3499999940395355,4.0,104.0,0.004000000189989805,5.0,-0.0035915151238441467,0.0,0.15123330056667328,0.0,5.023174285888672,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.552499918965623,none,0.0,0.3,0.02,100.0,-24.77195930480957,26.0,0.009999999776482582,0.6172674298286438,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.17725719511508942,0.0,7.367047309875488,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.58769019099418,none,0.0,0.3,0.02,100.0,-24.33542251586914,26.0,0.0,0.5051454901695251,0.38999998569488525,4.0,104.0,0.014399999752640724,18.0,0.2035445272922516,0.0,0.45922166109085083,0.0,2.410499334335327,0.2894497215747833
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.556706636911258,none,0.0,0.3,0.02,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.2186214178800583,0.0,7.376269817352295,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.541837207973003,none,0.0,0.3,0.02,100.0,-23.705350875854492,26.0,0.009999999776482582,0.6351903676986694,0.20999999344348907,4.0,104.0,0.002400000113993883,3.0,-0.30000001192092896,0.0,0.14231687784194946,0.0,6.229178428649902,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.557456145994365,none,0.0,0.3,0.02,100.0,-25.02562141418457,26.0,0.0,0.6312657594680786,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.2967550754547119,0.0,0.17097577452659607,0.0,7.237583160400391,0.30000001192092896
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.529204681050032,none,0.0,0.3,0.02,100.0,-25.229522705078125,26.0,0.0,0.5949341058731079,0.2800000011920929,4.0,104.0,0.0015999999595806003,2.0,-0.2926460802555084,0.0,0.16098706424236298,0.0,7.232257843017578,0.30000001192092896
