alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.06,30,20.241952763986774,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-22.422101974487305,26.0,0.009999999776482582,0.4761687219142914,0.4899999797344208,4.0,104.0,0.11616051942110062,16.0,0.14227989315986633,0.14227989315986633,0.05999999865889549,0.0,-25.294281005859375,0.38859423995018005
0.06,31,9.779880681016948,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-24.0488224029541,26.0,0.0,0.5033626556396484,0.4399999976158142,4.0,104.0,0.5567955374717712,16.0,0.12668071687221527,0.12668071687221527,0.05999999865889549,0.0,-26.162965774536133,0.32498112320899963
0.06,32,9.769190446997527,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.841293334960938,26.0,0.0,0.4825774133205414,0.4399999976158142,4.0,104.0,0.3978521227836609,16.0,0.14933544397354126,0.14933544397354126,0.05999999865889549,0.0,-24.153200149536133,0.3450332581996918
0.06,33,9.795600428013131,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.985342025756836,26.0,0.0,0.5087626576423645,0.35999998450279236,4.0,104.0,0.062372930347919464,17.0,0.15981672704219818,0.15981672704219818,0.05999999865889549,0.0,-24.230009078979492,0.35854318737983704
0.06,34,9.853870294988155,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-24.451139450073242,26.0,0.009999999776482582,0.5112205743789673,0.41999998688697815,4.0,104.0,0.08396196365356445,16.0,0.15075023472309113,0.15075023472309113,0.05999999865889549,0.0,-24.270565032958984,0.33504047989845276
0.06,35,9.866182141005993,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-22.838613510131836,26.0,0.009999999776482582,0.4762399196624756,0.3799999952316284,4.0,104.0,0.010330816730856895,17.0,0.15474791824817657,0.15474791824817657,0.05999999865889549,0.0,-24.744098663330078,0.33615052700042725
0.06,36,9.86006057600025,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-24.761930465698242,26.0,0.009999999776482582,0.5154874920845032,0.32999998331069946,4.0,104.0,0.14134076237678528,16.0,0.12540732324123383,0.12540732324123383,0.05999999865889549,0.0,-26.189598083496094,0.34249407052993774
0.06,37,9.857447491958737,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.983795166015625,26.0,0.009999999776482582,0.48375892639160156,0.44999998807907104,4.0,104.0,0.2649890184402466,16.0,0.1297667771577835,0.1297667771577835,0.05999999865889549,0.0,-25.067602157592773,0.33588525652885437
0.06,38,9.838526672974695,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.917316436767578,26.0,0.009999999776482582,0.4788765609264374,0.4699999988079071,4.0,104.0,0.406329870223999,16.0,0.16771277785301208,0.16771277785301208,0.05999999865889549,0.0,-24.745468139648438,0.38479524850845337
0.06,39,9.860380795958918,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-24.27143096923828,26.0,0.0,0.498981773853302,0.3499999940395355,4.0,104.0,0.4703676402568817,16.0,0.1366112232208252,0.1366112232208252,0.05999999865889549,0.0,-24.582109451293945,0.35486936569213867
0.06,40,9.870695181016345,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.903329849243164,26.0,0.009999999776482582,0.48636099696159363,0.4599999785423279,4.0,104.0,0.0523298904299736,17.0,0.15009340643882751,0.15009340643882751,0.05999999865889549,0.0,-24.934953689575195,0.3884374797344208
0.06,41,9.857812681992073,hardzero_only,hardzero_only__c0p60__z1p10__lam0p000__nu0p50__psi0p00,0.6,1.1,0.0,0.5,0.0,100.0,-23.15455436706543,26.0,0.0,0.46489307284355164,0.3999999761581421,4.0,104.0,0.3084299862384796,17.0,0.1471109539270401,0.1471109539270401,0.05999999865889549,0.0,-25.0422420501709,0.43606868386268616
