condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,0,1.0,1,16,1.0,0.39999998,0.39999998,1.0188494,0.09575261,0.0,0.0,0.0,0.0,0.0,-28.257547,26.0,2.2415133,0.7471711,0.17,0.0,100,0.19897795,-0.0004355451,58.74463,1.609319,29.355785,1.0,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,1,1.0,2,32,0.39999998,-0.20000005,-0.20000005,1.0196388,0.09557872,0.0,0.0,0.0,0.0,0.20000005,-27.400984,26.000002,2.2432501,0.74775004,0.18400002,0.0,125,0.1970064,-0.00027395124,51.792885,1.6089234,25.88008,1.0,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,2,0.0,2,32,-0.20000005,-0.20400006,-0.20400006,1.0783578,0.083491474,0.0,0.0,0.0040000007,0.20000005,0.20400006,-28.443144,26.000002,2.3724346,0.79081154,0.08800001,0.0,125,0.16384038,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,3,0.0,2,32,-0.20400006,-0.20808005,-0.20808005,0.96764237,0.10773521,0.0,0.0,0.004080001,0.20400006,0.20808005,-26.364513,26.000002,2.1288557,0.70961857,0.17600001,0.0,125,0.15376493,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,4,0.0,2,32,-0.20808005,-0.21224165,-0.21224165,0.99830496,0.100391045,0.0,0.0,0.004161601,0.20808005,0.21224165,-26.43179,26.000002,2.1963148,0.73210496,0.192,0.0,125,0.15416275,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,5,0.0,2,32,-0.21224165,-0.21648648,-0.21648648,1.026528,0.09407451,0.0,0.0,0.004244833,0.21224165,0.21648648,-27.03262,26.000002,2.2584066,0.75280225,0.224,0.0,125,0.19164856,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,6,0.0,2,32,-0.21648648,-0.22081621,-0.22081621,1.0345621,0.09235021,0.0,0.0,0.0043297294,0.21648648,0.22081621,-27.287119,26.000002,2.276082,0.75869405,0.136,0.0,125,0.18646313,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,7,0.0,2,32,-0.22081621,-0.22523254,-0.22523254,1.0413328,0.09092162,0.0,0.0,0.004416324,0.22081621,0.22523254,-26.92465,26.000002,2.290978,0.76365936,0.112,0.0,125,0.19030388,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,8,0.0,2,32,-0.22523254,-0.22973719,-0.22973719,1.0455416,0.090044744,0.0,0.0,0.004504651,0.22523254,0.22973719,-28.322714,26.000002,2.3002377,0.7667459,0.208,0.0,125,0.20339835,,,,,,,,,0
rescue_short_anchor__borrow__t400k__a0p00__c0p60,rescue_short,borrow,short,0.0,0.6,48,9,0.0,2,32,-0.22973719,-0.23433194,-0.23433194,1.0235213,0.09472806,0.0,0.0,0.0045947437,0.22973719,0.23433194,-27.182167,26.000002,2.2517917,0.75059724,0.192,0.0,125,0.2080412,,,,,,,,,0
