seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.14728966955128206,0.14728966955128206,0.012372332242307695,0.0,0.012372332242307695,0.0,0.0,0.5192307692307693,0.07489142783333334,0.022435897435897436,1.0,312
31,0.13825370045192306,0.13825370045192306,0.011613310837961539,0.0,0.011613310837961539,0.0,0.0,0.483974358974359,0.07076172910320513,0.022435897435897436,1.0,312
32,0.17639609256410255,0.17639609256410255,0.014817271775384614,0.0,0.014817271775384614,0.0,0.0,0.48717948717948717,0.06954559031634616,0.02564102564102564,1.0,312
33,0.15900990625,0.15900990625,0.013356832125,0.0,0.013356832125,0.0,0.0,0.5,0.06971735954679488,0.022435897435897436,1.0,312
34,0.15127134644230766,0.15127134644230766,0.012706793101153845,0.0,0.012706793101153845,0.0,0.0,0.4807692307692308,0.06974819594358975,0.022435897435897436,1.0,312
35,0.14939452258012823,0.14939452258012823,0.012549139896730772,0.0,0.012549139896730772,0.0,0.0,0.47435897435897434,0.06830788159807692,0.022435897435897436,1.0,312
36,0.15707203400641026,0.15707203400641026,0.013194050856538462,0.0,0.013194050856538462,0.0,0.0,0.4967948717948718,0.06963856842083334,0.022435897435897436,1.0,312
37,0.1472840035705128,0.1472840035705128,0.012371856299923076,0.0,0.012371856299923076,0.0,0.0,0.5032051282051282,0.07513325657435897,0.022435897435897436,1.0,312
38,0.15885604163461536,0.15885604163461536,0.013343907497307692,0.0,0.013343907497307692,0.0,0.0,0.4807692307692308,0.0690791922525641,0.022435897435897436,1.0,312
39,0.15565603330128205,0.15565603330128205,0.013075106797307693,0.0,0.013075106797307693,0.0,0.0,0.4935897435897436,0.07047635344775642,0.022435897435897436,1.0,312
40,0.16308729073717948,0.16308729073717948,0.013699332421923078,0.0,0.013699332421923078,0.0,0.0,0.4775641025641026,0.06951794839615384,0.02564102564102564,1.0,312
41,0.15735253115384615,0.15735253115384615,0.013217612616923077,0.0,0.013217612616923077,0.0,0.0,0.4807692307692308,0.06908227227179488,0.022435897435897436,1.0,312
