seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.006389776357827476,1,2.0,2,0,1,0.3063072544284345,0.32786784,0.0,0.0,0.08789207049520767,0.10965658,-26.616424412140574,-26.64213,4.875399361022364,6.0,0.046
31,313,0.006389776357827476,1,2.0,2,0,1,0.2884685367175719,0.43066922,0.0,0.0,0.10358725899680511,0.10907639,-26.37997975079872,-27.014109,4.952076677316294,6.0,0.046
32,313,0.009584664536741214,1,3.0,3,1,0,0.2918799906597444,0.4935244,0.0,0.0,0.11796149280191695,0.12060761,-26.042705936102237,-25.277021,6.865814696485623,8.0,0.046
33,313,0.009584664536741214,1,3.0,3,1,0,0.29800789806517575,0.14523911,0.0,0.0,0.11731626092332269,0.13647905,-26.017796971246007,-25.347538,7.261980830670926,9.0,0.046
34,313,0.009584664536741214,1,3.0,3,1,0,0.30038221430670925,0.4019881,0.0,0.0,0.12722824168690094,0.14250965,-25.677211095846644,-24.48236,7.562300319488818,9.0,0.046
35,313,0.009584664536741214,1,3.0,3,1,0,0.29822943260734824,0.26768094,0.0,0.0,0.11280925306709265,0.11953432,-26.182027964856225,-26.352114,6.539936102236422,8.0,0.046
36,313,0.003194888178913738,1,1.0,1,0,1,0.2668233397348243,0.28007513,0.0,0.0,0.058510472690095856,0.0,-26.91184831948882,-28.414333,3.2140575079872202,4.0,0.046
37,313,0.012779552715654952,1,4.0,4,1,0,0.30172346774440895,0.06849045,0.0,0.0,0.13376953115974444,0.13516583,-25.351615731629394,-25.319923,8.926517571884984,11.0,0.046
38,313,0.009584664536741214,1,3.0,3,1,0,0.3286986101351438,0.048942275,0.0,0.0,0.09354051955271565,0.11549783,-26.527561105431314,-26.678253,4.252396166134186,6.0,0.046
39,313,0.006389776357827476,1,2.0,2,0,1,0.3106439960041533,0.4488464,0.0,0.0,0.09281796662619808,0.112465344,-26.41335815015974,-25.84065,4.984025559105431,6.0,0.046
40,313,0.009584664536741214,1,3.0,3,1,0,0.29271554628977636,0.5162296,0.0,0.0,0.11958906993290735,0.11913947,-25.980139482428115,-26.079906,5.875399361022364,7.0,0.046
41,313,0.009584664536741214,1,3.0,3,1,0,0.3041316377715655,0.1699536,0.0,0.0,0.10227104307348243,0.111063935,-26.413042747603836,-26.872568,5.440894568690096,7.0,0.046
42,313,0.009584664536741214,1,3.0,3,1,0,0.3113671713175719,0.014105584,0.0,0.0,0.11475066380830672,0.11818242,-26.137830619808305,-26.600178,6.02555910543131,8.0,0.046
43,313,0.009584664536741214,1,3.0,3,1,0,0.2986032053517572,0.31918165,0.0,0.0,0.11862564407348244,0.13487904,-25.977452322683707,-24.991053,6.5303514376996805,8.0,0.046
44,313,0.009584664536741214,1,3.0,3,1,0,0.29983709640734824,0.00901782,0.0,0.0,0.11790389765495209,0.12259497,-26.01783646325879,-25.22228,8.012779552715655,10.0,0.046
45,313,0.009584664536741214,1,3.0,3,1,0,0.29311584478498404,0.21678747,0.0,0.0,0.1245821882236422,0.14193065,-25.779858019169332,-25.155073,8.30670926517572,10.0,0.046
46,313,0.009584664536741214,1,3.0,3,1,0,0.30271070988498405,0.13520703,0.0,0.0,0.10319515634185304,0.10946809,-26.43820279552716,-26.507156,5.39297124600639,7.0,0.046
47,313,0.009584664536741214,1,3.0,3,1,0,0.31649500349776355,0.027899895,0.0,0.0,0.10876692404472844,0.107520305,-26.253604290734824,-27.33855,6.108626198083067,8.0,0.046
48,313,0.003194888178913738,1,1.0,1,0,1,0.3219939503226837,0.19017898,0.0,0.0,0.03632333565495208,0.0,-27.109823897763576,-26.75887,3.306709265175719,4.0,0.046
49,313,0.006389776357827476,1,2.0,2,0,1,0.28352936524632594,0.44652402,0.0,0.0,0.1094851021597444,0.0,-26.25095417571885,-26.74374,5.881789137380192,7.0,0.046
50,313,0.009584664536741214,1,3.0,3,1,0,0.2978086117012779,0.30450425,0.0,0.0,0.11932669467092652,0.12781665,-26.02167258785942,-26.241508,7.523961661341853,9.0,0.046
51,313,0.006389776357827476,1,2.0,2,0,1,0.2970733548434505,0.49595588,0.0,0.0,0.109130681,0.1158607,-26.36904180511182,-26.72918,5.952076677316294,7.0,0.046
52,313,0.006389776357827476,1,2.0,2,0,1,0.3061482864888179,0.034969535,0.0,0.0,0.07836960744408945,0.11358964,-26.727417217252395,-26.500364,5.520766773162939,7.0,0.046
53,313,0.009584664536741214,1,3.0,3,1,0,0.3089902675239617,0.5228953,0.0,0.0,0.13015656322683705,0.12138412,-25.548173763578273,-26.341385,8.731629392971247,10.0,0.046
54,313,0.009584664536741214,1,3.0,3,1,0,0.29446309217220445,0.092717536,0.0,0.0,0.08854773686900959,0.12513126,-26.626123261980826,-26.020424,4.479233226837061,6.0,0.046
55,313,0.012779552715654952,1,4.0,4,1,0,0.29181303419392973,0.06434147,0.0,0.0,0.12642857796805113,0.12601401,-25.662041051118212,-25.694012,8.028753993610223,10.0,0.046
56,313,0.009584664536741214,1,3.0,3,1,0,0.2951540891773163,0.30109078,0.0,0.0,0.10804081854632587,0.10546104,-26.2977785399361,-26.687176,6.613418530351438,8.0,0.046
57,313,0.012779552715654952,1,4.0,4,1,0,0.27965356822683707,0.19927165,0.0,0.0,0.13441274799361025,0.13897939,-25.340500658146965,-24.944021,8.166134185303514,10.0,0.046
58,313,0.006389776357827476,1,2.0,2,0,1,0.3124938330511182,0.36559585,0.0,0.0,0.0877019651597444,0.10778597,-26.591310006389783,-26.472652,5.945686900958466,7.0,0.046
59,313,0.006389776357827476,1,2.0,2,0,1,0.306958902057508,0.045622855,0.0,0.0,0.07687034808626199,0.11523572,-26.797695738019172,-26.221447,4.5303514376996805,6.0,0.046
60,313,0.0,0,0.0,0,0,0,0.28031098517571884,0.32874277,0.0,0.0,0.00694306094888179,0.0,-27.504303233226835,-26.918335,2.0,2.0,0.046
61,313,0.009584664536741214,1,3.0,3,1,0,0.2968251940115016,0.29048562,0.0,0.0,0.11436141442172525,0.12436928,-26.119809466453674,-25.522675,6.5303514376996805,8.0,0.046
