condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
enabled_full,full,1.0,0.9,48,0,1.0,1,16,1.0,0.19551256,1.0199395,0.09551255,0.09551255,-26.313297,26.0,2.2439117,0.7479706,0.17,0.0,100,0.13268541,-0.0004835753,48.624157,1.6093667,24.295502,1.0
enabled_full,full,1.0,0.9,48,1,0.0,1,16,0.19551256,0.2992982,0.98386276,0.10378563,0.10378563,-26.229265,26.000002,2.1645412,0.72151375,0.208,0.0,125,0.15329732,,,,,
enabled_full,full,1.0,0.9,48,2,0.0,1,16,0.2992982,0.38357735,1.0742798,0.084279165,0.084279165,-27.96402,26.000002,2.3634627,0.78782094,0.17600001,0.0,125,0.16864316,,,,,
enabled_full,full,1.0,0.9,48,3,0.0,1,16,0.38357735,0.4490438,1.1839811,0.06546646,0.06546646,-29.983051,26.000002,2.6048105,0.86827016,0.128,0.0,125,0.1918068,,,,,
enabled_full,full,1.0,0.9,48,4,0.0,1,16,0.4490438,0.53384334,1.0716066,0.08479952,0.08479952,-27.781443,26.000002,2.3575816,0.78586054,0.16000001,0.0,125,0.15426292,,,,,
enabled_full,full,1.0,0.9,48,5,0.0,1,16,0.53384334,0.61658746,1.0822628,0.082744144,0.082744144,-27.939121,26.000002,2.3810256,0.7936752,0.14400001,0.0,125,0.15386873,,,,,
enabled_full,full,1.0,0.9,48,6,0.0,1,16,0.61658746,0.7156812,1.0039538,0.09909373,0.09909373,-27.203787,26.000002,2.2087426,0.73624754,0.15200001,0.0,125,0.14307648,,,,,
enabled_full,full,1.0,0.9,48,7,0.0,1,16,0.7156812,0.79106003,1.1227505,0.07537884,0.07537884,-28.76385,26.000002,2.4701004,0.8233668,0.16800001,0.0,125,0.16836037,,,,,
enabled_full,full,1.0,0.9,48,8,0.0,1,16,0.79106003,0.88451356,1.0294042,0.09345355,0.09345355,-27.245796,26.000002,2.2647343,0.7549114,0.18400002,0.0,125,0.15952304,,,,,
enabled_full,full,1.0,0.9,48,9,0.0,1,16,0.88451356,0.9706656,1.0647345,0.086152025,0.086152025,-28.736261,26.000002,2.3424625,0.78082085,0.16800001,0.0,125,0.15710591,,,,,
enabled_full,full,1.0,0.9,48,10,1.0,2,32,0.9706656,0.15698391,1.063897,0.086318314,0.086318314,-28.068888,26.000002,2.34062,0.7802067,0.14400001,0.0,125,0.17667453,-0.00033992922,55.172806,1.6090496,27.569973,1.0
enabled_full,full,1.0,0.9,48,11,0.0,2,32,0.15698391,0.25569075,1.0056527,0.09870686,0.09870686,-27.132782,26.000002,2.21248,0.7374934,0.15200001,0.0,125,0.14894237,,,,,
enabled_full,full,1.0,0.9,48,12,0.0,2,32,0.25569075,0.3480452,1.0345422,0.09235444,0.09235444,-27.20922,26.000002,2.2760384,0.7586795,0.14400001,0.0,125,0.13054238,,,,,
enabled_full,full,1.0,0.9,48,13,0.0,2,32,0.3480452,0.44113323,1.0311061,0.09308803,0.09308803,-27.184597,26.0,2.2684789,0.75615966,0.14,0.0,100,0.122211255,,,,,
enabled_full,full,1.0,0.9,48,14,0.0,2,32,0.44113323,0.53013754,1.050589,0.08900431,0.08900431,-27.183525,26.000002,2.3113418,0.77044725,0.14400001,0.0,125,0.18589509,,,,,
enabled_full,full,1.0,0.9,48,15,0.0,2,32,0.53013754,0.6169504,1.061416,0.08681284,0.08681284,-28.306942,26.000002,2.335162,0.7783873,0.16800001,0.0,125,0.17240165,,,,,
enabled_full,full,1.0,0.9,48,16,0.0,2,32,0.6169504,0.69609666,1.1015695,0.07914627,0.07914627,-28.736324,26.000002,2.4235015,0.80783385,0.136,0.0,125,0.16562538,,,,,
enabled_full,full,1.0,0.9,48,17,0.0,2,32,0.69609666,0.7871272,1.0408127,0.09103056,0.09103056,-27.845984,26.000002,2.2898338,0.76327795,0.15200001,0.0,125,0.15612443,,,,,
enabled_full,full,1.0,0.9,48,18,0.0,2,32,0.7871272,0.87516534,1.0553292,0.08803813,0.08803813,-26.728064,26.000002,2.3217707,0.7739236,0.112,0.0,125,0.14121537,,,,,
enabled_full,full,1.0,0.9,48,19,0.0,2,32,0.87516534,0.9651921,1.0456284,0.09002674,0.09002674,-28.260008,26.000002,2.3004284,0.76680946,0.16800001,0.0,125,0.15992017,,,,,
enabled_full,full,1.0,0.9,48,20,1.0,3,48,0.9651921,0.14961839,1.0735222,0.08442629,0.08442629,-28.006035,26.000002,2.3617961,0.7872654,0.128,0.0,125,0.14452597,-0.0003375369,48.820263,1.6086881,24.393707,1.0
enabled_full,full,1.0,0.9,48,21,0.0,3,48,0.14961839,0.24354397,1.0272161,0.09392558,0.09392558,-27.139563,26.000002,2.2599206,0.75330687,0.16800001,0.0,125,0.15435003,,,,,
enabled_full,full,1.0,0.9,48,22,0.0,3,48,0.24354397,0.35493898,0.95313424,0.111395,0.111395,-26.720688,26.000002,2.0969372,0.6989791,0.18400002,0.0,125,0.14319877,,,,,
enabled_full,full,1.0,0.9,48,23,0.0,3,48,0.35493898,0.4659501,0.95463353,0.111011125,0.111011125,-26.508598,26.000002,2.1002357,0.7000786,0.128,0.0,125,0.11834671,,,,,
enabled_full,full,1.0,0.9,48,24,0.0,3,48,0.4659501,0.5580022,1.0359665,0.09205206,0.09205206,-26.797667,26.000002,2.279172,0.759724,0.17600001,0.0,125,0.162493,,,,,
enabled_full,full,1.0,0.9,48,25,0.0,3,48,0.5580022,0.6527117,1.0236063,0.09470952,0.09470952,-27.13903,26.000002,2.2519789,0.75065964,0.120000005,0.0,125,0.14984432,,,,,
enabled_full,full,1.0,0.9,48,26,0.0,3,48,0.6527117,0.7448989,1.0353293,0.092187196,0.092187196,-27.47429,26.0,2.27777,0.7592567,0.11,0.0,100,0.13878621,,,,,
enabled_full,full,1.0,0.9,48,27,0.0,3,48,0.7448989,0.85882854,0.94336325,0.113929644,0.113929644,-25.547245,26.000002,2.0754406,0.6918136,0.24000001,0.008,125,0.14146869,,,,,
enabled_full,full,1.0,0.9,48,28,0.0,3,48,0.85882854,0.95895135,0.9994669,0.10012284,0.10012284,-27.073093,26.000002,2.1988711,0.73295707,0.216,0.0,125,0.13989848,,,,,
enabled_full,full,1.0,0.9,48,29,1.0,4,64,0.95895135,0.15578048,1.0139941,0.0968291,0.0968291,-27.38526,26.000002,2.2308316,0.74361056,0.14400001,0.0,125,0.15067151,-0.00039385192,47.94416,1.6079222,23.955605,1.0
enabled_full,full,1.0,0.9,48,30,0.0,4,64,0.15578048,0.24584672,1.0454379,0.09006625,0.09006625,-27.844963,26.000002,2.3000095,0.76666987,0.120000005,0.0,125,0.15958185,,,,,
enabled_full,full,1.0,0.9,48,31,0.0,4,64,0.24584672,0.34146214,1.0194721,0.0956154,0.0956154,-27.611193,26.000002,2.2428834,0.74762785,0.216,0.008,125,0.17272352,,,,,
enabled_full,full,1.0,0.9,48,32,0.0,4,64,0.34146214,0.4380635,1.0150168,0.09660135,0.09660135,-27.430683,26.000002,2.2330816,0.74436057,0.17600001,0.0,125,0.15744406,,,,,
enabled_full,full,1.0,0.9,48,33,0.0,4,64,0.4380635,0.5439883,0.9750024,0.10592478,0.10592478,-26.529034,26.000002,2.1450481,0.71501607,0.16000001,0.0,125,0.15562461,,,,,
enabled_full,full,1.0,0.9,48,34,0.0,4,64,0.5439883,0.6393957,1.0204179,0.095407404,0.095407404,-27.17091,26.000002,2.2449644,0.7483215,0.14400001,0.0,125,0.14822464,,,,,
enabled_full,full,1.0,0.9,48,35,0.0,4,64,0.6393957,0.7368603,1.0111532,0.09746457,0.09746457,-27.425182,26.000002,2.2245815,0.7415272,0.136,0.0,125,0.12583639,,,,,
enabled_full,full,1.0,0.9,48,36,0.0,4,64,0.7368603,0.8382837,0.9938616,0.10142345,0.10142345,-27.114822,26.000002,2.1865392,0.72884643,0.208,0.0,125,0.12865987,,,,,
enabled_full,full,1.0,0.9,48,37,0.0,4,64,0.8382837,0.93779165,1.0021423,0.09950792,0.09950792,-27.899841,26.000002,2.204757,0.734919,0.16800001,0.0,125,0.1375877,,,,,
enabled_full,full,1.0,0.9,48,38,1.0,5,80,0.93779165,0.12977988,1.0362678,0.09198821,0.09198821,-28.533909,26.000002,2.2798345,0.75994486,0.216,0.0,125,0.15305197,-0.00048244963,56.598198,1.606691,28.282549,1.0
enabled_full,full,1.0,0.9,48,39,0.0,5,80,0.12977988,0.2442384,0.94135183,0.11445853,0.11445853,-26.228638,26.0,2.0710154,0.6903385,0.17,0.0,100,0.14572038,,,,,
enabled_full,full,1.0,0.9,48,40,0.0,5,80,0.2442384,0.35291773,0.963853,0.10867933,0.10867933,-26.346273,26.000002,2.120519,0.7068397,0.15200001,0.0,125,0.12335516,,,,,
enabled_full,full,1.0,0.9,48,41,0.0,5,80,0.35291773,0.4667956,0.9435607,0.113877855,0.113877855,-26.107058,26.000002,2.075875,0.69195837,0.23200001,0.0,125,0.14111291,,,,,
enabled_full,full,1.0,0.9,48,42,0.0,5,80,0.4667956,0.5731607,0.9732007,0.10636514,0.10636514,-26.754221,26.000002,2.1410842,0.71369475,0.120000005,0.0,125,0.12020546,,,,,
enabled_full,full,1.0,0.9,48,43,0.0,5,80,0.5731607,0.6909696,0.92882186,0.1178089,0.1178089,-25.112486,26.000002,2.043449,0.68114966,0.2,0.0,125,0.12828436,,,,,
enabled_full,full,1.0,0.9,48,44,0.0,5,80,0.6909696,0.79576474,0.9796587,0.10479517,0.10479517,-26.94712,26.000002,2.1552923,0.71843076,0.23200001,0.0,125,0.15086864,,,,,
enabled_full,full,1.0,0.9,48,45,0.0,5,80,0.79576474,0.90116274,0.97716767,0.10539799,0.10539799,-27.269863,26.000002,2.1498117,0.71660393,0.17600001,0.0,125,0.14247462,,,,,
