alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.051,30,21.659812177997082,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.40407371520996,26.0,0.009999999776482582,0.5118993520736694,0.3400000035762787,4.0,104.0,0.4947206974029541,9.0,0.1343640387058258,0.1343640387058258,0.050999999046325684,0.0,-26.043169021606445,0.19546958804130554
0.051,31,10.858547584037296,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.75058937072754,26.0,0.0,0.5156311988830566,0.3700000047683716,4.0,104.0,0.3421277403831482,7.0,0.10372407734394073,0.10372407734394073,0.050999999046325684,0.0,-27.2478084564209,0.12044300138950348
0.051,32,10.849120098981075,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.5557861328125,26.0,0.0,0.5239981412887573,0.44999998807907104,4.0,104.0,0.2996523380279541,8.0,0.1161351278424263,0.1161351278424263,0.050999999046325684,0.0,-25.423789978027344,0.13660722970962524
0.051,33,10.851672902004793,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.31453514099121,26.0,0.0,0.49758464097976685,0.38999998569488525,4.0,104.0,0.25391995906829834,12.0,0.16442227363586426,0.16442227363586426,0.050999999046325684,0.0,-23.9569034576416,0.1801157295703888
0.051,34,10.851701325038448,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.83559226989746,26.0,0.0,0.5493417978286743,0.28999999165534973,4.0,104.0,0.1942317634820938,11.0,0.13657106459140778,0.13657106459140778,0.050999999046325684,0.0,-24.843767166137695,0.15695135295391083
0.051,35,10.851669301046059,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.95281219482422,26.0,0.0,0.5595604181289673,0.25,4.0,104.0,0.4783751666545868,9.0,0.130209818482399,0.130209818482399,0.050999999046325684,0.0,-25.88766860961914,0.1511675864458084
0.051,36,10.851370570017025,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.155094146728516,26.0,0.0,0.5572212934494019,0.32999998331069946,4.0,104.0,0.02446354553103447,5.0,0.0,0.08025684952735901,0.050999999046325684,0.0,-28.848833084106445,0.18359972536563873
0.051,37,10.887894558021799,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.697509765625,26.0,0.009999999776482582,0.5106394290924072,0.4599999785423279,4.0,104.0,0.23181253671646118,11.0,0.13007044792175293,0.13007044792175293,0.050999999046325684,0.0,-25.403411865234375,0.18757469952106476
0.051,38,10.874148461036384,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.15987205505371,26.0,0.0,0.46744292974472046,0.4599999785423279,4.0,104.0,0.48472100496292114,6.0,0.11677929013967514,0.11677929013967514,0.050999999046325684,0.0,-26.715105056762695,0.1959981769323349
0.051,39,10.855694931000471,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.93977928161621,26.0,0.0,0.4998527467250824,0.3700000047683716,4.0,104.0,0.4779461622238159,6.0,0.10960626602172852,0.10960626602172852,0.050999999046325684,0.0,-25.97197914123535,0.13359706103801727
0.051,40,10.861534135066904,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.06963348388672,26.0,0.0,0.6149183511734009,0.26999998092651367,4.0,104.0,0.4595830738544464,5.0,0.10354703664779663,0.10354703664779663,0.050999999046325684,0.0,-26.89356803894043,0.14976710081100464
0.051,41,10.867392373969778,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.16436195373535,26.0,0.019999999552965164,0.48754560947418213,0.4899999797344208,4.0,104.0,0.33094486594200134,10.0,0.12909024953842163,0.12909024953842163,0.050999999046325684,0.0,-26.005615234375,0.1763782948255539
0.051,42,10.881647322094068,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.922327041625977,26.0,0.0,0.4846034646034241,0.429999977350235,4.0,104.0,0.504156231880188,11.0,0.13244806230068207,0.13244806230068207,0.050999999046325684,0.0,-26.083242416381836,0.15616068243980408
0.051,43,10.879298322019167,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.56250762939453,26.0,0.009999999776482582,0.498538613319397,0.35999998450279236,4.0,104.0,0.3665234446525574,9.0,0.14097978174686432,0.14097978174686432,0.050999999046325684,0.0,-24.869935989379883,0.15696342289447784
0.051,44,10.861387095996179,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.919279098510742,26.0,0.0,0.4984668493270874,0.3499999940395355,4.0,104.0,0.09917730838060379,10.0,0.13304005563259125,0.13304005563259125,0.050999999046325684,0.0,-24.92333221435547,0.15271539986133575
0.051,45,10.8593660290353,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.779958724975586,26.0,0.0,0.47358307242393494,0.38999998569488525,4.0,104.0,0.467037558555603,10.0,0.13834720849990845,0.13834720849990845,0.050999999046325684,0.0,-25.077669143676758,0.12977589666843414
0.051,46,10.856124909012578,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.683326721191406,26.0,0.0,0.5785471200942993,0.22999998927116394,4.0,104.0,0.5084847211837769,7.0,0.10350624471902847,0.10350624471902847,0.050999999046325684,0.0,-26.756887435913086,0.15698350965976715
0.051,47,10.84357684396673,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.85145378112793,26.0,0.019999999552965164,0.47788894176483154,0.3700000047683716,4.0,104.0,0.39840129017829895,8.0,0.11116460710763931,0.11116460710763931,0.050999999046325684,0.0,-27.159730911254883,0.14836296439170837
