condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,40,11.614374856999348,none,0.0,0.0,0.0,4000000,100.0,-31.963293075561523,26.0,0.0,0.0,1.3989293575286865,1.3136873245239258,0.05999999865889549,0.07999999821186066,1.690474033355713,1.600811243057251,4.0,104.0,4.0,4.0,0.15839999914169312,198.0,1.0,0.0,0.0,0.0,2.184030532836914,-24.49224281311035,-1.90021650623893,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,41,11.792620182999599,none,0.0,0.0,0.0,4000000,100.0,-27.747222900390625,26.0,0.0,0.0,0.710342526435852,0.7137125730514526,0.19999998807907104,0.19999998807907104,1.0358586311340332,1.04096519947052,4.0,104.0,4.0,4.0,0.13920000195503235,174.0,0.9248145818710327,0.0,0.0,0.0,1.674885630607605,-26.966169357299805,-0.19809624909591583,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,42,11.7636074810016,none,0.0,0.0,0.0,4000000,100.0,-30.153310775756836,26.0,0.0,0.0,1.1974973678588867,1.137341022491455,0.07000000029802322,0.10999999940395355,1.49752676486969,1.430556297302246,4.0,104.0,4.0,4.0,0.17839999496936798,223.0,0.6685282588005066,0.0,0.0,0.0,2.6297428607940674,-24.579055786132812,-1.1694868434094972,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,43,12.164167072000055,none,0.0,0.0,0.0,4000000,100.0,-23.00080680847168,26.0,0.0,0.0,0.5877547264099121,0.5839357972145081,0.2800000011920929,0.25999999046325684,0.8708348870277405,0.8686463832855225,4.0,104.0,4.0,4.0,0.18400000035762787,230.0,0.41067272424697876,0.0,0.0,0.0,4.102509021759033,-22.761608123779297,1.7181363189631143,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,44,11.344455964999725,none,0.0,0.0,0.0,4000000,100.0,-24.069398880004883,26.0,0.0,0.0,0.5834238529205322,0.579310417175293,0.22999998927116394,0.26999998092651367,0.8737472295761108,0.8718805313110352,4.0,104.0,4.0,4.0,0.15839999914169312,198.0,0.4202084541320801,0.0,0.0,0.0,4.386018753051758,-23.726879119873047,1.2867221972792042,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,11.716729922000013,none,0.0,0.0,0.0,4000000,100.0,-27.68478012084961,26.0,0.0,0.0,0.6881130933761597,0.6959035396575928,0.20999999344348907,0.19999998807907104,1.0124647617340088,1.014981985092163,4.0,104.0,4.0,4.0,0.15440000593662262,193.0,0.22879980504512787,0.0,0.0,0.0,1.5699642896652222,-25.574872970581055,-0.17288672564087282,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,46,12.193821941000351,none,0.0,0.0,0.0,4000000,100.0,-23.916189193725586,26.0,0.009999999776482582,0.009999999776482582,0.5022425651550293,0.5008777976036072,0.3999999761581421,0.4099999964237213,0.7337870597839355,0.7346392869949341,4.0,104.0,4.0,4.0,0.19840000569820404,248.0,0.7654396891593933,0.0,0.0,0.0,4.250842094421387,-20.425655364990234,1.348576317294165,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,47,11.991066600001432,none,0.0,0.0,0.0,4000000,100.0,-22.774686813354492,26.0,0.0,0.009999999776482582,0.5734413862228394,0.5729159712791443,0.3799999952316284,0.35999998450279236,0.8509685397148132,0.8507978916168213,4.0,104.0,4.0,4.0,0.1632000058889389,204.0,0.24524088203907013,0.0,0.0,0.0,3.1863112449645996,-24.47763442993164,1.8094259342310677,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,48,11.874452284000654,none,0.0,0.0,0.0,4000000,100.0,-28.116334915161133,26.0,0.0,0.0,0.6628382205963135,0.6666805744171143,0.1899999976158142,0.22999998927116394,0.966745138168335,0.9759050011634827,4.0,104.0,4.0,4.0,0.12800000607967377,160.0,0.5054316520690918,0.0,0.0,0.0,2.4193990230560303,-26.515945434570312,-0.34711488763655296,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,49,11.916423356999076,none,0.0,0.0,0.0,4000000,100.0,-23.759912490844727,26.0,0.0,0.0,0.6972207427024841,0.6959547996520996,0.1599999964237213,0.14000000059604645,0.9611353874206543,0.9683195352554321,4.0,104.0,4.0,4.0,0.18880000710487366,236.0,0.7689951062202454,0.0,0.0,0.0,3.9939465522766113,-23.09417152404785,1.4116686593665424,1.0
