condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,0,1.0,1,16,1.0,0.19448379,0.19448379,1.0246428,0.094483756,0.094483756,0.0,0.0,0.0,0.0,-27.700073,26.0,2.2542593,0.7514198,0.17999999,0.01,100,0.15631418,-0.0008295818,54.401306,1.6092937,27.183731,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,1,0.0,1,16,0.19448379,0.30594727,0.30594727,0.9528673,0.111463495,0.111463495,0.0,0.0,0.0,0.0,-25.899277,26.000002,2.09635,0.69878334,0.14400001,0.0,125,0.1316319,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,2,0.0,1,16,0.30594727,0.38771504,0.38771504,1.0874178,0.08176777,0.08176777,0.0,0.0,0.0,0.0,-27.948994,26.000002,2.3923671,0.7974557,0.128,0.0,125,0.16858323,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,3,0.0,1,16,0.38771504,0.47865516,0.47865516,1.0412444,0.090940125,0.090940125,0.0,0.0,0.0,0.0,-27.273092,26.000002,2.2907834,0.7635945,0.14400001,0.0,125,0.14253101,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,4,0.0,1,16,0.47865516,0.5712258,0.5712258,1.0335265,0.09257067,0.09257067,0.0,0.0,0.0,0.0,-27.671612,26.000002,2.2738037,0.7579346,0.120000005,0.0,125,0.13831678,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,5,0.0,1,16,0.5712258,0.6573561,0.6573561,1.0648443,0.086130254,0.086130254,0.0,0.0,0.0,0.0,-27.563852,26.000002,2.342704,0.7809014,0.16800001,0.0,125,0.14569679,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,6,0.0,1,16,0.6573561,0.75500363,0.75500363,1.0103387,0.09764754,0.09764754,0.0,0.0,0.0,0.0,-27.10991,26.000002,2.2227895,0.74092984,0.18400002,0.0,125,0.13615064,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,7,0.0,1,16,0.75500363,0.84541965,0.84541965,1.0437547,0.09041599,0.09041599,0.0,0.0,0.0,0.0,-26.76342,26.000002,2.2963061,0.7654354,0.128,0.0,125,0.12846215,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,8,0.0,1,16,0.84541965,0.9459697,0.9459697,0.9976178,0.10055003,0.10055003,0.0,0.0,0.0,0.0,-26.06033,26.000002,2.194803,0.731601,0.15200001,0.0,125,0.13928099,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,9,1.0,2,32,0.9459697,0.14979994,0.14979994,0.98367625,0.10383022,0.10383022,0.0,0.0,0.0,0.0,-26.827393,26.000002,2.164131,0.721377,0.192,0.0,125,0.14175478,-0.0011304189,46.27044,1.6083794,23.118004,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,10,0.0,2,32,0.14979994,0.26646167,0.26646167,0.9330716,0.11666171,0.11666171,0.0,0.0,0.0,0.0,-25.630651,26.000002,2.0527985,0.6842662,0.17600001,0.0,125,0.12807688,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,11,0.0,2,32,0.26646167,0.36306828,0.36306828,1.0149932,0.096606605,0.096606605,0.0,0.0,0.0,0.0,-27.649956,26.000002,2.2330296,0.7443432,0.192,0.0,125,0.16377386,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,12,0.0,2,32,0.36306828,0.4662548,0.4662548,0.986377,0.10318652,0.10318652,0.0,0.0,0.0,0.0,-26.565441,26.000002,2.1700728,0.7233576,0.17600001,0.0,125,0.1239319,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,13,0.0,2,32,0.4662548,0.56973547,0.56973547,0.98514074,0.103480674,0.103480674,0.0,0.0,0.0,0.0,-26.807987,26.0,2.167353,0.722451,0.12,0.0,100,0.12683025,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,14,0.0,2,32,0.56973547,0.66919774,0.66919774,1.0023416,0.09946227,0.09946227,0.0,0.0,0.0,0.0,-26.379942,26.000002,2.2051957,0.7350652,0.16000001,0.0,125,0.12383934,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,15,0.0,2,32,0.66919774,0.76833844,0.76833844,1.003748,0.09914068,0.09914068,0.0,0.0,0.0,0.0,-26.592943,26.000002,2.2082899,0.7360966,0.16000001,0.0,125,0.16092317,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,16,0.0,2,32,0.76833844,0.8751704,0.8751704,0.97129875,0.10683196,0.10683196,0.0,0.0,0.0,0.0,-26.542091,26.000002,2.1369,0.7123,0.136,0.0,125,0.14119026,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,17,0.0,2,32,0.8751704,0.98308706,0.98308706,0.96691144,0.10791668,0.10791668,0.0,0.0,0.0,0.0,-26.507198,26.000002,2.1272476,0.70908254,0.2,0.008,125,0.15027711,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,18,1.0,3,48,0.98308706,0.18717761,0.18717761,0.9825888,0.10409053,0.10409053,0.0,0.0,0.0,0.0,-26.359503,26.000002,2.1617386,0.72057956,0.128,0.0,125,0.13467804,-0.00033574103,45.496353,1.6067303,22.731775,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,19,0.0,3,48,0.18717761,0.28498465,0.28498465,1.0096298,0.097807035,0.097807035,0.0,0.0,0.0,0.0,-27.33215,26.000002,2.22123,0.74041003,0.14400001,0.0,125,0.1576307,,,,,,-23.487757,0.0,0.5771698,1
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,20,0.0,3,48,0.28498465,0.39356768,0.39356768,0.96423805,0.10858303,0.10858303,0.0,0.0,0.0,0.0,-26.21136,26.000002,2.121366,0.707122,0.192,0.0,125,0.13799685,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,21,0.0,3,48,0.39356768,0.5030218,0.5030218,0.96076804,0.10945408,0.10945408,0.0,0.0,0.0,0.0,-26.65749,26.000002,2.1137319,0.7045773,0.23200001,0.0,125,0.13938159,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,22,0.0,3,48,0.5030218,0.5975462,0.5975462,1.0244559,0.09452443,0.09452443,0.0,0.0,0.0,0.0,-28.346962,26.000002,2.253848,0.7512827,0.192,0.0,125,0.1651514,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,23,0.0,3,48,0.5975462,0.7163168,0.7163168,0.92529106,0.1187706,0.1187706,0.0,0.0,0.0,0.0,-25.708588,26.000002,2.035681,0.6785604,0.23200001,0.0,125,0.14911267,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,24,0.0,3,48,0.7163168,0.815865,0.815865,1.0019667,0.09954817,0.09954817,0.0,0.0,0.0,0.0,-26.58645,26.000002,2.2043707,0.73479027,0.136,0.0,125,0.136,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,25,0.0,3,48,0.815865,0.92276776,0.92276776,0.97101104,0.10690277,0.10690277,0.0,0.0,0.0,0.0,-25.967737,26.000002,2.136267,0.712089,0.136,0.0,125,0.1322779,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,26,1.0,4,64,0.92276776,0.1252073,0.1252073,0.9895324,0.102439515,0.102439515,0.0,0.0,0.0,0.0,-26.265816,26.0,2.1770148,0.72567165,0.19,0.0,100,0.13820165,-0.00032986747,49.750114,1.6051812,24.858677,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,27,0.0,4,64,0.1252073,0.23581854,0.23581854,0.9562008,0.11061123,0.11061123,0.0,0.0,0.0,0.0,-26.435482,26.000002,2.1036837,0.7012279,0.2,0.0,125,0.15450427,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,28,0.0,4,64,0.23581854,0.3382908,0.3382908,0.9893936,0.10247228,0.10247228,0.0,0.0,0.0,0.0,-27.673916,26.000002,2.1767094,0.72556984,0.16000001,0.0,125,0.1538556,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,29,0.0,4,64,0.3382908,0.45588207,0.45588207,0.929625,0.117591254,0.117591254,0.0,0.0,0.0,0.0,-25.901978,26.000002,2.0452158,0.6817386,0.16800001,0.0,125,0.12924911,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,30,0.0,4,64,0.45588207,0.5666647,0.5666647,0.95552844,0.1107826,0.1107826,0.0,0.0,0.0,0.0,-26.770506,26.000002,2.1022046,0.70073485,0.18400002,0.0,125,0.1477235,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,31,0.0,4,64,0.5666647,0.6805803,0.6805803,0.9434167,0.11391562,0.11391562,0.0,0.0,0.0,0.0,-26.575932,26.000002,2.0755582,0.69185275,0.24000001,0.0,125,0.13683146,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,32,0.0,4,64,0.6805803,0.7972275,0.7972275,0.9331257,0.1166472,0.1166472,0.0,0.0,0.0,0.0,-26.305286,26.000002,2.0529175,0.68430585,0.18400002,0.0,125,0.13306598,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,33,0.0,4,64,0.7972275,0.91709846,0.91709846,0.9212859,0.119870976,0.119870976,0.0,0.0,0.0,0.0,-25.62521,26.000002,2.0268695,0.6756232,0.096,0.0,125,0.116020076,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,34,1.0,5,80,0.91709846,0.12504447,0.12504447,0.9667935,0.107945986,0.107945986,0.0,0.0,0.0,0.0,-26.718925,26.000002,2.1269882,0.70899606,0.16800001,0.0,125,0.14825343,-0.00018914005,45.675766,1.6039463,22.821655,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,35,0.0,5,80,0.12504447,0.24322142,0.24322142,0.92746717,0.11817695,0.11817695,0.0,0.0,0.0,0.0,-26.473667,26.000002,2.0404685,0.6801562,0.2,0.0,125,0.13775635,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,36,0.0,5,80,0.24322142,0.3642326,0.3642326,0.9171744,0.1210112,0.1210112,0.0,0.0,0.0,0.0,-26.143412,26.000002,2.017824,0.672608,0.192,0.0,125,0.11577266,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,37,0.0,5,80,0.3642326,0.48930192,0.48930192,0.90284914,0.12506934,0.12506934,0.0,0.0,0.0,0.0,-26.625544,26.000002,1.9863077,0.6621026,0.23200001,0.008,125,0.1538592,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,38,0.0,5,80,0.48930192,0.6129296,0.6129296,0.9078843,0.12362768,0.12362768,0.0,0.0,0.0,0.0,-24.54198,26.000002,1.9973854,0.66579515,0.224,0.0,125,0.103719935,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,39,0.0,5,80,0.6129296,0.7177384,0.7177384,0.97960216,0.104808815,0.104808815,0.0,0.0,0.0,0.0,-26.919182,26.0,2.1551678,0.7183893,0.16,0.0,100,0.15054217,,,,,,-23.552015,0.01,0.54252464,1
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,40,0.0,5,80,0.7177384,0.83198524,0.83198524,0.9421557,0.11424685,0.11424685,0.0,0.0,0.0,0.0,-26.409843,26.000002,2.072784,0.690928,0.17600001,0.0,125,0.13638668,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,41,0.0,5,80,0.83198524,0.9475998,0.9475998,0.9369872,0.115614615,0.115614615,0.0,0.0,0.0,0.0,-25.951422,26.000002,2.061413,0.6871377,0.24800001,0.0,125,0.15202574,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,42,1.0,6,96,0.9475998,0.16667894,0.16667894,0.9241645,0.11907909,0.11907909,0.0,0.0,0.0,0.0,-26.323652,26.000002,2.0332024,0.67773414,0.15200001,0.0,125,0.14902091,-0.0003588231,46.201126,1.6031358,23.084171,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,43,0.0,6,96,0.16667894,0.2821936,0.2821936,0.93736285,0.11551465,0.11551465,0.0,0.0,0.0,0.0,-25.82391,26.000002,2.0622394,0.68741316,0.208,0.0,125,0.13907398,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,44,0.0,6,96,0.2821936,0.40517145,0.40517145,0.9101731,0.122977845,0.122977845,0.0,0.0,0.0,0.0,-25.980774,26.000002,2.002421,0.6674737,0.224,0.0,125,0.12854974,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,45,0.0,6,96,0.40517145,0.5230811,0.5230811,0.9284507,0.11790965,0.11790965,0.0,0.0,0.0,0.0,-26.164707,26.000002,2.0426323,0.68087745,0.216,0.008,125,0.12833339,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,46,0.0,6,96,0.5230811,0.634442,0.634442,0.9532674,0.111360855,0.111360855,0.0,0.0,0.0,0.0,-26.311132,26.000002,2.0972302,0.6990768,0.17600001,0.0,125,0.14416245,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,47,0.0,6,96,0.634442,0.7507328,0.7507328,0.9344546,0.116290785,0.116290785,0.0,0.0,0.0,0.0,-25.37461,26.000002,2.0558412,0.68528044,0.192,0.0,125,0.13748093,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,48,0.0,6,96,0.7507328,0.87134373,0.87134373,0.9186133,0.120610945,0.120610945,0.0,0.0,0.0,0.0,-25.425167,26.000002,2.0209897,0.67366326,0.24000001,0.0,125,0.13942967,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,49,0.0,6,96,0.87134373,0.98888105,0.98888105,0.9298243,0.1175373,0.1175373,0.0,0.0,0.0,0.0,-25.522072,26.000002,2.0456543,0.68188477,0.24000001,0.0,125,0.13173945,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,50,1.0,7,112,0.98888105,0.21896878,0.21896878,0.88576376,0.1300877,0.1300877,0.0,0.0,0.0,0.0,-25.811876,26.000002,1.9487191,0.6495731,0.2,0.0,125,0.14221969,-0.00041087042,43.536972,1.6020088,21.752056,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,51,0.0,7,112,0.21896878,0.33920792,0.33920792,0.9199542,0.12023913,0.12023913,0.0,0.0,0.0,0.0,-25.00337,26.000002,2.0239396,0.67464656,0.16800001,0.0,125,0.14056712,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,52,0.0,7,112,0.33920792,0.45283195,0.45283195,0.9445298,0.11362403,0.11362403,0.0,0.0,0.0,0.0,-26.392334,26.0,2.078007,0.69266903,0.14999999,0.0,100,0.17242758,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,53,0.0,7,112,0.45283195,0.5719515,0.5719515,0.92401683,0.119119585,0.119119585,0.0,0.0,0.0,0.0,-25.649525,26.000002,2.0328777,0.6776259,0.216,0.008,125,0.16043368,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,54,0.0,7,112,0.5719515,0.7020062,0.7020062,0.8858738,0.13005473,0.13005473,0.0,0.0,0.0,0.0,-25.402035,26.000002,1.9489613,0.6496538,0.264,0.0,125,0.1443279,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,55,0.0,7,112,0.7020062,0.83295596,0.83295596,0.8828953,0.13094977,0.13094977,0.0,0.0,0.0,0.0,-25.357563,26.000002,1.9424084,0.6474695,0.208,0.0,125,0.15004425,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,56,0.0,7,112,0.83295596,0.9498835,0.9498835,0.9320831,0.11692756,0.11692756,0.0,0.0,0.0,0.0,-27.057053,26.000002,2.0506237,0.68354124,0.256,0.0,125,0.14891501,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,57,1.0,8,128,0.9498835,0.17798547,0.17798547,0.8924444,0.12810193,0.12810193,0.0,0.0,0.0,0.0,-25.458105,26.000002,1.9634168,0.6544723,0.23200001,0.0,125,0.14212309,-0.000542187,38.24244,1.600193,19.104677,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,58,0.0,8,128,0.17798547,0.30904412,0.30904412,0.8825344,0.13105863,0.13105863,0.0,0.0,0.0,0.0,-25.080282,26.000002,1.9416144,0.6472048,0.16800001,0.0,125,0.14661878,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,59,0.0,8,128,0.30904412,0.44238925,0.44238925,0.8750229,0.13334513,0.13334513,0.0,0.0,0.0,0.0,-25.66577,26.000002,1.9250888,0.6416963,0.24800001,0.008,125,0.13965884,,,,,,-23.466091,0.02,0.47683072,1
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,60,0.0,8,128,0.44238925,0.56994414,0.56994414,0.89430285,0.12755491,0.12755491,0.0,0.0,0.0,0.0,-24.677002,26.000002,1.9675056,0.6558352,0.216,0.0,125,0.16115631,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,61,0.0,8,128,0.56994414,0.69517446,0.69517446,0.9022904,0.12523034,0.12523034,0.0,0.0,0.0,0.0,-25.363218,26.000002,1.9850786,0.66169286,0.136,0.0,125,0.13023141,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,62,0.0,8,128,0.69517446,0.8232448,0.8232448,0.8925514,0.12807035,0.12807035,0.0,0.0,0.0,0.0,-25.02702,26.000002,1.9636524,0.6545508,0.23200001,0.0,125,0.14021695,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,63,0.0,8,128,0.8232448,0.94668484,0.94668484,0.90854394,0.123440035,0.123440035,0.0,0.0,0.0,0.0,-25.902645,26.000002,1.9988366,0.6662789,0.17600001,0.0,125,0.13891219,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,64,1.0,9,144,0.94668484,0.18461154,0.18461154,0.86035174,0.13792668,0.13792668,0.0,0.0,0.0,0.0,-24.573439,26.000002,1.8928117,0.6309372,0.15200001,0.0,125,0.12963995,-0.0001636482,39.452904,1.5988692,19.7103,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,65,0.0,9,144,0.18461154,0.31742078,0.31742078,0.8767717,0.13280924,0.13280924,0.0,0.0,0.0,0.0,-25.760017,26.0,1.9289362,0.6429788,0.25,0.0,100,0.16573246,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,66,0.0,9,144,0.31742078,0.44299254,0.44299254,0.901108,0.12557176,0.12557176,0.0,0.0,0.0,0.0,-26.01912,26.000002,1.9824773,0.6608258,0.16800001,0.0,125,0.14882025,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,67,0.0,9,144,0.44299254,0.5835075,0.5835075,0.85227746,0.14051494,0.14051494,0.0,0.0,0.0,0.0,-24.40546,26.000002,1.8750478,0.625016,0.24800001,0.0,125,0.13605408,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,68,0.0,9,144,0.5835075,0.7055843,0.7055843,0.9133669,0.12207678,0.12207678,0.0,0.0,0.0,0.0,-26.458256,26.000002,2.0094473,0.6698158,0.18400002,0.0,125,0.14698932,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,69,0.0,9,144,0.7055843,0.84836686,0.84836686,0.84532475,0.14278257,0.14278257,0.0,0.0,0.0,0.0,-25.281883,26.000002,1.8597516,0.6199172,0.256,0.0,125,0.14338022,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,70,0.0,9,144,0.84836686,0.98443556,0.98443556,0.8662419,0.13606867,0.13606867,0.0,0.0,0.0,0.0,-24.684462,26.000002,1.9057702,0.63525677,0.216,0.0,125,0.14802498,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,45,71,1.0,10,160,0.98443556,0.22750989,0.22750989,0.8444384,0.1430743,0.1430743,0.0,0.0,0.0,0.0,-24.956444,26.000002,1.8578016,0.6192672,0.23200001,0.0,125,0.13300458,-0.0002765525,34.47236,1.5974424,17.219927,1.0,,,,0
