seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.060259430060897436,0.10130061555128204,0.0047604949748108975,0.005936612196153846,-0.0011761172213429483,0.09851756297984197,0.266025641025641,1.0,0.5936768429166666,0.0,0.5673076923076923,312
31,0.053989000125000006,0.10037121268589744,0.004265131009875,0.005960923119871795,-0.0016957921099967944,0.11040995584416362,0.38461538461538464,1.0,0.5960923203205127,0.0,0.5096153846153846,312
32,0.12801777144230772,0.12801777144230772,0.01011340394394231,0.003553898195352564,0.006559505748589746,0.02776097533422661,0.0,1.0,0.354407244224359,0.009615384615384616,1.0,312
33,0.14741687198717948,0.14741687198717948,0.01164593288698718,0.003287752756923077,0.008358180130064102,0.02230241839081354,0.0,1.0,0.32971197563942306,0.016025641025641024,1.0,312
34,0.1228093946025641,0.12312863761538462,0.009701942173602564,0.0033721072243910258,0.006329834949211539,0.027458055919124452,0.0,1.0,0.33831679163141026,0.01282051282051282,0.9967948717948718,312
35,0.08973426453205127,0.10691410237500001,0.007089006898032051,0.0035627556425000006,0.00352625125553205,0.03970340272001066,0.003205128205128205,1.0,0.35645224420192306,0.00641025641025641,0.8205128205128205,312
36,0.060525430554487177,0.10143959180769231,0.004781509013804487,0.0059354048189102565,-0.0011538958051057696,0.09806464430793253,0.266025641025641,1.0,0.5936163213461538,0.0,0.5673076923076923,312
37,0.05931253588461539,0.10093688958974359,0.004685690334884616,0.005961613599358974,-0.0012759232644743582,0.10051186499522625,0.30448717948717946,1.0,0.5961547997115384,0.0,0.5576923076923077,312
38,0.022042926772435897,0.09452055481089744,0.001741391215022436,0.005994477496474358,-0.004253086281451922,0.27194562493263347,0.7884615384615384,1.0,0.5994477529166665,0.0,0.21153846153846154,312
39,0.05641775315384615,0.10048338152884617,0.004457002499153846,0.005958263843589743,-0.0015012613444358976,0.10560973293888702,0.358974358974359,1.0,0.5958263944551282,0.0,0.532051282051282,312
40,0.05662605249679487,0.10044355130128205,0.004473458147246795,0.0059598233006410255,-0.0014863651533942304,0.10524878634226466,0.34294871794871795,1.0,0.5959913455448718,0.0,0.5352564102564102,312
41,0.13323290153846154,0.13323290153846154,0.010525399221538462,0.003361261136826923,0.0071641380847115394,0.025228461573784743,0.0,1.0,0.33453890498076927,0.009615384615384616,1.0,312
