seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.03759076286538461,0.09800612480448717,0.002518581111980769,0.005994606035256409,-0.0034760249232756403,0.15947018837376487,0.6442307692307693,1.0,0.5994606090064102,0.0,0.3557692307692308,312
31,0.05810757646794872,0.10087261942948719,0.0038932076233525645,0.005983560438461538,-0.002090352815108973,0.1029738426926475,0.42948717948717946,1.0,0.5983560506089743,0.0,0.5480769230769231,312
32,0.0793947061826923,0.10454638723717949,0.0053194453142403845,0.005944731319230769,-0.0006252860049903849,0.07487566369414558,0.1794871794871795,1.0,0.5944692057692308,0.0,0.7371794871794872,312
33,0.11576652787179488,0.11638249896153847,0.007756357367410258,0.0035493142114743593,0.0042070431559358985,0.030659243882696658,0.0,1.0,0.35630130996794873,0.009615384615384616,0.9935897435897436,312
34,0.05675882249038462,0.10120930449358975,0.00380284110685577,0.005986803318910256,-0.0021839622120544857,0.1054779337595396,0.4519230769230769,1.0,0.5986785672435897,0.0,0.532051282051282,312
35,0.07654659387820513,0.10399502922756411,0.005128621789839744,0.005935959749679487,-0.0008073379598397433,0.07754701351080776,0.20192307692307693,1.0,0.5935933638782052,0.0,0.7115384615384616,312
36,0.027428173467948718,0.09554043376923078,0.0018376876223525642,0.005996450904807691,-0.004158763282455126,0.21862377791269488,0.7371794871794872,1.0,0.5996473932051282,0.0,0.26282051282051283,312
37,0.06734630665384615,0.10217303341346154,0.004512202545807692,0.00597597081602564,-0.0014637682702179477,0.08873494498728167,0.3301282051282051,1.0,0.5975789937820513,0.0,0.6314102564102564,312
38,0.022042926772435897,0.09452055481089744,0.0014768760937532053,0.005997568857692307,-0.004520692763939102,0.2720858677075546,0.7884615384615384,1.0,0.5997568890064102,0.0,0.21153846153846154,312
39,0.051610754717948716,0.09989921778205127,0.0034579205661025643,0.0059891219586538464,-0.002531201392551282,0.11604406855478523,0.5032051282051282,1.0,0.5989122013461537,0.0,0.48717948717948717,312
40,0.06471325866025641,0.1017895952051282,0.00433578833023718,0.0059817946096153846,-0.0016460062793782048,0.09243537929405954,0.36217948717948717,1.0,0.5981861741666666,0.0,0.6089743589743589,312
