condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,45,12.107434077001017,none,0.0,0.6,0.02,4000000,100.0,-26.36734962463379,26.0,0.0,0.0,0.6522883176803589,0.6564130783081055,0.23999999463558197,0.2199999988079071,0.9714990258216858,0.9862529039382935,4.0,104.0,4.0,4.0,0.14800000190734863,185.0,0.2596215009689331,0.0,3.11397123336792,0.5122848749160767,1.365776777267456,-25.90728759765625,0.358988940991271,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,46,11.279541523999796,none,0.0,0.6,0.02,4000000,100.0,-31.149730682373047,26.0,0.0,0.0,0.883452296257019,0.8650822043418884,0.14000000059604645,0.1599999964237213,1.253635048866272,1.2287280559539795,4.0,104.0,4.0,4.0,0.14880000054836273,186.0,0.15739011764526367,0.0,3.1085124015808105,0.5153751373291016,1.447076678276062,-26.252578735351562,-1.5717634747758749,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,47,12.202617483000722,none,0.0,0.6,0.02,4000000,100.0,-23.676820755004883,26.0,0.0,0.0,0.6871297359466553,0.6662635207176208,0.17000000178813934,0.17000000178813934,0.9415269494056702,0.9123691916465759,4.0,104.0,4.0,4.0,0.17679999768733978,221.0,0.0992753878235817,0.0,2.764892578125,0.47198647260665894,2.9019317626953125,-23.567075729370117,1.4452146206285468,1.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,48,11.152402203999372,none,0.0,0.6,0.02,4000000,100.0,-31.704092025756836,26.0,0.0,0.0,0.9636099338531494,0.9669740200042725,0.12999999523162842,0.11999999731779099,1.3514965772628784,1.355175495147705,4.0,104.0,4.0,4.0,0.14239999651908875,178.0,-0.5147854685783386,0.0,3.12821364402771,0.5226479172706604,1.5696027278900146,-27.233430862426758,-1.7955713416153574,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,49,11.94069566700091,none,0.0,0.6,0.02,4000000,100.0,-19.269100189208984,26.0,0.0,0.0,0.4619463086128235,0.4574868679046631,0.3499999940395355,0.41999998688697815,0.6797193288803101,0.6752472519874573,4.0,104.0,4.0,4.0,0.20960000157356262,262.0,-0.33902525901794434,0.0,2.407289743423462,0.4658259153366089,4.035825729370117,-20.899526596069336,3.2247083555882488,1.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,50,11.652458366999781,none,0.0,0.6,0.02,4000000,100.0,-25.629499435424805,26.0,0.0,0.0,0.6692583560943604,0.668647050857544,0.19999998807907104,0.20999999344348907,0.9749892354011536,0.9665402770042419,4.0,104.0,4.0,4.0,0.15039999783039093,188.0,0.34898126125335693,0.0,3.062249183654785,0.4868515133857727,2.130718231201172,-24.706634521484375,0.6568752905083327,1.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,51,11.56661773199994,none,0.0,0.6,0.02,4000000,100.0,-27.556331634521484,26.0,0.0,0.0,0.9735093116760254,0.9275755882263184,0.12999999523162842,0.1899999976158142,1.2382431030273438,1.188647985458374,4.0,104.0,4.0,4.0,0.1736000031232834,217.0,-0.40909308195114136,0.0,2.7846479415893555,0.4855648875236511,2.105443000793457,-24.760242462158203,-0.12102924663921064,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,52,11.528292621998844,none,0.0,0.6,0.02,4000000,100.0,-31.322628021240234,26.0,0.0,0.0,1.080618977546692,1.0788989067077637,0.14000000059604645,0.17000000178813934,1.442528247833252,1.442600965499878,4.0,104.0,4.0,4.0,0.1656000018119812,207.0,-0.142906054854393,0.0,2.930534601211548,0.49056974053382874,2.4542155265808105,-25.333377838134766,-1.6415659331469648,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,53,12.159052749000693,none,0.0,0.6,0.02,4000000,100.0,-26.342092514038086,26.0,0.0,0.0,0.7224096059799194,0.7182816863059998,0.26999998092651367,0.2199999988079071,1.054645299911499,1.060113787651062,4.0,104.0,4.0,4.0,0.1648000031709671,206.0,0.4039497673511505,0.0,2.8171849250793457,0.48963987827301025,2.7866921424865723,-25.111480712890625,0.369185792038729,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,54,11.65235497499998,none,0.0,0.6,0.02,4000000,100.0,-31.756277084350586,26.0,0.0,0.0,1.2207928895950317,1.169175386428833,0.09999999403953552,0.07999999821186066,1.5831574201583862,1.522164225578308,4.0,104.0,4.0,4.0,0.15199999511241913,190.0,-0.0480332188308239,0.0,3.105325698852539,0.5096771121025085,2.22396183013916,-26.08039093017578,-1.816639597517672,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,55,11.561902277000627,none,0.0,0.6,0.02,4000000,100.0,-32.661956787109375,26.0,0.009999999776482582,0.0,1.337979793548584,1.2570416927337646,0.10999999940395355,0.09999999403953552,1.6261004209518433,1.5420284271240234,4.0,104.0,4.0,4.0,0.1632000058889389,204.0,0.1764744371175766,0.0,2.930410385131836,0.5079461932182312,1.8003052473068237,-26.156286239624023,-2.1822824128644327,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,56,11.288267674999588,none,0.0,0.6,0.02,4000000,100.0,-25.846132278442383,26.0,0.0,0.0,0.7341904044151306,0.7244417071342468,0.1599999964237213,0.14000000059604645,1.01577889919281,1.0083335638046265,4.0,104.0,4.0,4.0,0.14720000326633453,184.0,-0.1171242967247963,0.0,3.053872585296631,0.5079191327095032,2.2743194103240967,-24.88712501525879,0.5694158472015677,1.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,57,11.897752969998692,none,0.0,0.6,0.02,4000000,100.0,-21.99627685546875,26.0,0.019999999552965164,0.019999999552965164,0.476162314414978,0.47568365931510925,0.5199999809265137,0.44999998807907104,0.7260322570800781,0.7173274159431458,4.0,104.0,4.0,4.0,0.20160000026226044,252.0,-0.08205758780241013,0.0,2.4273481369018555,0.4558783769607544,4.1537299156188965,-20.846210479736328,2.1236871544265914,1.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,58,11.43877392899958,none,0.0,0.6,0.02,4000000,100.0,-27.580297470092773,26.0,0.0,0.0,0.8381852507591248,0.8071897029876709,0.12999999523162842,0.14999999105930328,1.1998225450515747,1.1620430946350098,4.0,104.0,4.0,4.0,0.12720000743865967,159.0,-0.2749814987182617,0.0,3.384533643722534,0.5187501907348633,1.1724073886871338,-27.607872009277344,-0.13070478155926119,0.0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,59,11.098261122999247,none,0.0,0.6,0.02,4000000,100.0,-32.06675720214844,26.0,0.0,0.0,0.8579491972923279,0.872734546661377,0.17999999225139618,0.19999998807907104,1.2047992944717407,1.2266368865966797,4.0,104.0,4.0,4.0,0.13199999928474426,165.0,-0.20503565669059753,0.0,3.3398232460021973,0.5313596725463867,1.0085290670394897,-27.684396743774414,-1.941987249711922,0.0
