condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,55,0,1.0,1,16,1.0,0.39999998,1.0451708,0.090121664,0.0,-26.689585,26.0,2.2994215,0.7664739,0.16,0.0,100,0.14313173,-0.00074397237,49.82267,1.6092856,24.894499,1.0
disabled_short,short,0.0,0.6,55,1,0.0,1,16,0.39999998,0.39999998,1.0224271,0.094967045,0.0,-26.71336,26.000002,2.2493844,0.74979484,0.17600001,0.0,125,0.17248148,,,,,
disabled_short,short,0.0,0.6,55,2,0.0,1,16,0.39999998,0.39999998,1.0147593,0.096658625,0.0,-27.164093,26.000002,2.232515,0.74417174,0.16800001,0.0,125,0.15468124,,,,,
disabled_short,short,0.0,0.6,55,3,0.0,1,16,0.39999998,0.39999998,1.0740362,0.08432643,0.0,-29.195215,26.000002,2.362927,0.78764236,0.128,0.0,125,0.21403176,,,,,
disabled_short,short,0.0,0.6,55,4,0.0,1,16,0.39999998,0.39999998,1.0204749,0.095394894,0.0,-27.114458,26.000002,2.2450895,0.7483632,0.128,0.0,125,0.14097962,,,,,
disabled_short,short,0.0,0.6,55,5,0.0,1,16,0.39999998,0.39999998,1.104583,0.07859899,0.0,-29.447054,26.000002,2.4301312,0.81004375,0.136,0.0,125,0.19421329,,,,,
disabled_short,short,0.0,0.6,55,6,0.0,1,16,0.39999998,0.39999998,1.0854678,0.082135744,0.0,-27.996758,26.000002,2.3880768,0.79602563,0.14400001,0.0,125,0.17888246,,,,,
disabled_short,short,0.0,0.6,55,7,0.0,1,16,0.39999998,0.39999998,0.9957265,0.10098885,0.0,-26.814888,26.000002,2.190642,0.73021406,0.17600001,0.0,125,0.15472679,,,,,
disabled_short,short,0.0,0.6,55,8,0.0,1,16,0.39999998,0.39999998,1.0738645,0.084359795,0.0,-27.883188,26.000002,2.362549,0.78751636,0.128,0.0,125,0.16588846,,,,,
disabled_short,short,0.0,0.6,55,9,0.0,1,16,0.39999998,0.39999998,0.9572244,0.11035081,0.0,-26.365528,26.000002,2.1059358,0.7019786,0.216,0.0,125,0.13398881,,,,,
disabled_short,short,0.0,0.6,55,10,0.0,1,16,0.39999998,0.39999998,1.0230658,0.094827466,0.0,-27.911379,26.000002,2.2507896,0.7502632,0.112,0.0,125,0.16271895,,,,,
disabled_short,short,0.0,0.6,55,11,0.0,1,16,0.39999998,0.39999998,1.0121822,0.097233914,0.0,-26.785534,26.000002,2.2268453,0.7422818,0.08800001,0.0,125,0.1548219,,,,,
disabled_short,short,0.0,0.6,55,12,0.0,1,16,0.39999998,0.39999998,1.0875728,0.08173859,0.0,-28.41045,26.000002,2.392708,0.7975694,0.15200001,0.0,125,0.17234823,,,,,
disabled_short,short,0.0,0.6,55,13,0.0,1,16,0.39999998,0.39999998,1.0132688,0.09699094,0.0,-27.103024,26.0,2.229236,0.74307865,0.11,0.0,100,0.18765718,,,,,
disabled_short,short,0.0,0.6,55,14,0.0,1,16,0.39999998,0.39999998,1.0601448,0.08706731,0.0,-28.159971,26.000002,2.332365,0.77745503,0.136,0.0,125,0.18724641,,,,,
disabled_short,short,0.0,0.6,55,15,0.0,1,16,0.39999998,0.39999998,0.99844015,0.10035982,0.0,-26.785837,26.000002,2.1966121,0.7322041,0.136,0.0,125,0.1455398,,,,,
disabled_short,short,0.0,0.6,55,16,0.0,1,16,0.39999998,0.39999998,1.0170208,0.09615661,0.0,-27.026028,26.000002,2.2374904,0.7458302,0.120000005,0.0,125,0.16381593,,,,,
disabled_short,short,0.0,0.6,55,17,0.0,1,16,0.39999998,0.39999998,1.0344007,0.09238454,0.0,-27.762815,26.000002,2.275727,0.7585757,0.14400001,0.0,125,0.1828712,,,,,
disabled_short,short,0.0,0.6,55,18,0.0,1,16,0.39999998,0.39999998,1.0468513,0.0897736,0.0,-28.447924,26.000002,2.3031187,0.7677063,0.192,0.0,125,0.1932966,,,,,
disabled_short,short,0.0,0.6,55,19,0.0,1,16,0.39999998,0.39999998,1.0862699,0.08198419,0.0,-28.397938,26.000002,2.3898413,0.7966138,0.128,0.0,125,0.17731631,,,,,
disabled_short,short,0.0,0.6,55,20,0.0,1,16,0.39999998,0.39999998,1.0329664,0.09269015,0.0,-27.011126,26.000002,2.2725713,0.7575238,0.14400001,0.0,125,0.16846222,,,,,
disabled_short,short,0.0,0.6,55,21,0.0,1,16,0.39999998,0.39999998,1.0065107,0.09851202,0.0,-27.014221,26.000002,2.2143679,0.73812264,0.2,0.0,125,0.1556876,,,,,
disabled_short,short,0.0,0.6,55,22,0.0,1,16,0.39999998,0.39999998,1.0233836,0.0947581,0.0,-27.106014,26.000002,2.251489,0.7504963,0.14400001,0.0,125,0.14000414,,,,,
disabled_short,short,0.0,0.6,55,23,0.0,1,16,0.39999998,0.39999998,0.94953114,0.11232303,0.0,-26.351398,26.000002,2.0890102,0.69633675,0.208,0.0,125,0.13739827,,,,,
disabled_short,short,0.0,0.6,55,24,0.0,1,16,0.39999998,0.39999998,1.0953121,0.08029488,0.0,-28.659702,26.000002,2.4097347,0.80324495,0.16800001,0.0,125,0.1874095,,,,,
disabled_short,short,0.0,0.6,55,25,0.0,1,16,0.39999998,0.39999998,1.0238053,0.09466615,0.0,-27.580694,26.000002,2.2524166,0.75080556,0.15200001,0.0,125,0.1743437,,,,,
disabled_short,short,0.0,0.6,55,26,0.0,1,16,0.39999998,0.39999998,1.0260327,0.09418187,0.0,-27.419916,26.0,2.257317,0.752439,0.17,0.0,100,0.16870275,,,,,
disabled_short,short,0.0,0.6,55,27,0.0,1,16,0.39999998,0.39999998,1.002477,0.09943125,0.0,-26.914576,26.000002,2.2054935,0.7351645,0.208,0.0,125,0.15006068,,,,,
disabled_short,short,0.0,0.6,55,28,0.0,1,16,0.39999998,0.39999998,1.1039879,0.078706756,0.0,-28.721033,26.000002,2.428822,0.8096074,0.18400002,0.0,125,0.17993233,,,,,
disabled_short,short,0.0,0.6,55,29,0.0,1,16,0.39999998,0.39999998,1.0712326,0.08487257,0.0,-27.380732,26.000002,2.3567586,0.78558624,0.16800001,0.0,125,0.17579955,,,,,
disabled_short,short,0.0,0.6,55,30,0.0,1,16,0.39999998,0.39999998,1.0625814,0.0865802,0.0,-27.815517,26.000002,2.3377259,0.779242,0.072000004,0.0,125,0.1670055,,,,,
disabled_short,short,0.0,0.6,55,31,0.0,1,16,0.39999998,0.39999998,1.0168625,0.09619167,0.0,-26.775774,26.000002,2.2371423,0.7457141,0.192,0.0,125,0.14142302,,,,,
disabled_short,short,0.0,0.6,55,32,0.0,1,16,0.39999998,0.39999998,1.0364821,0.09194283,0.0,-27.285624,26.000002,2.280306,0.76010203,0.136,0.0,125,0.16202614,,,,,
disabled_short,short,0.0,0.6,55,33,0.0,1,16,0.39999998,0.39999998,1.0883496,0.08159254,0.0,-28.292631,26.000002,2.3944168,0.798139,0.14400001,0.0,125,0.16383587,,,,,
disabled_short,short,0.0,0.6,55,34,0.0,1,16,0.39999998,0.39999998,1.0087627,0.09800252,0.0,-26.967527,26.000002,2.2193222,0.7397741,0.18400002,0.0,125,0.15140219,,,,,
disabled_short,short,0.0,0.6,55,35,0.0,1,16,0.39999998,0.39999998,1.0724789,0.08462937,0.0,-27.537794,26.000002,2.3595006,0.7865002,0.112,0.0,125,0.19808143,,,,,
disabled_short,short,0.0,0.6,55,36,0.0,1,16,0.39999998,0.39999998,0.9967978,0.10074005,0.0,-26.099098,26.000002,2.192999,0.73099965,0.096,0.0,125,0.1487279,,,,,
disabled_short,short,0.0,0.6,55,37,0.0,1,16,0.39999998,0.39999998,1.0266415,0.09404992,0.0,-27.409403,26.000002,2.2586563,0.75288546,0.128,0.0,125,0.17602855,,,,,
disabled_short,short,0.0,0.6,55,38,0.0,1,16,0.39999998,0.39999998,1.0859767,0.08203955,0.0,-28.250326,26.000002,2.3891964,0.7963988,0.128,0.0,125,0.18873507,,,,,
disabled_short,short,0.0,0.6,55,39,0.0,1,16,0.39999998,0.39999998,1.0072134,0.098352775,0.0,-27.289335,26.0,2.2159135,0.73863786,0.19,0.0,100,0.14293014,,,,,
disabled_short,short,0.0,0.6,55,40,0.0,1,16,0.39999998,0.39999998,1.0089571,0.097958654,0.0,-26.853329,26.000002,2.2197502,0.73991674,0.16000001,0.0,125,0.13652557,,,,,
disabled_short,short,0.0,0.6,55,41,0.0,1,16,0.39999998,0.39999998,1.0064532,0.098525085,0.0,-26.826319,26.000002,2.2142413,0.73808044,0.128,0.0,125,0.14130099,,,,,
disabled_short,short,0.0,0.6,55,42,0.0,1,16,0.39999998,0.39999998,1.0819988,0.08279445,0.0,-28.785688,26.000002,2.380445,0.7934817,0.128,0.0,125,0.19610181,,,,,
disabled_short,short,0.0,0.6,55,43,0.0,1,16,0.39999998,0.39999998,1.0308121,0.09315106,0.0,-27.783749,26.000002,2.267832,0.755944,0.17600001,0.0,125,0.18090573,,,,,
disabled_short,short,0.0,0.6,55,44,0.0,1,16,0.39999998,0.39999998,1.0352503,0.09220399,0.0,-26.840757,26.000002,2.2775962,0.7591988,0.16000001,0.0,125,0.16604042,,,,,
disabled_short,short,0.0,0.6,55,45,0.0,1,16,0.39999998,0.39999998,1.0461084,0.089927316,0.0,-27.710615,26.000002,2.3014843,0.7671615,0.15200001,0.0,125,0.15685883,,,,,
disabled_short,short,0.0,0.6,55,46,0.0,1,16,0.39999998,0.39999998,0.9977654,0.10051585,0.0,-27.20325,26.000002,2.1951277,0.73170924,0.216,0.0,125,0.15073855,,,,,
disabled_short,short,0.0,0.6,55,47,0.0,1,16,0.39999998,0.39999998,1.027491,0.09386615,0.0,-28.122118,26.000002,2.2605252,0.75350845,0.15200001,0.0,125,0.18624437,,,,,
disabled_short,short,0.0,0.6,55,48,0.0,1,16,0.39999998,0.39999998,0.99623793,0.100870006,0.0,-27.17377,26.000002,2.1917672,0.7305891,0.16800001,0.0,125,0.15293524,,,,,
disabled_short,short,0.0,0.6,55,49,0.0,1,16,0.39999998,0.39999998,1.0120269,0.09726869,0.0,-26.97878,26.000002,2.2265036,0.7421679,0.15200001,0.0,125,0.17821611,,,,,
disabled_short,short,0.0,0.6,55,50,0.0,1,16,0.39999998,0.39999998,1.077472,0.08366196,0.0,-28.705818,26.000002,2.3704855,0.79016185,0.17600001,0.0,125,0.19806331,,,,,
disabled_short,short,0.0,0.6,55,51,0.0,1,16,0.39999998,0.39999998,1.0063292,0.0985532,0.0,-26.827606,26.000002,2.2139683,0.7379894,0.15200001,0.0,125,0.17410472,,,,,
disabled_short,short,0.0,0.6,55,52,0.0,1,16,0.39999998,0.39999998,1.0220736,0.09504437,0.0,-27.659119,26.0,2.248607,0.7495357,0.17999999,0.0,100,0.17412706,,,,,
disabled_short,short,0.0,0.6,55,53,0.0,1,16,0.39999998,0.39999998,0.99096215,0.10210284,0.0,-26.873169,26.000002,2.1801603,0.7267201,0.128,0.0,125,0.13356552,,,,,
disabled_short,short,0.0,0.6,55,54,0.0,1,16,0.39999998,0.39999998,1.031108,0.09308763,0.0,-28.05522,26.000002,2.268483,0.756161,0.14400001,0.0,125,0.16894405,,,,,
disabled_short,short,0.0,0.6,55,55,0.0,1,16,0.39999998,0.39999998,0.9900316,0.10232185,0.0,-26.931631,26.000002,2.178113,0.7260377,0.14400001,0.0,125,0.15123895,,,,,
disabled_short,short,0.0,0.6,55,56,0.0,1,16,0.39999998,0.39999998,0.99637,0.100839324,0.0,-27.67817,26.000002,2.1920578,0.73068595,0.216,0.0,125,0.15440899,,,,,
disabled_short,short,0.0,0.6,55,57,0.0,1,16,0.39999998,0.39999998,1.029866,0.09335423,0.0,-27.624405,26.000002,2.2657504,0.75525016,0.16800001,0.0,125,0.18518332,,,,,
disabled_short,short,0.0,0.6,55,58,0.0,1,16,0.39999998,0.39999998,0.99147713,0.10198185,0.0,-27.213255,26.000002,2.1812932,0.72709775,0.192,0.0,125,0.16333978,,,,,
disabled_short,short,0.0,0.6,55,59,0.0,1,16,0.39999998,0.39999998,1.0296901,0.09339203,0.0,-27.058352,26.000002,2.2653635,0.7551212,0.136,0.0,125,0.15571333,,,,,
disabled_short,short,0.0,0.6,55,60,0.0,1,16,0.39999998,0.39999998,0.99313647,0.101592936,0.0,-27.284533,26.000002,2.184944,0.72831464,0.208,0.0,125,0.17150109,,,,,
disabled_short,short,0.0,0.6,55,61,0.0,1,16,0.39999998,0.39999998,1.0720313,0.08471665,0.0,-27.295439,26.000002,2.358516,0.78617203,0.15200001,0.0,125,0.1597465,,,,,
disabled_short,short,0.0,0.6,55,62,0.0,1,16,0.39999998,0.39999998,1.0131948,0.097007476,0.0,-27.010998,26.000002,2.229073,0.74302435,0.16800001,0.0,125,0.17369807,,,,,
disabled_short,short,0.0,0.6,55,63,0.0,1,16,0.39999998,0.39999998,0.94926876,0.11239091,0.0,-25.046068,26.000002,2.088433,0.69614434,0.17600001,0.0,125,0.14380781,,,,,
disabled_short,short,0.0,0.6,55,64,0.0,1,16,0.39999998,0.39999998,1.0481348,0.08950868,0.0,-28.032547,26.000002,2.3059425,0.76864755,0.14400001,0.0,125,0.16639662,,,,,
disabled_short,short,0.0,0.6,55,65,0.0,1,16,0.39999998,0.39999998,1.083405,0.082526796,0.0,-28.528427,26.0,2.3835387,0.7945129,0.099999994,0.0,100,0.1404384,,,,,
disabled_short,short,0.0,0.6,55,66,0.0,1,16,0.39999998,0.39999998,1.0354189,0.09216821,0.0,-27.077448,26.000002,2.277967,0.75932235,0.17600001,0.0,125,0.14611301,,,,,
disabled_short,short,0.0,0.6,55,67,0.0,1,16,0.39999998,0.39999998,1.0243609,0.09454512,0.0,-26.937834,26.000002,2.253639,0.751213,0.136,0.0,125,0.17025165,,,,,
disabled_short,short,0.0,0.6,55,68,0.0,1,16,0.39999998,0.39999998,0.9740468,0.10615811,0.0,-26.148867,26.000002,2.1429458,0.7143153,0.14400001,0.0,125,0.14093594,,,,,
disabled_short,short,0.0,0.6,55,69,0.0,1,16,0.39999998,0.39999998,1.0045847,0.09894988,0.0,-27.377674,26.000002,2.2101305,0.7367102,0.104,0.0,125,0.17554772,,,,,
disabled_short,short,0.0,0.6,55,70,0.0,1,16,0.39999998,0.39999998,1.082318,0.08273361,0.0,-27.925161,26.000002,2.381147,0.79371566,0.14400001,0.0,125,0.17027256,,,,,
