seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.01597444089456869,1,5.0,4,1,0,0.31277041252396165,0.023829626,0.0,0.0,0.12949784373801917,0.13352862,-25.574281392971248,-25.810287,11.175718849840255,14.0,0.066
31,313,0.01597444089456869,1,5.0,4,1,0,0.3071654486341853,0.01891796,0.0,0.0,0.1338011740830671,0.13233767,-25.280295003194887,-25.87248,11.095846645367413,14.0,0.066
32,313,0.01597444089456869,1,5.0,4,1,0,0.3058837866230032,0.045683652,0.0,0.0,0.13690484004472842,0.14814384,-25.167587389776354,-24.39827,13.10223642172524,16.0,0.066
33,313,0.01597444089456869,1,5.0,4,1,0,0.2991633293738019,0.093647994,0.0,0.0,0.14129796196166136,0.15205371,-25.037202750798723,-24.422853,13.130990415335463,16.0,0.066
34,313,0.012779552715654952,1,4.0,4,1,0,0.3017093749744409,0.48321706,0.0,0.0,0.12903857409584663,0.13939844,-25.60456195207668,-24.525532,10.984025559105431,13.0,0.066
35,313,0.01597444089456869,1,5.0,4,1,0,0.3017522222507987,0.17112485,0.0,0.0,0.12986977943450478,0.13277394,-25.50382689456869,-25.745783,11.431309904153355,14.0,0.066
36,313,0.003194888178913738,1,1.0,1,0,1,0.33776762841214064,0.57521474,0.0,0.0,0.043686179910543126,0.0,-27.00804750798722,-28.6519,3.488817891373802,4.0,0.066
37,313,0.012779552715654952,1,4.0,4,1,0,0.2980090792492013,0.5231574,0.0,0.0,0.11188709856230031,0.116453856,-26.13371155591054,-25.989132,10.351437699680512,12.0,0.066
38,313,0.009584664536741214,1,3.0,3,1,0,0.30328612662939297,0.39756382,0.0,0.0,0.09254888578913738,0.11361333,-26.580461543130994,-26.82826,5.396166134185304,7.0,0.066
39,313,0.012779552715654952,1,4.0,4,1,0,0.3037263733929712,0.09279172,0.0,0.0,0.10974667401277954,0.11686775,-26.163777479233225,-25.533026,7.619808306709265,10.0,0.066
40,313,0.012779552715654952,1,4.0,4,1,0,0.3018930239233227,0.25256807,0.0,0.0,0.11420831224600637,0.122281685,-26.121236591054313,-26.247555,7.853035143769968,10.0,0.066
41,313,0.012779552715654952,1,4.0,4,1,0,0.3037414132476039,0.51577795,0.0,0.0,0.12965300847284342,0.1285549,-25.512646111821084,-25.909702,11.02555910543131,13.0,0.066
42,313,0.012779552715654952,1,4.0,4,1,0,0.29343518019808307,0.38532478,0.0,0.0,0.12601741303194888,0.12663655,-25.723369488817895,-26.210678,8.904153354632587,11.0,0.066
43,313,0.003194888178913738,1,1.0,1,0,1,0.2796470691265176,0.35002974,0.0,0.0,0.04359304256549521,0.107300095,-26.993989629392974,-26.163368,4.2492012779552715,5.0,0.066
44,313,0.012779552715654952,1,4.0,4,1,0,0.29749250821405754,0.48233616,0.0,0.0,0.13105305179872206,0.1414725,-25.48698544089457,-24.709318,12.968051118210862,15.0,0.066
45,313,0.01597444089456869,1,5.0,4,1,0,0.29886627311821085,0.29902488,0.0,0.0,0.1458548411309904,0.17788398,-24.891481645367413,-24.01608,13.361022364217252,16.0,0.066
46,313,0.012779552715654952,1,4.0,4,1,0,0.2941093789233227,0.38751307,0.0,0.0,0.12574011565495208,0.13056497,-25.68986931309904,-25.428408,11.888178913738018,14.0,0.066
47,313,0.012779552715654952,1,4.0,4,1,0,0.2949928080511182,0.29778776,0.0,0.0,0.1215234772715655,0.12744568,-25.82514374121406,-26.328045,7.76038338658147,10.0,0.066
48,313,0.01597444089456869,1,5.0,4,1,0,0.2979084761293929,0.20365633,0.0,0.0,0.12940657863258787,0.13145931,-25.54092412460064,-25.26949,10.485623003194888,13.0,0.066
49,313,0.01597444089456869,1,5.0,4,1,0,0.29037119327156546,0.44969818,0.0,0.0,0.13519906753035146,0.12884924,-25.307931309904152,-24.863106,10.821086261980831,13.0,0.066
50,313,0.01597444089456869,1,5.0,4,1,0,0.298259776615016,0.041425634,0.0,0.0,0.1406806002076677,0.15977918,-25.080249923322686,-24.652838,12.022364217252397,15.0,0.066
51,313,0.012779552715654952,1,4.0,4,1,0,0.29735621006134183,0.26370567,0.0,0.0,0.10846931509584665,0.11091982,-26.334632584664536,-26.862778,7.961661341853035,10.0,0.066
52,313,0.01597444089456869,1,5.0,4,1,0,0.30374562976996805,0.1415305,0.0,0.0,0.13069589335463258,0.15230724,-25.512107533546324,-24.872314,11.357827476038338,14.0,0.066
53,313,0.01597444089456869,1,5.0,4,1,0,0.3043596706070288,0.4842613,0.0,0.0,0.14479114319488817,0.13336134,-24.860411060702873,-25.557442,14.728434504792332,17.0,0.066
54,313,0.012779552715654952,1,4.0,4,1,0,0.28595171133865815,0.18042304,0.0,0.0,0.12005443855271566,0.1386432,-25.988246591054313,-25.16895,8.645367412140574,11.0,0.066
55,313,0.01597444089456869,1,5.0,4,1,0,0.29935654064856226,0.29919708,0.0,0.0,0.14774845087539937,0.14110427,-24.7654677571885,-25.219116,13.313099041533546,16.0,0.066
56,313,0.01597444089456869,1,5.0,4,1,0,0.2974122429840256,0.44687375,0.0,0.0,0.1386524385654952,0.14263591,-25.169061728434507,-25.332094,11.725239616613418,14.0,0.066
57,313,0.01597444089456869,1,5.0,4,1,0,0.29660428135782746,0.47270584,0.0,0.0,0.13924526275079874,0.14479733,-25.116707079872207,-24.788708,12.798722044728434,15.0,0.066
58,313,0.01597444089456869,1,5.0,4,1,0,0.29471951285303516,0.37336877,0.0,0.0,0.13492933292971246,0.14303121,-25.304332865814697,-25.137922,10.68370607028754,13.0,0.066
59,313,0.01597444089456869,1,5.0,4,1,0,0.28734919331309905,0.39680475,0.0,0.0,0.13204099378594247,0.13558012,-25.4430425399361,-25.115446,11.814696485623003,14.0,0.066
60,313,0.0,0,0.0,0,0,0,0.3892945020127796,0.4527104,0.0,0.0,0.006219051996805112,0.0,-27.547696501597443,-26.963486,2.0,2.0,0.066
61,313,0.01597444089456869,1,5.0,4,1,0,0.30914645742492014,0.045683812,0.0,0.0,0.13352666596166135,0.14910987,-25.346741022364217,-24.662796,10.124600638977636,13.0,0.066
