seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.030512381063897764,0.0,-27.15520047923323,-27.305449,2.0,2.0,0.072,borrow
31,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.029189513309904155,0.0,-27.126944658146968,-28.137232,2.0,2.0,0.072,borrow
32,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.0759248198658147,0.103590995,-26.73703621086262,-26.034763,3.0,3.0,0.072,borrow
33,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08907390707667732,0.120220244,-26.64982733865815,-26.134014,3.0,3.0,0.072,borrow
34,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.07860264346645367,0.10592669,-26.741640137380195,-25.954685,3.0,3.0,0.072,borrow
35,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.051872271201277964,0.10336237,-26.995511674121403,-27.529972,2.0,2.0,0.072,borrow
36,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.027660857801916933,0.0,-27.185618463258784,-29.064949,2.0,2.0,0.072,borrow
37,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03766494815335463,0.0,-27.087305766773163,-26.79452,2.0,2.0,0.072,borrow
38,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.072,borrow
39,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03512590345047923,0.0,-27.01934304472843,-26.622894,2.0,2.0,0.072,borrow
40,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03422096050159744,0.0,-27.13882673162939,-27.863241,2.0,2.0,0.072,borrow
41,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.039478832936102236,0.0,-27.105253361022363,-27.90858,2.0,2.0,0.072,borrow
42,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.06866009191693291,0.10084158,-26.843760265175717,-27.451504,3.0,3.0,0.072,borrow
43,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.024063602840255594,0.0,-27.256627690095847,-26.920671,2.0,2.0,0.072,borrow
44,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.09092506413099041,0.11777338,-26.584828728434502,-25.636078,3.0,3.0,0.072,borrow
45,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08504084630031948,0.110282734,-26.69508488178914,-26.292923,3.0,3.0,0.072,borrow
46,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.07154695323961663,0.10289316,-26.8199917827476,-26.926336,3.0,3.0,0.072,borrow
47,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04159476024920128,0.0,-27.065988821086258,-28.258837,2.0,2.0,0.072,borrow
48,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.02740657544408946,0.0,-27.208466591054314,-27.127518,2.0,2.0,0.072,borrow
49,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.0916176903226837,0.0,-26.61214819169329,-26.951319,3.0,3.0,0.072,borrow
50,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08080883450159744,0.11044267,-26.70430196805112,-27.072922,3.0,3.0,0.072,borrow
51,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.026287804201277958,0.0,-27.280828693290733,-27.687765,2.0,2.0,0.072,borrow
52,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03824785749201278,0.0,-27.181218875399363,-27.456923,2.0,2.0,0.072,borrow
53,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.09177174066773162,0.0,-26.579353319488813,-27.71378,3.0,3.0,0.072,borrow
54,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.030334265907348244,0.0,-27.237305431309903,-27.077232,2.0,2.0,0.072,borrow
55,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.06828776002236421,0.0,-26.803287846645368,-27.343485,3.0,3.0,0.072,borrow
56,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.06511709267092652,0.0,-26.886792974440898,-27.572346,3.0,3.0,0.072,borrow
57,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.065176251942492,0.10305026,-26.851756728434506,-26.872988,3.0,3.0,0.072,borrow
58,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.06271993442811502,0.100857064,-26.81497776357827,-26.905478,3.0,3.0,0.072,borrow
59,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.06985205332907347,0.10594986,-26.853445533546328,-26.690687,3.0,3.0,0.072,borrow
60,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.010555474469648564,0.0,-27.41212421086262,-26.850119,2.0,2.0,0.072,borrow
61,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03559779490415336,0.0,-27.121959715654953,-26.835901,2.0,2.0,0.072,borrow
