seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.02875399361022364,1,9.0,4,1,0,-0.2917707684715655,-0.5171211,0.0,0.0,0.1537178171565495,0.16677897,-24.394464482428113,-23.68659,25.24600638977636,30.0,0.105,borrow
31,313,0.03194888178913738,1,10.0,4,1,0,-0.29597046894984025,-0.47777328,0.0,0.0,0.16302576517571885,0.16937481,-24.13046003194888,-24.446142,24.00638977635783,29.0,0.105,borrow
32,313,0.03194888178913738,1,10.0,4,1,0,-0.29468161369840257,-0.4399862,0.0,0.0,0.16801347958466453,0.17843412,-23.902317258785942,-23.019556,28.94888178913738,34.0,0.105,borrow
33,313,0.03194888178913738,1,10.0,4,1,0,-0.29920117332172524,-0.36898798,0.0,0.0,0.16664981284345048,0.17579176,-23.90053387539936,-23.120672,28.140575079872203,33.0,0.105,borrow
34,313,0.02875399361022364,1,9.0,4,1,0,-0.2947042399702875,-0.2687294,0.0,0.0,0.1669868978913738,0.18648641,-23.922808923322684,-22.935717,28.230031948881788,33.0,0.105,borrow
35,313,0.03194888178913738,1,10.0,4,1,0,-0.290905473599361,-0.056853443,0.0,0.0,0.17689068865814697,0.16802175,-23.558538801916935,-24.252604,28.34185303514377,33.0,0.105,borrow
36,313,0.02875399361022364,1,9.0,4,1,0,-0.29645685147923323,-0.19133294,0.0,0.0,0.1700006015974441,0.16654716,-23.79486461341853,-24.446854,26.38658146964856,31.0,0.105,borrow
37,313,0.02875399361022364,1,9.0,4,1,0,-0.29098185730511184,-0.47379476,0.0,0.0,0.15457219514376996,0.15182838,-24.348532303514375,-24.514593,27.271565495207668,32.0,0.105,borrow
38,313,0.02875399361022364,1,9.0,4,1,0,-0.296659940100639,-0.22982728,0.0,0.0,0.15820914808306707,0.16620417,-24.319140047923323,-24.19527,22.610223642172524,27.0,0.105,borrow
39,313,0.025559105431309903,1,8.0,4,1,0,-0.28896310204089454,-0.020083064,0.0,0.0,0.1564090834824281,0.15428945,-24.254877479233226,-23.712646,23.926517571884983,28.0,0.105,borrow
40,313,0.03194888178913738,1,10.0,4,1,0,-0.29866057256357825,-0.25007594,0.0,0.0,0.16913072587859426,0.16196348,-23.863754811501597,-24.23979,28.271565495207668,33.0,0.105,borrow
41,313,0.02875399361022364,1,9.0,4,1,0,-0.2919521946469648,-0.44011882,0.0,0.0,0.15519481990415335,0.15562265,-24.392974990415336,-24.672125,27.27476038338658,32.0,0.105,borrow
