update,update_u_mean,update_u_q25,update_u_q75,update_u_std,update_counter_mean,update_counter_q25,update_counter_q75,update_counter_std,energy_E_pre_mean,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_std,energy_E_post_mean,energy_E_post_q25,energy_E_post_q75,energy_E_post_std,energy_E_raw_mean,energy_E_raw_q25,energy_E_raw_q75,energy_E_raw_std,funding_z_mean,funding_z_q25,funding_z_q75,funding_z_std,funding_g_mean,funding_g_q25,funding_g_q75,funding_g_std,funding_g_raw_mean,funding_g_raw_q25,funding_g_raw_q75,funding_g_raw_std,funding_cut_active_mean,funding_cut_active_q25,funding_cut_active_q75,funding_cut_active_std,funding_income_mean,funding_income_q25,funding_income_q75,funding_income_std,funding_alpha_eff_mean,funding_alpha_eff_q25,funding_alpha_eff_q75,funding_alpha_eff_std,support_s_mean,support_s_q25,support_s_q75,support_s_std,debt_charge_mean,debt_charge_q25,debt_charge_q75,debt_charge_std,debt_level_pre_mean,debt_level_pre_q25,debt_level_pre_q75,debt_level_pre_std,debt_level_post_mean,debt_level_post_q25,debt_level_post_q75,debt_level_post_std,episode_return_end_mean_mean,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_std,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_std,terminal_dbar_end_mean,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_std,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_std,terminal_CSR_train_mean,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_std,vartd_VarTD_mean,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_std,depr_F_mean,depr_F_q25,depr_F_q75,depr_F_std,depr_F_post_mean,depr_F_post_q25,depr_F_post_q75,depr_F_post_std
746,0.0,0.0,0.0,0.0,16.75,15.75,18.0,1.9128750375000743,-0.33152953,-0.4243286922574043,-0.2690635360777378,0.12212438,-0.31595302,-0.4099319577217102,-0.252649262547493,0.12218267,-0.31595302,-0.4099319577217102,-0.252649262547493,0.12218267,0.829776,0.808671697974205,0.8543489873409271,0.031732123,0.14834768,0.13984660804271698,0.15535612776875496,0.010755242,0.14834768,0.13984660804271698,0.15535612776875496,0.010755242,1.0,1.0,1.0,0.0,0.015576505,0.014683893416076899,0.01631239289417863,0.0011293006,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33152953,0.2690635360777378,0.4243286922574043,0.12212438,0.31595302,0.252649262547493,0.4099319577217102,0.12218267,-24.762419,-25.248350143432617,-23.988669395446777,0.8939376,1.8255435,1.7791132628917694,1.8796052634716034,0.06981207,0.6085145,0.5930377840995789,0.626535102725029,0.023270687,0.23066668,0.20600000396370888,0.26600000262260437,0.040193472,0.0013333334,0.0,0.0,0.003113996,0.41544947,0.3368968591094017,0.4981272518634796,0.11096781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,16.75,15.75,18.0,1.9128750375000743,-0.31595302,-0.4099319577217102,-0.252649262547493,0.12218267,-0.3007271,-0.39467205107212067,-0.23812542855739594,0.121819064,-0.3007271,-0.39467205107212067,-0.23812542855739594,0.121819064,0.839029,0.8331570774316788,0.8495581597089767,0.019936282,0.14500858,0.14140531048178673,0.14684224128723145,0.006735479,0.14500858,0.14140531048178673,0.14684224128723145,0.006735479,1.0,1.0,1.0,0.0,0.015225901,0.014847557060420513,0.01541843474842608,0.0007072252,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31595302,0.252649262547493,0.4099319577217102,0.12218267,0.3007271,0.23812542855739594,0.39467205107212067,0.121819064,-24.902704,-25.32108736038208,-24.56150722503662,0.62895334,1.8459005,1.8329821228981018,1.8690652549266815,0.04386069,0.61530024,0.6109940409660339,0.6230217814445496,0.014620231,0.23200001,0.20800000429153442,0.25600001215934753,0.026859907,0.0,0.0,0.0,0.0,0.41474986,0.33621682971715927,0.4891015961766243,0.11910835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.083333336,0.0,0.0,0.28867513,16.833333333333332,15.75,18.0,1.8006732747570395,-0.3007271,-0.39467205107212067,-0.23812542855739594,0.121819064,-0.3336568,-0.4021636098623276,-0.23577500507235527,0.10947609,-0.3336568,-0.4021636098623276,-0.23577500507235527,0.10947609,0.834374,0.8226073235273361,0.8490504771471024,0.027869644,0.14670165,0.14156705513596535,0.15046494081616402,0.009237065,0.14670165,0.14156705513596535,0.15046494081616402,0.009237065,1.0,1.0,1.0,0.0,0.015403672,0.014864540658891201,0.015798818785697222,0.00096989196,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007271,0.23812542855739594,0.39467205107212067,0.121819064,0.3336568,0.23577500507235527,0.4021636098623276,0.10947609,-24.668182,-25.151466846466064,-24.294816970825195,0.6472357,1.8356595,1.8097722828388214,1.8679483830928802,0.061314434,0.61188656,0.6032574623823166,0.6226494759321213,0.020438138,0.22866666,0.20400000363588333,0.25600001215934753,0.044536673,0.0006666667,0.0,0.0,0.0023094013,0.4085629,0.3317837417125702,0.47437144070863724,0.1120629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.3336568,-0.4021636098623276,-0.23577500507235527,0.10947609,-0.31803164,-0.38625823706388474,-0.21986474841833115,0.10963334,-0.31803164,-0.38625823706388474,-0.21986474841833115,0.10963334,0.8278497,0.8139271438121796,0.8409225344657898,0.021424111,0.14881058,0.1442468836903572,0.15348750352859497,0.007324186,0.14881058,0.1442468836903572,0.15348750352859497,0.007324186,1.0,1.0,1.0,0.0,0.015625112,0.015145922545343637,0.016116187442094088,0.00076903927,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336568,0.23577500507235527,0.4021636098623276,0.10947609,0.31803164,0.21986474841833115,0.38625823706388474,0.10963334,-24.606344,-24.988415718078613,-24.13379430770874,0.5925746,1.8213058,1.7906754612922668,1.8500665128231049,0.047133986,0.6071019,0.5968918204307556,0.6166888624429703,0.015711334,0.26266667,0.23800000920891762,0.30000000447034836,0.040193472,0.0013333334,0.0,0.0,0.0046188026,0.41808903,0.33550338447093964,0.48069068044424057,0.10595108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.31803164,-0.38625823706388474,-0.21986474841833115,0.10963334,-0.3024897,-0.36989470571279526,-0.20426075905561447,0.110119276,-0.3024897,-0.36989470571279526,-0.20426075905561447,0.110119276,0.83082527,0.8139496743679047,0.8582586646080017,0.032895762,0.14801854,0.138596523553133,0.15350618213415146,0.011206979,0.14801854,0.138596523553133,0.15350618213415146,0.011206979,1.0,1.0,1.0,0.0,0.015541946,0.014552634442225099,0.01611814834177494,0.0011767329,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31803164,0.21986474841833115,0.38625823706388474,0.10963334,0.3024897,0.20426075905561447,0.36989470571279526,0.110119276,-24.727896,-25.019573211669922,-24.32290029525757,0.6576219,1.8278521,1.79072505235672,1.8882067501544952,0.072372116,0.6092841,0.5969083905220032,0.6294022500514984,0.024124036,0.24533333,0.2240000069141388,0.25600001215934753,0.03433878,0.0,0.0,0.0,0.0,0.41716743,0.34531015157699585,0.49013569951057434,0.11018279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.3024897,-0.36989470571279526,-0.20426075905561447,0.110119276,-0.28711924,-0.3534355163574219,-0.18979047983884811,0.11001095,-0.28711924,-0.3534355163574219,-0.18979047983884811,0.11001095,0.8351559,0.8224509209394455,0.8538577556610107,0.024779141,0.14638554,0.14000627771019936,0.1505044363439083,0.008469892,0.14638554,0.14000627771019936,0.1505044363439083,0.008469892,1.0,1.0,1.0,0.0,0.015370481,0.014700658852234483,0.01580296503379941,0.00088933884,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024897,0.20426075905561447,0.36989470571279526,0.110119276,0.28711924,0.18979047983884811,0.3534355163574219,0.11001095,-24.847952,-24.97979497909546,-24.604576587677002,0.33474857,1.8373795,1.8094281554222107,1.8785245418548584,0.0545152,0.61245984,0.6031427532434464,0.6261748820543289,0.018171737,0.23666668,0.20600000396370888,0.2500000111758709,0.041423168,0.0006666667,0.0,0.0,0.0023094013,0.41496193,0.33462921530008316,0.48822201788425446,0.111704364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.28711924,-0.3534355163574219,-0.18979047983884811,0.11001095,-0.2720107,-0.33722127974033356,-0.17532621696591377,0.11027711,-0.2720107,-0.33722127974033356,-0.17532621696591377,0.11027711,0.8431523,0.8158074468374252,0.8682854324579239,0.033490922,0.14389044,0.13544533774256706,0.15282874926924706,0.011105932,0.14389044,0.13544533774256706,0.15282874926924706,0.011105932,1.0,1.0,1.0,0.0,0.015108496,0.01422176044434309,0.016047018114477396,0.001166123,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28711924,0.18979047983884811,0.3534355163574219,0.11001095,0.2720107,0.17532621696591377,0.33722127974033356,0.11027711,-24.77233,-25.03539276123047,-24.510622024536133,0.62728786,1.854972,1.7948122024536133,1.910266101360321,0.073681496,0.61832404,0.5982707589864731,0.6367553770542145,0.0245605,0.22600001,0.20800000429153442,0.24000000953674316,0.038004782,0.0013333334,0.0,0.0,0.003113996,0.4203855,0.3655376434326172,0.4851842001080513,0.096288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.2720107,-0.33722127974033356,-0.17532621696591377,0.11027711,-0.2568468,-0.32082992047071457,-0.1609027273952961,0.11044195,-0.2568468,-0.32082992047071457,-0.1609027273952961,0.11044195,0.8419873,0.8096873760223389,0.8614601790904999,0.039266568,0.14441855,0.13757983222603798,0.15499330312013626,0.012863075,0.14441855,0.13757983222603798,0.15499330312013626,0.012863075,1.0,1.0,1.0,0.0,0.015163947,0.0144458815921098,0.016274296678602695,0.0013506229,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720107,0.17532621696591377,0.33722127974033356,0.11027711,0.2568468,0.1609027273952961,0.32082992047071457,0.11044195,-24.933752,-25.16575288772583,-24.64100408554077,0.7358906,1.852409,1.7813477516174316,1.8952502608299255,0.08638819,0.6174697,0.5937826186418533,0.6317501217126846,0.028796067,0.23400001,0.2240000069141388,0.2500000111758709,0.0266697,0.0006666667,0.0,0.0,0.0023094013,0.42117572,0.32700877636671066,0.49443768709897995,0.12022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.2568468,-0.32082992047071457,-0.1609027273952961,0.11044195,-0.24120052,-0.3048846572637558,-0.1444682702422142,0.11081056,-0.24120052,-0.3048846572637558,-0.1444682702422142,0.11081056,0.8278931,0.8035240918397903,0.8452261090278625,0.032669064,0.14901198,0.14283554628491402,0.15721116587519646,0.01103583,0.14901198,0.14283554628491402,0.15721116587519646,0.01103583,1.0,1.0,1.0,0.0,0.015646258,0.01499773166142404,0.016507172491401434,0.0011587621,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568468,0.1609027273952961,0.32082992047071457,0.11044195,0.24120052,0.1444682702422142,0.3048846572637558,0.11081056,-24.527113,-24.927167892456055,-24.102688789367676,0.87342846,1.8214011,1.767788290977478,1.8595346212387085,0.07187339,0.60713375,0.5892627686262131,0.6198448836803436,0.023957802,0.22499998,0.19749999046325684,0.2524999976158142,0.0342451,0.0,0.0,0.0,0.0,0.36034253,0.2927146926522255,0.42084676772356033,0.08525084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0,16.833333333333332,15.75,18.0,1.8006732747570395,-0.24120052,-0.3048846572637558,-0.1444682702422142,0.11081056,-0.22586681,-0.28967511653900146,-0.1272638961672783,0.111720935,-0.22586681,-0.28967511653900146,-0.1272638961672783,0.111720935,0.8366801,0.8172850757837296,0.8414412587881088,0.033060394,0.14603536,0.14406509324908257,0.15230531990528107,0.010913979,0.14603536,0.14406509324908257,0.15230531990528107,0.010913979,1.0,1.0,1.0,0.0,0.015333712,0.015126834390684962,0.015992058906704187,0.0011459677,0.105,0.10499999672174454,0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24120052,0.1444682702422142,0.3048846572637558,0.11081056,0.22586681,0.1272638961672783,0.28967511653900146,0.111720935,-25.027328,-25.39269495010376,-24.51629877090454,0.59973544,1.8407329,1.7980630993843079,1.8512077033519745,0.07273432,0.61357766,0.5993543714284897,0.6170692592859268,0.024244774,0.22600001,0.1900000050663948,0.25200000777840614,0.0415167,0.0,0.0,0.0,0.0,0.41596246,0.32876358181238174,0.49028218537569046,0.11259223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
