seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.15374087246794874,0.15374087246794874,0.016142791609134618,0.0,0.016142791609134618,0.0,0.0,1.0,0.2916364703576923,0.028846153846153848,1.0,312
31,0.1630785907051282,0.1630785907051282,0.01712325202403846,0.0,0.01712325202403846,0.0,0.0,1.0,0.2968542593727564,0.03205128205128205,1.0,312
32,0.1680747658974359,0.1680747658974359,0.017647850419230768,0.0,0.017647850419230768,0.0,0.0,1.0,0.29515778739615384,0.03205128205128205,1.0,312
33,0.16667412217948716,0.16667412217948716,0.01750078282884615,0.0,0.01750078282884615,0.0,0.0,1.0,0.30006645824583333,0.03205128205128205,1.0,312
34,0.16698906637820513,0.16698906637820513,0.017533851969711536,0.0,0.017533851969711536,0.0,0.0,1.0,0.29398441029070516,0.028846153846153848,1.0,312
35,0.1769700228205128,0.1769700228205128,0.018581852396153842,0.0,0.018581852396153842,0.0,0.0,1.0,0.29166353150833335,0.03205128205128205,1.0,312
36,0.16997754349358976,0.16997754349358976,0.017847642066826923,0.0,0.017847642066826923,0.0,0.0,1.0,0.2956769144647436,0.028846153846153848,1.0,312
37,0.15459419099358973,0.15459419099358973,0.01623239005432692,0.0,0.01623239005432692,0.0,0.0,1.0,0.29089429739262823,0.028846153846153848,1.0,312
38,0.1582218034294872,0.1582218034294872,0.016613289360096154,0.0,0.016613289360096154,0.0,0.0,1.0,0.29699162651121797,0.028846153846153848,1.0,312
39,0.1564401221794872,0.1564401221794872,0.016426212828846154,0.0,0.016426212828846154,0.0,0.0,1.0,0.2882704792910256,0.02564102564102564,1.0,312
40,0.16914395618589745,0.16914395618589745,0.01776011539951923,0.0,0.01776011539951923,0.0,0.0,1.0,0.29778694491153845,0.028846153846153848,1.0,312
41,0.15520528182692309,0.15520528182692309,0.016296554591826922,0.0,0.016296554591826922,0.0,0.0,1.0,0.29191151552724354,0.028846153846153848,1.0,312
