condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
fragile_full,full,0.0,0.58,35,0,1.0,1,16,1.0,0.42000002,1.0659609,0.08590909,0.0,-27.937967,26.0,2.3451607,0.7817203,0.19,0.0,100,0.15171468,-0.00063074176,55.007515,1.6093221,27.487034,1.0
fragile_full,full,0.0,0.58,35,1,0.0,1,16,0.42000002,0.42000002,0.9913786,0.102004975,0.0,-26.176453,26.000002,2.1810765,0.7270255,0.2,0.0,125,0.13251366,,,,,
fragile_full,full,0.0,0.58,35,2,0.0,1,16,0.42000002,0.42000002,1.0526968,0.088573374,0.0,-27.248816,26.000002,2.3159792,0.7719931,0.128,0.0,125,0.1516127,,,,,
fragile_full,full,0.0,0.58,35,3,0.0,1,16,0.42000002,0.42000002,1.0644467,0.08620915,0.0,-27.011482,26.000002,2.3418295,0.78060985,0.120000005,0.0,125,0.14232323,,,,,
fragile_full,full,0.0,0.58,35,4,0.0,1,16,0.42000002,0.42000002,0.9954917,0.101043485,0.0,-27.03124,26.000002,2.1901255,0.73004186,0.23200001,0.0,125,0.13166936,,,,,
fragile_full,full,0.0,0.58,35,5,0.0,1,16,0.42000002,0.42000002,1.0404823,0.091099866,0.0,-27.68067,26.000002,2.2891066,0.76303554,0.16800001,0.0,125,0.17186143,,,,,
fragile_full,full,0.0,0.58,35,6,0.0,1,16,0.42000002,0.42000002,0.97177863,0.106713995,0.0,-26.77694,26.000002,2.1379557,0.7126519,0.2,0.0,125,0.14062417,,,,,
fragile_full,full,0.0,0.58,35,7,0.0,1,16,0.42000002,0.42000002,1.0413276,0.09092272,0.0,-27.691957,26.000002,2.2909665,0.76365554,0.128,0.0,125,0.15434448,,,,,
fragile_full,full,0.0,0.58,35,8,0.0,1,16,0.42000002,0.42000002,1.0118564,0.09730689,0.0,-26.72984,26.000002,2.2261286,0.7420429,0.15200001,0.0,125,0.14674202,,,,,
fragile_full,full,0.0,0.58,35,9,0.0,1,16,0.42000002,0.42000002,1.0524993,0.08861366,0.0,-28.271006,26.000002,2.3155446,0.7718482,0.128,0.0,125,0.17625499,,,,,
fragile_full,full,0.0,0.58,35,10,0.0,1,16,0.42000002,0.42000002,1.0098226,0.09776364,0.0,-27.585775,26.000002,2.2216542,0.7405514,0.120000005,0.0,125,0.16026899,,,,,
fragile_full,full,0.0,0.58,35,11,0.0,1,16,0.42000002,0.42000002,1.0567638,0.08774779,0.0,-27.82229,26.000002,2.3249266,0.77497554,0.096,0.0,125,0.1641796,,,,,
