condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,0,1.0,1,16,1.0,0.18682903,0.18682903,1.0860325,0.08202901,0.08682901,0.0048,0.0,0.0,0.0,-27.772104,26.0,2.3893192,0.79643977,0.07,0.0,100,0.21411662,-0.0006294716,57.88858,1.6093302,28.927567,1.0,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,1,0.0,1,16,0.18682903,0.2857942,0.2857942,1.0261097,0.09416516,0.09896516,0.0048,0.0,0.0,0.0,-26.503872,26.000002,2.2574863,0.75249547,0.128,0.0,125,0.15564354,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,2,0.0,1,16,0.2857942,0.38789594,0.38789594,1.0118793,0.09730176,0.10210176,0.0048,0.0,0.0,0.0,-26.903313,26.000002,2.226179,0.74205965,0.208,0.0,125,0.18118379,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,3,0.0,1,16,0.38789594,0.47605744,0.47605744,1.0790346,0.08336149,0.08816149,0.0048,0.0,0.0,0.0,-28.520424,26.000002,2.3739235,0.79130787,0.15200001,0.0,125,0.16178016,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,4,0.0,1,16,0.47605744,0.57577133,0.57577133,1.0226703,0.09491387,0.09971387,0.0048,0.0,0.0,0.0,-27.013454,26.000002,2.2499194,0.7499732,0.16000001,0.0,125,0.14080787,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,5,0.0,1,16,0.57577133,0.6702495,0.6702495,1.0473131,0.0896782,0.0944782,0.0048,0.0,0.0,0.0,-27.907997,26.000002,2.3041348,0.76804495,0.16000001,0.0,125,0.15698737,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,6,0.0,1,16,0.6702495,0.7740553,0.7740553,1.0043395,0.09900579,0.10380579,0.0048,0.0,0.0,0.0,-26.854574,26.000002,2.209591,0.7365303,0.14400001,0.0,125,0.13123047,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,7,0.0,1,16,0.7740553,0.8783222,0.8783222,1.0023216,0.09946686,0.10426686,0.0048,0.0,0.0,0.0,-26.82901,26.000002,2.2051516,0.73505056,0.16000001,0.0,125,0.13964114,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,8,0.0,1,16,0.8783222,0.9735519,0.9735519,1.0436885,0.09042976,0.09522976,0.0048,0.0,0.0,0.0,-27.258774,26.000002,2.2961607,0.76538694,0.192,0.0,125,0.17142312,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,9,1.0,2,32,0.9735519,0.16526598,0.16526598,1.0609101,0.086914025,0.091714025,0.0048,0.0,0.0,0.0,-27.706799,26.000002,2.3340487,0.77801627,0.224,0.0,125,0.18060046,-0.00023259234,50.35883,1.6088674,25.163094,1.0,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,10,0.0,2,32,0.16526598,0.26527297,0.26527297,1.0213312,0.09520699,0.10000699,0.0048,0.0,0.0,0.0,-26.43915,26.000002,2.2469735,0.7489912,0.136,0.0,125,0.1757443,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,11,0.0,2,32,0.26527297,0.36776358,0.36776358,1.0101472,0.0976906,0.1024906,0.0048,0.0,0.0,0.0,-27.74239,26.000002,2.2223682,0.7407894,0.14400001,0.0,125,0.1513051,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,12,0.0,2,32,0.36776358,0.47560182,0.47560182,0.98700154,0.10303825,0.10783825,0.0048,0.0,0.0,0.0,-27.60975,26.000002,2.1714468,0.7238156,0.16800001,0.0,125,0.16128607,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,13,0.0,2,32,0.47560182,0.57230693,0.57230693,1.0366604,0.09190509,0.09670509,0.0048,0.0,0.0,0.0,-27.24053,26.0,2.2806985,0.76023287,0.19999999,0.0,100,0.17432916,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,14,0.0,2,32,0.57230693,0.65968055,0.65968055,1.0831587,0.0825736,0.0873736,0.0048,0.0,0.0,0.0,-27.479334,26.000002,2.3829968,0.79433227,0.128,0.0,125,0.1665208,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,15,0.0,2,32,0.65968055,0.76099443,0.76099443,1.0154102,0.096513875,0.101313874,0.0048,0.0,0.0,0.0,-26.473415,26.000002,2.233947,0.74464905,0.17600001,0.0,125,0.17750376,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,16,0.0,2,32,0.76099443,0.87309927,0.87309927,0.96938074,0.10730483,0.112104826,0.0048,0.0,0.0,0.0,-25.396284,26.000002,2.1326802,0.7108934,0.24800001,0.0,125,0.15138115,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,17,0.0,2,32,0.87309927,0.97849965,0.97849965,0.9974004,0.10060036,0.10540036,0.0048,0.0,0.0,0.0,-26.24159,26.000002,2.1943247,0.7314416,0.14400001,0.0,125,0.13923363,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,18,1.0,3,48,0.97849965,0.16856201,0.16856201,1.0692428,0.085262336,0.090062335,0.0048,0.0,0.0,0.0,-27.519701,26.000002,2.3523812,0.7841271,0.14400001,0.0,125,0.15689221,-0.00016246137,48.08767,1.6084788,24.02759,1.0,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,19,0.0,3,48,0.16856201,0.26926234,0.26926234,1.0181798,0.09590034,0.10070034,0.0048,0.0,0.0,0.0,-27.464615,26.000002,2.2400403,0.74668014,0.136,0.0,125,0.17124191,,,,,,-23.456812,0.0,0.5423681,1
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,20,0.0,3,48,0.26926234,0.38076705,0.38076705,0.97181636,0.10670471,0.11150471,0.0048,0.0,0.0,0.0,-27.377628,26.000002,2.1380386,0.71267956,0.15200001,0.0,125,0.15569066,,,,,,,,,0
enabled_full__support__t4m__a1p00__c0p90,extension_full,support,long4m,1.0,0.9,30,21,0.0,3,48,0.38076705,0.50314134,0.50314134,0.9296876,0.1175743,0.122374296,0.0048,0.0,0.0,0.0,-26.032087,26.000002,2.0453537,0.6817846,0.208,0.008,125,0.13944332,,,,,,,,,0
