seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.009584664536741214,1,3.0,3,1,0,0.28589574826613423,0.38671315,0.0,0.0,0.12045593869968052,0.12703042,-25.967557923322683,-25.998137,6.7699680511182105,8.0,0.043
31,313,0.009584664536741214,1,3.0,3,1,0,0.2816456182741214,0.24507928,0.0,0.0,0.10715151411821085,0.115464516,-26.267939971246008,-26.928371,5.661341853035144,7.0,0.043
32,313,0.009584664536741214,1,3.0,3,1,0,0.2965772226543131,0.46069813,0.0,0.0,0.1287935121309904,0.13857834,-25.57203599361022,-24.766914,6.76038338658147,8.0,0.043
33,313,0.009584664536741214,1,3.0,3,1,0,0.2956990424824281,0.5381721,0.0,0.0,0.12818516625559104,0.14602073,-25.594543699680514,-24.79915,7.9105431309904155,9.0,0.043
34,313,0.009584664536741214,1,3.0,3,1,0,0.32169874299648565,0.021745833,0.0,0.0,0.10580547295846646,0.113390565,-26.384423038338657,-25.550947,5.201277955271565,7.0,0.043
35,313,0.009584664536741214,1,3.0,3,1,0,0.2799473804035144,0.3671854,0.0,0.0,0.11639925087539935,0.13243483,-26.049331626198082,-26.043644,5.766773162939297,7.0,0.043
36,313,0.003194888178913738,1,1.0,1,0,1,0.3384213932792332,0.50992066,0.0,0.0,0.04448225454632588,0.0,-27.03455212779553,-28.776161,2.6900958466453675,3.0,0.043
37,313,0.003194888178913738,1,1.0,1,0,1,0.34331535350990416,0.440911,0.0,0.0,0.04867445941853035,0.0,-26.969255392971245,-26.843304,3.5047923322683707,4.0,0.043
38,313,0.003194888178913738,1,1.0,1,0,1,0.2757643084217252,0.44755495,0.0,0.0,0.03729430182747604,0.0,-27.1183787028754,-27.756939,2.808306709265176,3.0,0.043
39,313,0.003194888178913738,1,1.0,1,0,1,0.3027860136102236,0.23570214,0.0,0.0,0.04310760909584664,0.0,-26.924845022364217,-26.562777,3.3546325878594248,4.0,0.043
40,313,0.003194888178913738,1,1.0,1,0,1,0.29199554108434506,0.55209094,0.0,0.0,0.08287032715015974,0.104014434,-26.685019869009583,-27.14895,4.440894568690096,5.0,0.043
41,313,0.009584664536741214,1,3.0,3,1,0,0.30654312377971243,0.058287267,0.0,0.0,0.09775624404153355,0.10664778,-26.531497412140574,-27.140566,5.4089456869009584,7.0,0.043
42,313,0.009584664536741214,1,3.0,3,1,0,0.2919392228958467,0.26863438,0.0,0.0,0.11778917661661344,0.121697694,-26.066015025559107,-26.331837,6.575079872204473,8.0,0.043
43,313,0.003194888178913738,1,1.0,1,0,1,0.34319166941341855,0.14686859,0.0,0.0,0.03636121489776358,0.0,-27.113947175718852,-26.650759,3.2044728434504792,4.0,0.043
44,313,0.009584664536741214,1,3.0,3,1,0,0.2818188785616614,0.39286274,0.0,0.0,0.11981006632587858,0.13015617,-25.943402741214054,-25.040535,7.779552715654952,9.0,0.043
45,313,0.003194888178913738,1,1.0,1,0,1,0.28357790625175716,0.4143569,0.0,0.0,0.06595215100319489,0.115221195,-26.863240047923323,-26.073236,4.421725239616613,5.0,0.043
46,313,0.006389776357827476,1,2.0,2,0,1,0.27438963015782747,0.31640208,0.0,0.0,0.10802902295207667,0.11115699,-26.34892632268371,-26.452341,5.81150159744409,7.0,0.043
47,313,0.006389776357827476,1,2.0,2,0,1,0.2829971134984984,0.40598243,0.0,0.0,0.11120209288178913,0.10868467,-26.19505298083067,-27.19524,5.891373801916933,7.0,0.043
48,313,0.003194888178913738,1,1.0,1,0,1,0.35977276490095844,0.54601985,0.0,0.0,0.061936466309904153,0.10081272,-26.84846399680511,-26.779491,3.533546325878594,4.0,0.043
49,313,0.006389776357827476,1,2.0,2,0,1,0.31466346738210865,0.48030758,0.0,0.0,0.0961834603801917,0.0,-26.515442351437702,-27.046448,5.115015974440895,6.0,0.043
50,313,0.009584664536741214,1,3.0,3,1,0,0.31392876822523963,0.03505973,0.0,0.0,0.11816144735463256,0.13074172,-26.04521992971246,-26.059313,7.127795527156549,9.0,0.043
51,313,0.006389776357827476,1,2.0,2,0,1,0.2968158845513738,0.4379271,0.0,0.0,0.08137274465495208,0.10712135,-26.726581696485624,-27.09031,4.246006389776358,5.0,0.043
52,313,0.009584664536741214,1,3.0,3,1,0,0.2982946526472844,0.09058843,0.0,0.0,0.12913207266773163,0.14521751,-25.602020424920127,-25.132149,7.121405750798722,9.0,0.043
53,313,0.009584664536741214,1,3.0,3,1,0,0.2965685006469649,0.22676235,0.0,0.0,0.12281858986900956,0.10974927,-25.820553396166133,-26.950403,8.450479233226837,10.0,0.043
54,313,0.006389776357827476,1,2.0,2,0,1,0.3085759216373802,0.44869146,0.0,0.0,0.10302707939297125,0.12588227,-26.438458674121403,-25.823431,5.003194888178914,6.0,0.043
55,313,0.009584664536741214,1,3.0,3,1,0,0.302877048086262,0.15592705,0.0,0.0,0.12133268891054312,0.115507826,-25.85621428115016,-26.211489,7.31629392971246,9.0,0.043
56,313,0.009584664536741214,1,3.0,3,1,0,0.29285078602396164,0.2813152,0.0,0.0,0.11831739303833864,0.11161039,-26.014098929712457,-26.682047,6.594249201277956,8.0,0.043
57,313,0.009584664536741214,1,3.0,3,1,0,0.30568545782428114,0.08608143,0.0,0.0,0.12266941644089457,0.12568632,-25.853173431309905,-25.631186,7.182108626198083,9.0,0.043
58,313,0.009584664536741214,1,3.0,3,1,0,0.2963557030421725,0.2880833,0.0,0.0,0.13088441563578276,0.13157965,-25.477183795527157,-25.467873,8.447284345047922,10.0,0.043
59,313,0.009584664536741214,1,3.0,3,1,0,0.28882067019488816,0.37368992,0.0,0.0,0.12215118917891372,0.12835188,-25.90960098083067,-25.68808,7.715654952076678,9.0,0.043
60,313,0.0,0,0.0,0,0,0,0.30202071533546326,0.37792945,0.0,0.0,0.01088228812140575,0.0,-27.417449373801915,-26.805687,2.0,2.0,0.043
61,313,0.003194888178913738,1,1.0,1,0,1,0.3170503180076677,0.43981302,0.0,0.0,0.051879694728434504,0.10227257,-26.96100312779553,-26.600037,3.536741214057508,4.0,0.043
