seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.01597444089456869,1,5.0,4,1,0,0.3061197219792332,0.5489546,0.15436098146964858,0.27999988,0.12660520539297127,0.12946822,-25.68210928115016,-25.692474,11.900958466453675,14.0,0.079
31,313,0.01597444089456869,1,5.0,4,1,0,0.3155534536517572,0.50379485,0.14733223329073483,0.23499991,0.13539863376038339,0.12845547,-25.20226761661342,-26.020615,11.619808306709265,14.0,0.079
32,313,0.01597444089456869,1,5.0,4,1,0,0.30690891845367413,0.29972953,0.15688494092651756,0.14,0.12651020601277957,0.13747731,-25.62531386261981,-24.57497,11.428115015974441,14.0,0.079
33,313,0.019169329073482427,1,6.0,4,1,0,0.311157293744409,0.06993328,0.14698079402236422,0.024999999,0.1349485412715655,0.15533593,-25.270437086261982,-24.56477,13.869009584664537,17.0,0.079
34,313,0.01597444089456869,1,5.0,4,1,0,0.3182086866517571,0.55161905,0.14439293846645368,0.2399999,0.13976518206389776,0.15774898,-25.091408258785943,-23.742094,12.549520766773163,15.0,0.079
35,313,0.01597444089456869,1,5.0,4,1,0,0.31897845049840257,0.5675432,0.14653351182108626,0.2499999,0.13849960224920127,0.14244956,-25.13423672204473,-25.074556,12.62300319488818,15.0,0.079
36,313,0.006389776357827476,1,2.0,2,0,1,0.3921642173265175,0.009215883,1.458315698632588,0.01,0.03846164920447285,0.0,-27.066490686900956,-28.429651,2.648562300319489,4.0,0.079
37,313,0.01597444089456869,1,5.0,4,1,0,0.3060638381054313,0.40166035,0.15554308916932907,0.18999995,0.1268393108210863,0.11831661,-25.63057271884984,-25.74233,12.610223642172524,15.0,0.079
38,313,0.012779552715654952,1,4.0,4,1,0,0.33389211929916934,0.11305631,0.2723481051821086,0.05999999,0.08831518884984026,0.1113581,-26.61922438338658,-26.991152,4.76038338658147,7.0,0.079
39,313,0.012779552715654952,1,4.0,4,1,0,0.31455504811501594,0.34408337,0.20492004782108622,0.18499996,0.10447842458466454,0.1102504,-26.243772236421723,-25.848408,6.89776357827476,9.0,0.079
40,313,0.006389776357827476,1,2.0,2,0,1,0.34525586696613414,0.5798589,0.45316265621086255,0.6199996,0.05968259625239617,0.10265029,-26.912291421725243,-27.250101,4.297124600638978,5.0,0.079
41,313,0.019169329073482427,1,6.0,4,1,0,0.317015967629393,0.045859702,0.1446645022683706,0.015,0.1395516727827476,0.14437455,-25.123297268370607,-25.34975,11.706070287539935,15.0,0.079
42,313,0.01597444089456869,1,5.0,4,1,0,0.3062398463258786,0.32127857,0.14586258568690094,0.14999999,0.1325013297795527,0.13470498,-25.445456322683707,-25.813948,9.357827476038338,12.0,0.079
43,313,0.003194888178913738,1,1.0,1,0,1,0.3766373087060703,0.4489983,2.0588545294313096,0.88499933,0.032632732667731625,0.10092981,-27.148950520766768,-26.534847,2.5686900958466454,3.0,0.079
