alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.748895440949127,none,0.0,0.3,0.02,100.0,-22.55272102355957,26.0,0.0,0.49808523058891296,0.3400000035762787,4.0,104.0,0.012000000104308128,15.0,-0.044331032782793045,0.0,0.3376581370830536,0.0,3.015842914581299,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.567530879983678,none,0.0,0.3,0.02,100.0,-25.769670486450195,26.0,0.0,0.6142114400863647,0.25,4.0,104.0,0.002400000113993883,3.0,-0.30000001192092896,0.0,0.12571965157985687,0.0,5.397042751312256,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.622150097042322,none,0.0,0.3,0.02,100.0,-23.401174545288086,26.0,0.009999999776482582,0.48196300864219666,0.41999998688697815,4.0,104.0,0.018400000408291817,23.0,0.2317873239517212,0.0,0.9957894086837769,0.0,2.2242331504821777,0.28987568616867065
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.620839801966213,none,0.0,0.3,0.02,100.0,-24.256914138793945,26.0,0.009999999776482582,0.5249780416488647,0.3100000023841858,4.0,104.0,0.019200000911951065,24.0,0.1941716969013214,0.0,1.097785472869873,0.0,2.134753704071045,0.2894603908061981
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.605218457989395,none,0.0,0.3,0.02,100.0,-22.931562423706055,26.0,0.0,0.5036746263504028,0.35999998450279236,4.0,104.0,0.01679999940097332,21.0,-0.04348459839820862,0.0,0.7030253410339355,0.0,2.3951010704040527,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.586656777071767,none,0.0,0.3,0.02,100.0,-24.017141342163086,26.0,0.0,0.529283344745636,0.32999998331069946,4.0,104.0,0.004800000227987766,6.0,-0.14234980940818787,0.0,0.14568065106868744,0.0,5.041676998138428,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.547177609987557,none,0.0,0.3,0.02,100.0,-24.77195930480957,26.0,0.009999999776482582,0.6172674298286438,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.17725719511508942,0.0,7.344146728515625,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.635392153984867,none,0.0,0.3,0.02,100.0,-24.332983016967773,26.0,0.0,0.5025644898414612,0.35999998450279236,4.0,104.0,0.01679999940097332,21.0,0.0995124876499176,0.0,0.71103835105896,0.0,2.219540596008301,0.2964547276496887
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.5601909320103,none,0.0,0.3,0.02,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.30000001192092896,0.0,0.2186214178800583,0.0,7.358926773071289,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.60695773200132,none,0.0,0.3,0.02,100.0,-24.04688262939453,26.0,0.0,0.5051364898681641,0.4099999964237213,4.0,104.0,0.012000000104308128,15.0,-0.12993115186691284,0.0,0.3085262179374695,0.0,2.7095093727111816,0.30000001192092896
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.605889720027335,none,0.0,0.3,0.02,100.0,-23.335756301879883,26.0,0.009999999776482582,0.46471065282821655,0.4899999797344208,4.0,104.0,0.01360000018030405,17.0,0.1979631781578064,0.0,0.38650399446487427,0.0,2.4654524326324463,0.2983134388923645
0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.564967178972438,none,0.0,0.3,0.02,100.0,-25.229522705078125,26.0,0.0,0.5949341058731079,0.2800000011920929,4.0,104.0,0.0015999999595806003,2.0,-0.28865522146224976,0.0,0.16098706424236298,0.0,6.784322738647461,0.30000001192092896
