seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.138605294125,0.138605294125,0.013306108236,0.0017709768841474359,0.011535131351852563,0.012777122947052048,0.0,0.5801282051282052,0.0881675603951923,0.019230769230769232,1.0,312
31,0.04855491005448718,0.0998044382724359,0.004661271365230769,0.0057162110987179484,-0.0010549397334871794,0.1177267364372285,0.23076923076923078,1.0,0.28581055955128204,0.0,0.4583333333333333,312
32,0.15740680512820512,0.15740680512820512,0.015111053292307693,0.001568118120996795,0.013542935171310898,0.009962200298262771,0.0,0.5288461538461539,0.0784059081474359,0.022435897435897436,1.0,312
33,0.15652390625,0.15652390625,0.015026295000000002,0.001622879553801282,0.01340341544619872,0.01036825359577481,0.0,0.5352564102564102,0.08114397938269231,0.022435897435897436,1.0,312
34,0.14737506384615384,0.14737506384615384,0.01414800612923077,0.0018146484260448716,0.012333357703185898,0.0123131307202635,0.0,0.5737179487179487,0.09087179672435898,0.022435897435897436,1.0,312
35,0.08141854576282051,0.10561527347435898,0.00781618039323077,0.0020416412713076923,0.005774539121923078,0.02507587493953989,0.003205128205128205,0.6025641025641025,0.10187884405576923,0.009615384615384616,0.7467948717948718,312
36,0.027428173467948718,0.09554043376923078,0.002633104652923077,0.005965109580448717,-0.0033320049275256404,0.21748110888314404,0.6602564102564102,1.0,0.29826709951923075,0.0,0.26282051282051283,312
37,0.14238845886538462,0.14238845886538462,0.013669292051076923,0.001644855565673077,0.012024436485403847,0.011551888255410776,0.0,0.5576923076923077,0.08169113923333333,0.019230769230769232,1.0,312
38,0.022042926772435897,0.09452055481089744,0.002116120970153846,0.005978421481089743,-0.003862300510935897,0.27121722731328046,0.75,1.0,0.2989210760897436,0.0,0.21153846153846154,312
39,0.12830834522115384,0.12830834522115384,0.012317601141230768,0.0018050118504391026,0.010512589290791664,0.014067766576896944,0.0,0.5576923076923077,0.09066704052435896,0.019230769230769232,1.0,312
40,0.13963620237820512,0.13963620237820512,0.013405075428307692,0.0016640813460641025,0.01174099408224359,0.011917262985690005,0.0,0.5352564102564102,0.08320406889967948,0.019230769230769232,1.0,312
41,0.039605367657051284,0.09807996821474359,0.0038021152950769234,0.0059138220375,-0.0021117067424230762,0.1493187006546349,0.44551282051282054,1.0,0.2956622634294872,0.0,0.375,312
