seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.5945635168690095,-0.6,0.0,0.0,0.043557064424920126,0.0,-27.012857955271567,-27.194378,3.0,3.0,0.174,borrow
31,313,0.009584664536741214,1,3.0,3,1,0,-0.355901362657508,-0.1507294,0.0,0.0,0.08017026631309904,0.103793316,-26.675143424920126,-27.023396,4.022364217252396,6.0,0.174,borrow
32,313,0.04153354632587859,1,13.0,4,1,0,-0.301793348470607,-0.54642093,0.0,0.0,0.16750704987220447,0.1741706,-23.87301851118211,-23.10845,34.239616613418534,41.0,0.174,borrow
33,313,0.04153354632587859,1,13.0,4,1,0,-0.2974548692541853,-0.016283525,0.0,0.0,0.1818412584025559,0.18864031,-23.272947092651755,-22.777163,36.47603833865815,43.0,0.174,borrow
34,313,0.04153354632587859,1,13.0,4,1,0,-0.3012180435266773,-0.5307731,0.0,0.0,0.1694183045686901,0.18083574,-23.780301130990416,-22.776348,35.27156549520767,42.0,0.174,borrow
35,313,0.03514376996805112,1,11.0,4,1,0,-0.30671533089424924,-0.10348606,0.0,0.0,0.15946620779552717,0.16201073,-24.219356060702875,-24.318638,24.4185303514377,30.0,0.174,borrow
36,313,0.0,0,0.0,0,0,0,-0.5891816730351438,-0.5926553,0.0,0.0,0.051891970961661336,0.0,-26.941845485623002,-28.591356,3.0,3.0,0.174,borrow
37,313,0.038338658146964855,1,12.0,4,1,0,-0.30475730918466454,-0.17641929,0.0,0.0,0.1631886750479233,0.16616306,-23.99408806709265,-23.777515,32.17252396166134,38.0,0.174,borrow
38,313,0.0,0,0.0,0,0,0,-0.5984575262939296,-0.6,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.174,borrow
39,313,0.02875399361022364,1,9.0,4,1,0,-0.32312619111428115,-0.29927492,0.0,0.0,0.12857365877316293,0.14095715,-25.48094730031949,-24.698528,8.463258785942491,13.0,0.174,borrow
40,313,0.0,0,0.0,0,0,0,-0.5806445874121405,-0.5914717,0.0,0.0,0.05791395737699681,0.0,-26.942392677316295,-27.570698,3.0,3.0,0.174,borrow
41,313,0.038338658146964855,1,12.0,4,1,0,-0.30628371415642175,-0.47438243,0.0,0.0,0.1573436301118211,0.16655055,-24.359282571884982,-24.539087,22.80191693290735,29.0,0.174,borrow
42,313,0.04472843450479233,1,14.0,4,1,0,-0.2953287587501598,-0.4443197,0.0,0.0,0.1808996031629393,0.18382674,-23.317277968051116,-23.647951,38.94888178913738,46.0,0.174,borrow
43,313,0.0,0,0.0,0,0,0,-0.5884219761980831,-0.6,0.0,0.0,0.05123271330351438,0.0,-26.966607485623005,-26.769815,3.0,3.0,0.174,borrow
44,313,0.04153354632587859,1,13.0,4,1,0,-0.304758081586262,-0.29723823,0.0,0.0,0.17070635137380188,0.17756635,-23.743984428115017,-23.02543,34.63258785942492,41.0,0.174,borrow
45,313,0.04472843450479233,1,14.0,4,1,0,-0.29658232508658144,-0.47938845,0.0,0.0,0.1774055292651757,0.20279807,-23.46965103514377,-22.66818,37.87220447284345,45.0,0.174,borrow
46,313,0.03514376996805112,1,11.0,4,1,0,-0.3017590952915335,-0.07178233,0.0,0.0,0.15966838319488819,0.1646067,-24.246609785942493,-24.199816,27.44408945686901,33.0,0.174,borrow
47,313,0.04153354632587859,1,13.0,4,1,0,-0.307179773136901,-0.5375875,0.0,0.0,0.16404567824281152,0.15838034,-24.044226920127798,-24.829924,24.431309904153355,31.0,0.174,borrow
48,313,0.0,0,0.0,0,0,0,-0.5936535238977636,-0.6,0.0,0.0,0.04004790462619809,0.0,-27.075658076677318,-27.01728,3.0,3.0,0.174,borrow
49,313,0.04472843450479233,1,14.0,4,1,0,-0.29884055196964854,-0.20328146,0.0,0.0,0.1813938638658147,0.18673077,-23.244352709265176,-22.737696,38.201277955271564,45.0,0.174,borrow
50,313,0.04153354632587859,1,13.0,4,1,0,-0.29732011127028757,-0.09543474,0.0,0.0,0.1766358703194888,0.1661264,-23.46563591054313,-23.866083,37.77316293929712,44.0,0.174,borrow
