seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.0,0,0.0,0,0,0,0.4093181646645368,0.49789712,0.0,0.0,0.029781728680511186,0.0,-27.173408281150163,-27.515783,2.0,2.0,0.02
31,313,0.0,0,0.0,0,0,0,0.258343269456869,0.33572194,0.0,0.0,0.02786448503194888,0.0,-27.149231795527157,-28.217955,2.0,2.0,0.02
32,313,0.003194888178913738,1,1.0,1,0,1,0.2681598800760383,0.29029372,0.0,0.0,0.06436553281789137,0.1004705,-26.82657175079872,-26.178333,2.6741214057507987,3.0,0.02
33,313,0.003194888178913738,1,1.0,1,0,1,0.3206443575348243,0.08257384,0.0,0.0,0.0852524804632588,0.121385396,-26.67770310223642,-26.164183,3.130990415335463,4.0,0.02
34,313,0.0,0,0.0,0,0,0,0.3137476095207668,0.39281717,0.0,0.0,0.024726716252396166,0.0,-27.244985054313098,-26.50471,2.0,2.0,0.02
35,313,0.003194888178913738,1,1.0,1,0,1,0.2867078706686901,0.35797215,0.0,0.0,0.07180294854632588,0.108320095,-26.78247090095847,-27.118406,2.7220447284345046,3.0,0.02
36,313,0.0,0,0.0,0,0,0,0.07892007261341852,0.15541282,0.0,0.0,0.02165804741853035,0.0,-27.237618865814692,-29.066965,2.0,2.0,0.02
37,313,0.003194888178913738,1,1.0,1,0,1,0.4047185401028754,0.07677267,0.0,0.0,0.04709263650479233,0.10177832,-27.01506858146965,-26.528044,2.1565495207667733,3.0,0.02
38,313,0.0,0,0.0,0,0,0,0.13980224754632586,0.22321305,0.0,0.0,0.025402871396166135,0.0,-27.248579773162938,-28.053785,2.0,2.0,0.02
39,313,0.0,0,0.0,0,0,0,0.38044767204472846,0.4929492,0.0,0.0,0.03529483744089457,0.0,-26.99902337060703,-26.576397,2.0,2.0,0.02
40,313,0.0,0,0.0,0,0,0,0.32939781115015976,0.43171215,0.0,0.0,0.03242799113418531,0.0,-27.160348613418535,-28.034039,2.0,2.0,0.02
41,313,0.0,0,0.0,0,0,0,0.40216290440894564,0.5166425,0.0,0.0,0.03725431765814696,0.0,-27.14087927476038,-27.874231,2.0,2.0,0.02
